train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=DB15K | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=True | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=0.25 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0031%
  available_text_before_injection: 12842
  additionally_masked_text_entities: 3853
Embedding missingness summary:
  num_entities: 12842
  missing_text_count: 3853 (30.0031%)
  missing_image_count: 0 (0.0000%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=39 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 464.920076, DiffHEG loss 266.617536:   0%|          | 0/400 [00:43<?, ?it/s]
Epoch 0 | KGC loss: 464.920076, DiffHEG loss 266.617536:   0%|          | 1/400 [00:43<4:49:14, 43.49s/it]
Epoch 1 | KGC loss: 24.168025, DiffHEG loss 187.145931:   0%|          | 1/400 [01:26<4:49:14, 43.49s/it] 
Epoch 1 | KGC loss: 24.168025, DiffHEG loss 187.145931:   0%|          | 2/400 [01:26<4:47:12, 43.30s/it]
Epoch 2 | KGC loss: 18.147468, DiffHEG loss 186.791789:   0%|          | 2/400 [02:09<4:47:12, 43.30s/it]
Epoch 2 | KGC loss: 18.147468, DiffHEG loss 186.791789:   1%|          | 3/400 [02:09<4:46:17, 43.27s/it]
Epoch 3 | KGC loss: 15.956204, DiffHEG loss 187.089627:   1%|          | 3/400 [02:53<4:46:17, 43.27s/it]
Epoch 3 | KGC loss: 15.956204, DiffHEG loss 187.089627:   1%|          | 4/400 [02:53<4:45:26, 43.25s/it]
Epoch 4 | KGC loss: 14.676594, DiffHEG loss 186.824739:   1%|          | 4/400 [03:36<4:45:26, 43.25s/it]
Epoch 4 | KGC loss: 14.676594, DiffHEG loss 186.824739:   1%|▏         | 5/400 [03:36<4:44:30, 43.22s/it]
Epoch 5 | KGC loss: 14.168819, DiffHEG loss 186.825583:   1%|▏         | 5/400 [04:19<4:44:30, 43.22s/it]
Epoch 5 | KGC loss: 14.168819, DiffHEG loss 186.825583:   2%|▏         | 6/400 [04:19<4:43:41, 43.20s/it]
Epoch 6 | KGC loss: 13.756281, DiffHEG loss 186.875382:   2%|▏         | 6/400 [05:02<4:43:41, 43.20s/it]
Epoch 6 | KGC loss: 13.756281, DiffHEG loss 186.875382:   2%|▏         | 7/400 [05:02<4:42:59, 43.21s/it]
Epoch 29 | KGC loss: 14.190702, DiffHEG loss 186.862543:   8%|▊         | 30/400 [21:36<4:26:22, 43.20s/it]
Epoch 30 | KGC loss: 14.102095, DiffHEG loss 186.815107:   8%|▊         | 30/400 [22:19<4:26:22, 43.20s/it]
Epoch 30 | KGC loss: 14.102095, DiffHEG loss 186.815107:   8%|▊         | 31/400 [22:19<4:25:35, 43.19s/it]
Epoch 31 | KGC loss: 14.177256, DiffHEG loss 186.781200:   8%|▊         | 31/400 [23:02<4:25:35, 43.19s/it]
Epoch 31 | KGC loss: 14.177256, DiffHEG loss 186.781200:   8%|▊         | 32/400 [23:02<4:24:52, 43.18s/it]
Epoch 32 | KGC loss: 14.197181, DiffHEG loss 186.794546:   8%|▊         | 32/400 [23:45<4:24:52, 43.18s/it]
Epoch 32 | KGC loss: 14.197181, DiffHEG loss 186.794546:   8%|▊         | 33/400 [23:45<4:24:01, 43.17s/it]
Epoch 33 | KGC loss: 14.244033, DiffHEG loss 186.772081:   8%|▊         | 33/400 [24:28<4:24:01, 43.17s/it]
Epoch 33 | KGC loss: 14.244033, DiffHEG loss 186.772081:   8%|▊         | 34/400 [24:28<4:23:14, 43.16s/it]
Epoch 34 | KGC loss: 14.183779, DiffHEG loss 186.771852:   8%|▊         | 34/400 [25:11<4:23:14, 43.16s/it]
Epoch 34 | KGC loss: 14.183779, DiffHEG loss 186.771852:   9%|▉         | 35/400 [25:11<4:22:26, 43.14s/it]
Epoch 35 | KGC loss: 14.328873, DiffHEG loss 186.761383:   9%|▉         | 35/400 [25:55<4:22:26, 43.14s/it]
Epoch 35 | KGC loss: 14.328873, DiffHEG loss 186.761383:   9%|▉         | 36/400 [25:55<4:21:44, 43.14s/it]
Epoch 36 | KGC loss: 14.219009, DiffHEG loss 186.748681:   9%|▉         | 36/400 [26:38<4:21:44, 43.14s/it]
Epoch 36 | KGC loss: 14.219009, DiffHEG loss 186.748681:   9%|▉         | 37/400 [26:38<4:21:02, 43.15s/it]
Epoch 37 | KGC loss: 14.269406, DiffHEG loss 186.728265:   9%|▉         | 37/400 [27:21<4:21:02, 43.15s/it]
Epoch 37 | KGC loss: 14.269406, DiffHEG loss 186.728265:  10%|▉         | 38/400 [27:21<4:20:21, 43.15s/it]
Epoch 38 | KGC loss: 14.123987, DiffHEG loss 186.727509:  10%|▉         | 38/400 [28:04<4:20:21, 43.15s/it]
Epoch 38 | KGC loss: 14.123987, DiffHEG loss 186.727509:  10%|▉         | 39/400 [28:04<4:19:42, 43.16s/it]
Epoch 39 | KGC loss: 14.257574, DiffHEG loss 186.725126:  10%|▉         | 39/400 [28:47<4:19:42, 43.16s/it]
Epoch 39 | KGC loss: 14.257574, DiffHEG loss 186.725126:  10%|█         | 40/400 [28:47<4:18:53, 43.15s/it]
Epoch 40 | KGC loss: 14.170881, DiffHEG loss 186.728236:  10%|█         | 40/400 [29:30<4:18:53, 43.15s/it]
Epoch 40 | KGC loss: 14.170881, DiffHEG loss 186.728236:  10%|█         | 41/400 [29:30<4:18:07, 43.14s/it]
Epoch 41 | KGC loss: 14.258021, DiffHEG loss 186.706974:  10%|█         | 41/400 [30:13<4:18:07, 43.14s/it]
Epoch 41 | KGC loss: 14.258021, DiffHEG loss 186.706974:  10%|█         | 42/400 [30:13<4:17:28, 43.15s/it]
Epoch 42 | KGC loss: 14.202572, DiffHEG loss 186.721542:  10%|█         | 42/400 [30:57<4:17:28, 43.15s/it]
Epoch 42 | KGC loss: 14.202572, DiffHEG loss 186.721542:  11%|█         | 43/400 [30:57<4:16:48, 43.16s/it]
Epoch 43 | KGC loss: 14.336903, DiffHEG loss 186.709669:  11%|█         | 43/400 [31:40<4:16:48, 43.16s/it]
Epoch 43 | KGC loss: 14.336903, DiffHEG loss 186.709669:  11%|█         | 44/400 [31:40<4:16:09, 43.17s/it]
Epoch 44 | KGC loss: 14.219400, DiffHEG loss 186.684846:  11%|█         | 44/400 [32:23<4:16:09, 43.17s/it]
Epoch 44 | KGC loss: 14.219400, DiffHEG loss 186.684846:  11%|█▏        | 45/400 [32:23<4:15:27, 43.18s/it]
Epoch 45 | KGC loss: 14.217066, DiffHEG loss 186.705901:  11%|█▏        | 45/400 [33:06<4:15:27, 43.18s/it]
Epoch 45 | KGC loss: 14.217066, DiffHEG loss 186.705901:  12%|█▏        | 46/400 [33:06<4:14:52, 43.20s/it]
Epoch 46 | KGC loss: 14.149688, DiffHEG loss 186.683848:  12%|█▏        | 46/400 [33:50<4:14:52, 43.20s/it]
Epoch 46 | KGC loss: 14.149688, DiffHEG loss 186.683848:  12%|█▏        | 47/400 [33:50<4:14:15, 43.22s/it]
Epoch 47 | KGC loss: 14.230086, DiffHEG loss 186.671160:  12%|█▏        | 47/400 [34:33<4:14:15, 43.22s/it]
Epoch 47 | KGC loss: 14.230086, DiffHEG loss 186.671160:  12%|█▏        | 48/400 [34:33<4:13:29, 43.21s/it]
Epoch 48 | KGC loss: 14.159418, DiffHEG loss 186.651798:  12%|█▏        | 48/400 [35:16<4:13:29, 43.21s/it]
Epoch 48 | KGC loss: 14.159418, DiffHEG loss 186.651798:  12%|█▏        | 49/400 [35:16<4:12:45, 43.21s/it]
Epoch 49 | KGC loss: 14.216094, DiffHEG loss 186.760722:  12%|█▏        | 49/400 [35:59<4:12:45, 43.21s/it]
Epoch 49 | KGC loss: 14.216094, DiffHEG loss 186.760722:  12%|█▎        | 50/400 [35:59<4:12:01, 43.20s/it]
Epoch 50 | KGC loss: 14.164034, DiffHEG loss 186.763414:  12%|█▎        | 50/400 [36:42<4:12:01, 43.20s/it]
Epoch 50 | KGC loss: 14.164034, DiffHEG loss 186.763414:  13%|█▎        | 51/400 [36:42<4:10:56, 43.14s/it]
Epoch 51 | KGC loss: 14.218946, DiffHEG loss 186.753056:  13%|█▎        | 51/400 [37:25<4:10:56, 43.14s/it]
Epoch 51 | KGC loss: 14.218946, DiffHEG loss 186.753056:  13%|█▎        | 52/400 [37:25<4:10:04, 43.12s/it]
Epoch 52 | KGC loss: 14.282050, DiffHEG loss 186.736035:  13%|█▎        | 52/400 [38:08<4:10:04, 43.12s/it]
Epoch 52 | KGC loss: 14.282050, DiffHEG loss 186.736035:  13%|█▎        | 53/400 [38:08<4:09:05, 43.07s/it]
Epoch 53 | KGC loss: 14.235884, DiffHEG loss 186.724395:  13%|█▎        | 53/400 [38:51<4:09:05, 43.07s/it]
Epoch 53 | KGC loss: 14.235884, DiffHEG loss 186.724395:  14%|█▎        | 54/400 [38:51<4:08:15, 43.05s/it]
Epoch 54 | KGC loss: 14.162358, DiffHEG loss 186.731359:  14%|█▎        | 54/400 [39:34<4:08:15, 43.05s/it]
Epoch 54 | KGC loss: 14.162358, DiffHEG loss 186.731359:  14%|█▍        | 55/400 [39:34<4:07:21, 43.02s/it]
Epoch 55 | KGC loss: 14.343241, DiffHEG loss 186.721745:  14%|█▍        | 55/400 [40:17<4:07:21, 43.02s/it]
Epoch 55 | KGC loss: 14.343241, DiffHEG loss 186.721745:  14%|█▍        | 56/400 [40:17<4:06:31, 43.00s/it]
Epoch 56 | KGC loss: 14.203037, DiffHEG loss 186.709729:  14%|█▍        | 56/400 [41:00<4:06:31, 43.00s/it]
Epoch 56 | KGC loss: 14.203037, DiffHEG loss 186.709729:  14%|█▍        | 57/400 [41:00<4:05:43, 42.98s/it]
Epoch 57 | KGC loss: 14.160399, DiffHEG loss 186.709953:  14%|█▍        | 57/400 [41:43<4:05:43, 42.98s/it]
Epoch 57 | KGC loss: 14.160399, DiffHEG loss 186.709953:  14%|█▍        | 58/400 [41:43<4:04:59, 42.98s/it]
Epoch 58 | KGC loss: 14.139504, DiffHEG loss 186.716930:  14%|█▍        | 58/400 [42:26<4:04:59, 42.98s/it]
Epoch 58 | KGC loss: 14.139504, DiffHEG loss 186.716930:  15%|█▍        | 59/400 [42:26<4:04:13, 42.97s/it]
Epoch 59 | KGC loss: 14.225877, DiffHEG loss 186.719284:  15%|█▍        | 59/400 [43:09<4:04:13, 42.97s/it]
Epoch 59 | KGC loss: 14.225877, DiffHEG loss 186.719284:  15%|█▌        | 60/400 [43:09<4:03:27, 42.96s/it]
Epoch 60 | KGC loss: 14.060846, DiffHEG loss 186.720162:  15%|█▌        | 60/400 [43:52<4:03:27, 42.96s/it]
Epoch 60 | KGC loss: 14.060846, DiffHEG loss 186.720162:  15%|█▌        | 61/400 [43:52<4:02:46, 42.97s/it]
Epoch 61 | KGC loss: 14.138349, DiffHEG loss 186.719121:  15%|█▌        | 61/400 [44:35<4:02:46, 42.97s/it]
Epoch 61 | KGC loss: 14.138349, DiffHEG loss 186.719121:  16%|█▌        | 62/400 [44:35<4:02:03, 42.97s/it]
Epoch 62 | KGC loss: 14.009753, DiffHEG loss 186.709304:  16%|█▌        | 62/400 [45:18<4:02:03, 42.97s/it]
Epoch 62 | KGC loss: 14.009753, DiffHEG loss 186.709304:  16%|█▌        | 63/400 [45:18<4:01:23, 42.98s/it]
Epoch 63 | KGC loss: 14.115914, DiffHEG loss 186.705776:  16%|█▌        | 63/400 [46:01<4:01:23, 42.98s/it]
Epoch 63 | KGC loss: 14.115914, DiffHEG loss 186.705776:  16%|█▌        | 64/400 [46:01<4:00:43, 42.99s/it]
Epoch 64 | KGC loss: 14.014947, DiffHEG loss 186.710300:  16%|█▌        | 64/400 [46:44<4:00:43, 42.99s/it]
Epoch 64 | KGC loss: 14.014947, DiffHEG loss 186.710300:  16%|█▋        | 65/400 [46:44<4:00:05, 43.00s/it]
Epoch 65 | KGC loss: 14.003798, DiffHEG loss 186.711904:  16%|█▋        | 65/400 [47:27<4:00:05, 43.00s/it]
Epoch 65 | KGC loss: 14.003798, DiffHEG loss 186.711904:  16%|█▋        | 66/400 [47:27<3:59:24, 43.01s/it]
Epoch 66 | KGC loss: 13.869896, DiffHEG loss 186.714609:  16%|█▋        | 66/400 [48:10<3:59:24, 43.01s/it]
