train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=MKG-Y | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.1 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 10.0000%
  applied_additional_missing_rate: 10.0032%
  available_text_before_injection: 12316
  additionally_masked_text_entities: 1232
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 3916 (26.1067%)
  missing_image_count: 756 (5.0400%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=10 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 270.932253, DiffHEG loss 89.061802:   0%|          | 0/400 [00:09<?, ?it/s]
Epoch 0 | KGC loss: 270.932253, DiffHEG loss 89.061802:   0%|          | 1/400 [00:09<1:00:46,  9.14s/it]
Epoch 1 | KGC loss: 12.080720, DiffHEG loss 58.791129:   0%|          | 1/400 [00:18<1:00:46,  9.14s/it] 
Epoch 1 | KGC loss: 12.080720, DiffHEG loss 58.791129:   0%|          | 2/400 [00:18<59:37,  8.99s/it]  
Epoch 2 | KGC loss: 6.782477, DiffHEG loss 50.337524:   0%|          | 2/400 [00:26<59:37,  8.99s/it] 
Epoch 2 | KGC loss: 6.782477, DiffHEG loss 50.337524:   1%|          | 3/400 [00:26<59:12,  8.95s/it]
Epoch 3 | KGC loss: 4.633880, DiffHEG loss 48.521186:   1%|          | 3/400 [00:35<59:12,  8.95s/it]
Epoch 3 | KGC loss: 4.633880, DiffHEG loss 48.521186:   1%|          | 4/400 [00:35<58:52,  8.92s/it]
Epoch 4 | KGC loss: 3.374926, DiffHEG loss 48.088874:   1%|          | 4/400 [00:44<58:52,  8.92s/it]
Epoch 4 | KGC loss: 3.374926, DiffHEG loss 48.088874:   1%|▏         | 5/400 [00:44<58:36,  8.90s/it]
Epoch 5 | KGC loss: 2.569832, DiffHEG loss 47.956418:   1%|▏         | 5/400 [00:53<58:36,  8.90s/it]
Epoch 5 | KGC loss: 2.569832, DiffHEG loss 47.956418:   2%|▏         | 6/400 [00:53<58:24,  8.89s/it]
Epoch 6 | KGC loss: 1.994192, DiffHEG loss 47.911793:   2%|▏         | 6/400 [01:02<58:24,  8.89s/it]
Epoch 6 | KGC loss: 1.994192, DiffHEG loss 47.911793:   2%|▏         | 7/400 [01:02<58:14,  8.89s/it]
Epoch 30 | KGC loss: 0.414054, DiffHEG loss 47.903125:   8%|▊         | 30/400 [04:35<54:50,  8.89s/it]
Epoch 30 | KGC loss: 0.414054, DiffHEG loss 47.903125:   8%|▊         | 31/400 [04:35<54:39,  8.89s/it]
Epoch 31 | KGC loss: 0.411805, DiffHEG loss 47.909081:   8%|▊         | 31/400 [04:44<54:39,  8.89s/it]
Epoch 31 | KGC loss: 0.411805, DiffHEG loss 47.909081:   8%|▊         | 32/400 [04:44<54:30,  8.89s/it]
Epoch 32 | KGC loss: 0.402392, DiffHEG loss 47.905435:   8%|▊         | 32/400 [04:53<54:30,  8.89s/it]
Epoch 32 | KGC loss: 0.402392, DiffHEG loss 47.905435:   8%|▊         | 33/400 [04:53<54:22,  8.89s/it]
Epoch 33 | KGC loss: 0.401372, DiffHEG loss 47.904124:   8%|▊         | 33/400 [05:02<54:22,  8.89s/it]
Epoch 33 | KGC loss: 0.401372, DiffHEG loss 47.904124:   8%|▊         | 34/400 [05:02<54:13,  8.89s/it]
Epoch 34 | KGC loss: 0.395214, DiffHEG loss 47.900245:   8%|▊         | 34/400 [05:11<54:13,  8.89s/it]
Epoch 34 | KGC loss: 0.395214, DiffHEG loss 47.900245:   9%|▉         | 35/400 [05:11<54:05,  8.89s/it]
Epoch 35 | KGC loss: 0.393404, DiffHEG loss 47.904849:   9%|▉         | 35/400 [05:20<54:05,  8.89s/it]
Epoch 35 | KGC loss: 0.393404, DiffHEG loss 47.904849:   9%|▉         | 36/400 [05:20<53:56,  8.89s/it]
Epoch 36 | KGC loss: 0.398331, DiffHEG loss 47.899068:   9%|▉         | 36/400 [05:29<53:56,  8.89s/it]
Epoch 36 | KGC loss: 0.398331, DiffHEG loss 47.899068:   9%|▉         | 37/400 [05:29<53:47,  8.89s/it]
Epoch 37 | KGC loss: 0.388232, DiffHEG loss 47.897666:   9%|▉         | 37/400 [05:37<53:47,  8.89s/it]
Epoch 37 | KGC loss: 0.388232, DiffHEG loss 47.897666:  10%|▉         | 38/400 [05:37<53:38,  8.89s/it]
Epoch 38 | KGC loss: 0.396982, DiffHEG loss 47.900199:  10%|▉         | 38/400 [05:46<53:38,  8.89s/it]
Epoch 38 | KGC loss: 0.396982, DiffHEG loss 47.900199:  10%|▉         | 39/400 [05:46<53:29,  8.89s/it]
Epoch 39 | KGC loss: 0.393749, DiffHEG loss 47.899504:  10%|▉         | 39/400 [05:55<53:29,  8.89s/it]
Epoch 39 | KGC loss: 0.393749, DiffHEG loss 47.899504:  10%|█         | 40/400 [05:55<53:20,  8.89s/it]
Epoch 40 | KGC loss: 0.389795, DiffHEG loss 47.897300:  10%|█         | 40/400 [06:04<53:20,  8.89s/it]
Epoch 40 | KGC loss: 0.389795, DiffHEG loss 47.897300:  10%|█         | 41/400 [06:04<53:11,  8.89s/it]
Epoch 41 | KGC loss: 0.398243, DiffHEG loss 47.896037:  10%|█         | 41/400 [06:13<53:11,  8.89s/it]
Epoch 41 | KGC loss: 0.398243, DiffHEG loss 47.896037:  10%|█         | 42/400 [06:13<53:02,  8.89s/it]
Epoch 42 | KGC loss: 0.390761, DiffHEG loss 47.913608:  10%|█         | 42/400 [06:22<53:02,  8.89s/it]
Epoch 42 | KGC loss: 0.390761, DiffHEG loss 47.913608:  11%|█         | 43/400 [06:22<52:53,  8.89s/it]
Epoch 43 | KGC loss: 0.386828, DiffHEG loss 47.894453:  11%|█         | 43/400 [06:31<52:53,  8.89s/it]
Epoch 43 | KGC loss: 0.386828, DiffHEG loss 47.894453:  11%|█         | 44/400 [06:31<52:45,  8.89s/it]
Epoch 44 | KGC loss: 0.386875, DiffHEG loss 47.887829:  11%|█         | 44/400 [06:40<52:45,  8.89s/it]
Epoch 44 | KGC loss: 0.386875, DiffHEG loss 47.887829:  11%|█▏        | 45/400 [06:40<52:36,  8.89s/it]
Epoch 45 | KGC loss: 0.381527, DiffHEG loss 47.908287:  11%|█▏        | 45/400 [06:49<52:36,  8.89s/it]
Epoch 45 | KGC loss: 0.381527, DiffHEG loss 47.908287:  12%|█▏        | 46/400 [06:49<52:28,  8.89s/it]
Epoch 46 | KGC loss: 0.382642, DiffHEG loss 48.030498:  12%|█▏        | 46/400 [06:58<52:28,  8.89s/it]
Epoch 46 | KGC loss: 0.382642, DiffHEG loss 48.030498:  12%|█▏        | 47/400 [06:58<52:19,  8.89s/it]
Epoch 47 | KGC loss: 0.388811, DiffHEG loss 47.919006:  12%|█▏        | 47/400 [07:06<52:19,  8.89s/it]
Epoch 47 | KGC loss: 0.388811, DiffHEG loss 47.919006:  12%|█▏        | 48/400 [07:06<52:11,  8.90s/it]
Epoch 48 | KGC loss: 0.402599, DiffHEG loss 47.887575:  12%|█▏        | 48/400 [07:15<52:11,  8.90s/it]
Epoch 48 | KGC loss: 0.402599, DiffHEG loss 47.887575:  12%|█▏        | 49/400 [07:15<52:03,  8.90s/it]
Epoch 49 | KGC loss: 0.396522, DiffHEG loss 48.012246:  12%|█▏        | 49/400 [07:24<52:03,  8.90s/it]
Epoch 49 | KGC loss: 0.396522, DiffHEG loss 48.012246:  12%|█▎        | 50/400 [07:24<51:53,  8.90s/it]
Epoch 50 | KGC loss: 0.393878, DiffHEG loss 48.386831:  12%|█▎        | 50/400 [07:33<51:53,  8.90s/it]
Epoch 50 | KGC loss: 0.393878, DiffHEG loss 48.386831:  13%|█▎        | 51/400 [07:33<51:43,  8.89s/it]
Epoch 51 | KGC loss: 0.412735, DiffHEG loss 48.040186:  13%|█▎        | 51/400 [07:42<51:43,  8.89s/it]
Epoch 51 | KGC loss: 0.412735, DiffHEG loss 48.040186:  13%|█▎        | 52/400 [07:42<51:34,  8.89s/it]
Epoch 52 | KGC loss: 0.392887, DiffHEG loss 47.941146:  13%|█▎        | 52/400 [07:51<51:34,  8.89s/it]
Epoch 52 | KGC loss: 0.392887, DiffHEG loss 47.941146:  13%|█▎        | 53/400 [07:51<51:23,  8.89s/it]
Epoch 53 | KGC loss: 0.410054, DiffHEG loss 47.939563:  13%|█▎        | 53/400 [08:00<51:23,  8.89s/it]
Epoch 53 | KGC loss: 0.410054, DiffHEG loss 47.939563:  14%|█▎        | 54/400 [08:00<51:11,  8.88s/it]
Epoch 54 | KGC loss: 0.392929, DiffHEG loss 47.925789:  14%|█▎        | 54/400 [08:09<51:11,  8.88s/it]
Epoch 54 | KGC loss: 0.392929, DiffHEG loss 47.925789:  14%|█▍        | 55/400 [08:09<51:01,  8.87s/it]
Epoch 55 | KGC loss: 0.397493, DiffHEG loss 47.926618:  14%|█▍        | 55/400 [08:17<51:01,  8.87s/it]
Epoch 55 | KGC loss: 0.397493, DiffHEG loss 47.926618:  14%|█▍        | 56/400 [08:17<50:52,  8.87s/it]
Epoch 56 | KGC loss: 0.388306, DiffHEG loss 47.921904:  14%|█▍        | 56/400 [08:26<50:52,  8.87s/it]
Epoch 56 | KGC loss: 0.388306, DiffHEG loss 47.921904:  14%|█▍        | 57/400 [08:26<50:42,  8.87s/it]
Epoch 57 | KGC loss: 0.392306, DiffHEG loss 47.916196:  14%|█▍        | 57/400 [08:35<50:42,  8.87s/it]
Epoch 57 | KGC loss: 0.392306, DiffHEG loss 47.916196:  14%|█▍        | 58/400 [08:35<50:32,  8.87s/it]
Epoch 58 | KGC loss: 0.381554, DiffHEG loss 47.923124:  14%|█▍        | 58/400 [08:44<50:32,  8.87s/it]
Epoch 58 | KGC loss: 0.381554, DiffHEG loss 47.923124:  15%|█▍        | 59/400 [08:44<50:23,  8.87s/it]
Epoch 59 | KGC loss: 0.396877, DiffHEG loss 47.923508:  15%|█▍        | 59/400 [08:53<50:23,  8.87s/it]
Epoch 59 | KGC loss: 0.396877, DiffHEG loss 47.923508:  15%|█▌        | 60/400 [08:53<50:14,  8.87s/it]
Epoch 60 | KGC loss: 0.395325, DiffHEG loss 47.928562:  15%|█▌        | 60/400 [09:02<50:14,  8.87s/it]
Epoch 60 | KGC loss: 0.395325, DiffHEG loss 47.928562:  15%|█▌        | 61/400 [09:02<50:04,  8.86s/it]
Epoch 61 | KGC loss: 0.390382, DiffHEG loss 47.926371:  15%|█▌        | 61/400 [09:11<50:04,  8.86s/it]
Epoch 61 | KGC loss: 0.390382, DiffHEG loss 47.926371:  16%|█▌        | 62/400 [09:11<49:56,  8.87s/it]
Epoch 62 | KGC loss: 0.407411, DiffHEG loss 47.918825:  16%|█▌        | 62/400 [09:19<49:56,  8.87s/it]
Epoch 62 | KGC loss: 0.407411, DiffHEG loss 47.918825:  16%|█▌        | 63/400 [09:19<49:47,  8.86s/it]
Epoch 63 | KGC loss: 0.404887, DiffHEG loss 47.915954:  16%|█▌        | 63/400 [09:28<49:47,  8.86s/it]
Epoch 63 | KGC loss: 0.404887, DiffHEG loss 47.915954:  16%|█▌        | 64/400 [09:28<49:38,  8.86s/it]
Epoch 64 | KGC loss: 0.413675, DiffHEG loss 47.919356:  16%|█▌        | 64/400 [09:37<49:38,  8.86s/it]
Epoch 64 | KGC loss: 0.413675, DiffHEG loss 47.919356:  16%|█▋        | 65/400 [09:37<49:29,  8.87s/it]
Epoch 65 | KGC loss: 0.406355, DiffHEG loss 47.919190:  16%|█▋        | 65/400 [09:46<49:29,  8.87s/it]
Epoch 65 | KGC loss: 0.406355, DiffHEG loss 47.919190:  16%|█▋        | 66/400 [09:46<49:20,  8.86s/it]
Epoch 66 | KGC loss: 0.390833, DiffHEG loss 47.922365:  16%|█▋        | 66/400 [09:55<49:20,  8.86s/it]
Epoch 66 | KGC loss: 0.390833, DiffHEG loss 47.922365:  17%|█▋        | 67/400 [09:55<49:11,  8.86s/it]
Epoch 67 | KGC loss: 0.412327, DiffHEG loss 47.928552:  17%|█▋        | 67/400 [10:04<49:11,  8.86s/it]
Epoch 67 | KGC loss: 0.412327, DiffHEG loss 47.928552:  17%|█▋        | 68/400 [10:04<49:02,  8.86s/it]
Epoch 68 | KGC loss: 0.403451, DiffHEG loss 47.920722:  17%|█▋        | 68/400 [10:13<49:02,  8.86s/it]
