train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=MKG-W | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.1 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=True | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=0.25 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 10.0000%
  applied_additional_missing_rate: 10.0007%
  available_text_before_injection: 14149
  additionally_masked_text_entities: 1415
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 2266 (15.1067%)
  missing_image_count: 537 (3.5800%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=17 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 384.997239, DiffHEG loss 127.288425:   0%|          | 0/400 [00:16<?, ?it/s]
Epoch 0 | KGC loss: 384.997239, DiffHEG loss 127.288425:   0%|          | 1/400 [00:16<1:51:31, 16.77s/it]
Epoch 1 | KGC loss: 13.901221, DiffHEG loss 84.059363:   0%|          | 1/400 [00:33<1:51:31, 16.77s/it]  
Epoch 1 | KGC loss: 13.901221, DiffHEG loss 84.059363:   0%|          | 2/400 [00:33<1:50:03, 16.59s/it]
Epoch 2 | KGC loss: 8.168866, DiffHEG loss 81.824825:   0%|          | 2/400 [00:49<1:50:03, 16.59s/it] 
Epoch 2 | KGC loss: 8.168866, DiffHEG loss 81.824825:   1%|          | 3/400 [00:49<1:49:21, 16.53s/it]
Epoch 3 | KGC loss: 5.604378, DiffHEG loss 81.478048:   1%|          | 3/400 [01:06<1:49:21, 16.53s/it]
Epoch 3 | KGC loss: 5.604378, DiffHEG loss 81.478048:   1%|          | 4/400 [01:06<1:48:54, 16.50s/it]
Epoch 4 | KGC loss: 4.179338, DiffHEG loss 81.983198:   1%|          | 4/400 [01:22<1:48:54, 16.50s/it]
Epoch 4 | KGC loss: 4.179338, DiffHEG loss 81.983198:   1%|▏         | 5/400 [01:22<1:48:31, 16.48s/it]
Epoch 5 | KGC loss: 3.550022, DiffHEG loss 81.581126:   1%|▏         | 5/400 [01:39<1:48:31, 16.48s/it]
Epoch 5 | KGC loss: 3.550022, DiffHEG loss 81.581126:   2%|▏         | 6/400 [01:39<1:48:12, 16.48s/it]
Epoch 6 | KGC loss: 3.022088, DiffHEG loss 81.557666:   2%|▏         | 6/400 [01:55<1:48:12, 16.48s/it]
Epoch 6 | KGC loss: 3.022088, DiffHEG loss 81.557666:   2%|▏         | 7/400 [01:55<1:47:56, 16.48s/it]
Epoch 29 | KGC loss: 1.876336, DiffHEG loss 81.441735:   8%|▊         | 30/400 [08:14<1:41:31, 16.46s/it]
Epoch 30 | KGC loss: 1.831342, DiffHEG loss 81.451041:   8%|▊         | 30/400 [08:30<1:41:31, 16.46s/it]
Epoch 30 | KGC loss: 1.831342, DiffHEG loss 81.451041:   8%|▊         | 31/400 [08:30<1:41:19, 16.48s/it]
Epoch 31 | KGC loss: 1.885011, DiffHEG loss 81.452424:   8%|▊         | 31/400 [08:47<1:41:19, 16.48s/it]
Epoch 31 | KGC loss: 1.885011, DiffHEG loss 81.452424:   8%|▊         | 32/400 [08:47<1:41:05, 16.48s/it]
Epoch 32 | KGC loss: 1.839975, DiffHEG loss 81.446773:   8%|▊         | 32/400 [09:03<1:41:05, 16.48s/it]
Epoch 32 | KGC loss: 1.839975, DiffHEG loss 81.446773:   8%|▊         | 33/400 [09:03<1:40:50, 16.49s/it]
Epoch 33 | KGC loss: 1.876935, DiffHEG loss 81.501458:   8%|▊         | 33/400 [09:20<1:40:50, 16.49s/it]
Epoch 33 | KGC loss: 1.876935, DiffHEG loss 81.501458:   8%|▊         | 34/400 [09:20<1:40:33, 16.49s/it]
Epoch 34 | KGC loss: 1.822650, DiffHEG loss 81.712802:   8%|▊         | 34/400 [09:36<1:40:33, 16.49s/it]
Epoch 34 | KGC loss: 1.822650, DiffHEG loss 81.712802:   9%|▉         | 35/400 [09:36<1:40:16, 16.48s/it]
Epoch 35 | KGC loss: 1.870363, DiffHEG loss 81.459753:   9%|▉         | 35/400 [09:53<1:40:16, 16.48s/it]
Epoch 35 | KGC loss: 1.870363, DiffHEG loss 81.459753:   9%|▉         | 36/400 [09:53<1:39:56, 16.47s/it]
Epoch 36 | KGC loss: 1.822771, DiffHEG loss 81.437037:   9%|▉         | 36/400 [10:09<1:39:56, 16.47s/it]
Epoch 36 | KGC loss: 1.822771, DiffHEG loss 81.437037:   9%|▉         | 37/400 [10:09<1:39:39, 16.47s/it]
Epoch 37 | KGC loss: 1.846729, DiffHEG loss 81.427848:   9%|▉         | 37/400 [10:26<1:39:39, 16.47s/it]
Epoch 37 | KGC loss: 1.846729, DiffHEG loss 81.427848:  10%|▉         | 38/400 [10:26<1:39:22, 16.47s/it]
Epoch 38 | KGC loss: 1.802959, DiffHEG loss 81.432578:  10%|▉         | 38/400 [10:42<1:39:22, 16.47s/it]
Epoch 38 | KGC loss: 1.802959, DiffHEG loss 81.432578:  10%|▉         | 39/400 [10:42<1:39:06, 16.47s/it]
Epoch 39 | KGC loss: 1.842442, DiffHEG loss 81.430020:  10%|▉         | 39/400 [10:59<1:39:06, 16.47s/it]
Epoch 39 | KGC loss: 1.842442, DiffHEG loss 81.430020:  10%|█         | 40/400 [10:59<1:38:51, 16.48s/it]
Epoch 40 | KGC loss: 1.817361, DiffHEG loss 81.419565:  10%|█         | 40/400 [11:15<1:38:51, 16.48s/it]
Epoch 40 | KGC loss: 1.817361, DiffHEG loss 81.419565:  10%|█         | 41/400 [11:15<1:38:35, 16.48s/it]
Epoch 41 | KGC loss: 1.843290, DiffHEG loss 81.423761:  10%|█         | 41/400 [11:32<1:38:35, 16.48s/it]
Epoch 41 | KGC loss: 1.843290, DiffHEG loss 81.423761:  10%|█         | 42/400 [11:32<1:38:18, 16.48s/it]
Epoch 42 | KGC loss: 1.806001, DiffHEG loss 81.401571:  10%|█         | 42/400 [11:48<1:38:18, 16.48s/it]
Epoch 42 | KGC loss: 1.806001, DiffHEG loss 81.401571:  11%|█         | 43/400 [11:48<1:38:04, 16.48s/it]
Epoch 43 | KGC loss: 1.847751, DiffHEG loss 81.398786:  11%|█         | 43/400 [12:05<1:38:04, 16.48s/it]
Epoch 43 | KGC loss: 1.847751, DiffHEG loss 81.398786:  11%|█         | 44/400 [12:05<1:37:49, 16.49s/it]
Epoch 44 | KGC loss: 1.802677, DiffHEG loss 81.378548:  11%|█         | 44/400 [12:21<1:37:49, 16.49s/it]
Epoch 44 | KGC loss: 1.802677, DiffHEG loss 81.378548:  11%|█▏        | 45/400 [12:21<1:37:33, 16.49s/it]
Epoch 45 | KGC loss: 1.843931, DiffHEG loss 82.407334:  11%|█▏        | 45/400 [12:38<1:37:33, 16.49s/it]
Epoch 45 | KGC loss: 1.843931, DiffHEG loss 82.407334:  12%|█▏        | 46/400 [12:38<1:37:16, 16.49s/it]
Epoch 46 | KGC loss: 1.824371, DiffHEG loss 103.360753:  12%|█▏        | 46/400 [12:54<1:37:16, 16.49s/it]
Epoch 46 | KGC loss: 1.824371, DiffHEG loss 103.360753:  12%|█▏        | 47/400 [12:54<1:37:02, 16.50s/it]
Epoch 47 | KGC loss: 1.864785, DiffHEG loss 97.047214:  12%|█▏        | 47/400 [13:11<1:37:02, 16.50s/it] 
Epoch 47 | KGC loss: 1.864785, DiffHEG loss 97.047214:  12%|█▏        | 48/400 [13:11<1:36:36, 16.47s/it]
Epoch 48 | KGC loss: 1.848079, DiffHEG loss 82.160078:  12%|█▏        | 48/400 [13:27<1:36:36, 16.47s/it]
Epoch 48 | KGC loss: 1.848079, DiffHEG loss 82.160078:  12%|█▏        | 49/400 [13:27<1:36:11, 16.44s/it]
Epoch 49 | KGC loss: 1.906741, DiffHEG loss 81.490933:  12%|█▏        | 49/400 [13:43<1:36:11, 16.44s/it]
Epoch 49 | KGC loss: 1.906741, DiffHEG loss 81.490933:  12%|█▎        | 50/400 [13:43<1:35:49, 16.43s/it]
Epoch 50 | KGC loss: 1.841484, DiffHEG loss 81.404478:  12%|█▎        | 50/400 [14:00<1:35:49, 16.43s/it]
Epoch 50 | KGC loss: 1.841484, DiffHEG loss 81.404478:  13%|█▎        | 51/400 [14:00<1:35:30, 16.42s/it]
Epoch 51 | KGC loss: 1.877835, DiffHEG loss 81.397535:  13%|█▎        | 51/400 [14:16<1:35:30, 16.42s/it]
Epoch 51 | KGC loss: 1.877835, DiffHEG loss 81.397535:  13%|█▎        | 52/400 [14:16<1:35:10, 16.41s/it]
Epoch 52 | KGC loss: 1.829795, DiffHEG loss 81.394275:  13%|█▎        | 52/400 [14:32<1:35:10, 16.41s/it]
Epoch 52 | KGC loss: 1.829795, DiffHEG loss 81.394275:  13%|█▎        | 53/400 [14:32<1:34:53, 16.41s/it]
Epoch 53 | KGC loss: 1.862087, DiffHEG loss 81.383977:  13%|█▎        | 53/400 [14:49<1:34:53, 16.41s/it]
Epoch 53 | KGC loss: 1.862087, DiffHEG loss 81.383977:  14%|█▎        | 54/400 [14:49<1:34:36, 16.41s/it]
Epoch 54 | KGC loss: 1.828774, DiffHEG loss 81.381752:  14%|█▎        | 54/400 [15:05<1:34:36, 16.41s/it]
Epoch 54 | KGC loss: 1.828774, DiffHEG loss 81.381752:  14%|█▍        | 55/400 [15:05<1:34:17, 16.40s/it]
Epoch 55 | KGC loss: 1.862193, DiffHEG loss 81.397000:  14%|█▍        | 55/400 [15:22<1:34:17, 16.40s/it]
Epoch 55 | KGC loss: 1.862193, DiffHEG loss 81.397000:  14%|█▍        | 56/400 [15:22<1:34:00, 16.40s/it]
Epoch 56 | KGC loss: 1.834212, DiffHEG loss 81.394019:  14%|█▍        | 56/400 [15:38<1:34:00, 16.40s/it]
Epoch 56 | KGC loss: 1.834212, DiffHEG loss 81.394019:  14%|█▍        | 57/400 [15:38<1:33:42, 16.39s/it]
Epoch 57 | KGC loss: 1.878015, DiffHEG loss 81.387550:  14%|█▍        | 57/400 [15:54<1:33:42, 16.39s/it]
Epoch 57 | KGC loss: 1.878015, DiffHEG loss 81.387550:  14%|█▍        | 58/400 [15:54<1:33:26, 16.39s/it]
Epoch 58 | KGC loss: 1.832326, DiffHEG loss 81.390604:  14%|█▍        | 58/400 [16:11<1:33:26, 16.39s/it]
Epoch 58 | KGC loss: 1.832326, DiffHEG loss 81.390604:  15%|█▍        | 59/400 [16:11<1:33:10, 16.39s/it]
Epoch 59 | KGC loss: 1.840777, DiffHEG loss 81.388904:  15%|█▍        | 59/400 [16:27<1:33:10, 16.39s/it]
Epoch 59 | KGC loss: 1.840777, DiffHEG loss 81.388904:  15%|█▌        | 60/400 [16:27<1:32:54, 16.39s/it]
Epoch 60 | KGC loss: 1.805117, DiffHEG loss 81.381233:  15%|█▌        | 60/400 [16:44<1:32:54, 16.39s/it]
Epoch 60 | KGC loss: 1.805117, DiffHEG loss 81.381233:  15%|█▌        | 61/400 [16:44<1:32:37, 16.39s/it]
Epoch 61 | KGC loss: 1.834482, DiffHEG loss 81.390317:  15%|█▌        | 61/400 [17:00<1:32:37, 16.39s/it]
Epoch 61 | KGC loss: 1.834482, DiffHEG loss 81.390317:  16%|█▌        | 62/400 [17:00<1:32:18, 16.39s/it]
Epoch 62 | KGC loss: 1.804169, DiffHEG loss 81.385202:  16%|█▌        | 62/400 [17:16<1:32:18, 16.39s/it]
Epoch 62 | KGC loss: 1.804169, DiffHEG loss 81.385202:  16%|█▌        | 63/400 [17:16<1:32:00, 16.38s/it]
Epoch 63 | KGC loss: 1.824452, DiffHEG loss 81.386741:  16%|█▌        | 63/400 [17:33<1:32:00, 16.38s/it]
Epoch 63 | KGC loss: 1.824452, DiffHEG loss 81.386741:  16%|█▌        | 64/400 [17:33<1:31:46, 16.39s/it]
Epoch 64 | KGC loss: 1.774035, DiffHEG loss 81.398217:  16%|█▌        | 64/400 [17:49<1:31:46, 16.39s/it]
Epoch 64 | KGC loss: 1.774035, DiffHEG loss 81.398217:  16%|█▋        | 65/400 [17:49<1:31:28, 16.38s/it]
Epoch 65 | KGC loss: 1.808160, DiffHEG loss 81.386768:  16%|█▋        | 65/400 [18:06<1:31:28, 16.38s/it]
Epoch 65 | KGC loss: 1.808160, DiffHEG loss 81.386768:  16%|█▋        | 66/400 [18:06<1:31:11, 16.38s/it]
Epoch 66 | KGC loss: 1.792807, DiffHEG loss 81.385162:  16%|█▋        | 66/400 [18:22<1:31:11, 16.38s/it]
