Experiment config | model=AdvMixRotatE | dataset=MKG-Y | seed=2 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | text_missing_mask_strategy=random | text_missing_mask_path=masks/MKG-Y_low_degree_text30_seed2.pt | save_text_missing_mask_path=None | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=True | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Input Files Path : ./benchmarks/MKG-Y/
The toolkit is importing datasets.
The total of relations is 28.
The total of entities is 15000.
The total of train triples is 21310.
Input Files Path : ./benchmarks/MKG-Y/
The total of test triples is 2663.
The total of valid triples is 2665.
train_dhns_rotate.py:859: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:860: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
/home/student04/my_data/DHNS-main/missing_text_protocol.py:72: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  payload = torch.load(path, map_location="cpu")
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0016%
  available_text_before_injection: 12316
  additionally_masked_text_entities: 3695
  mask_strategy: random
  mask_source: loaded_file
  mask_checksum_sha256: db45462ffcb79e45f0cd6d726e223d8765a516db14262f9e3e4d286981497287
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 6379 (42.5267%)
  missing_image_count: 756 (5.0400%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=10 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]Active modalities | phase=train | text_branch_enabled=True | modality_count=3 | modalities=structural,visual,text
Retrieval missing-text debug | phase=NA | role=NA | batch_entity_count=2000 | topk=5 | pool_size=512/8621 | relation_avg_pool=NA | fallback_ratio=0.0000 | agg_mean_norm=1.049580 | source=global_text_pool
Active modalities | phase=train_negative | text_branch_enabled=True | modality_count=3 | modalities=structural,visual,text

Epoch 0 | KGC loss: 326.697611, DiffHEG loss 101.637999:   0%|          | 0/400 [00:09<?, ?it/s]
Epoch 0 | KGC loss: 326.697611, DiffHEG loss 101.637999:   0%|          | 1/400 [00:09<1:06:18,  9.97s/it]
Epoch 1 | KGC loss: 14.833203, DiffHEG loss 57.975424:   0%|          | 1/400 [00:19<1:06:18,  9.97s/it]  
Epoch 1 | KGC loss: 14.833203, DiffHEG loss 57.975424:   0%|          | 2/400 [00:19<1:04:58,  9.80s/it]
Epoch 2 | KGC loss: 6.605802, DiffHEG loss 50.579542:   0%|          | 2/400 [00:29<1:04:58,  9.80s/it] 
Epoch 2 | KGC loss: 6.605802, DiffHEG loss 50.579542:   1%|          | 3/400 [00:29<1:04:25,  9.74s/it]
Epoch 3 | KGC loss: 4.876262, DiffHEG loss 49.245108:   1%|          | 3/400 [00:38<1:04:25,  9.74s/it]
Epoch 3 | KGC loss: 4.876262, DiffHEG loss 49.245108:   1%|          | 4/400 [00:38<1:04:05,  9.71s/it]
Epoch 4 | KGC loss: 3.621430, DiffHEG loss 48.344221:   1%|          | 4/400 [00:48<1:04:05,  9.71s/it]
Epoch 4 | KGC loss: 3.621430, DiffHEG loss 48.344221:   1%|▏         | 5/400 [00:48<1:03:51,  9.70s/it]
Epoch 5 | KGC loss: 2.801929, DiffHEG loss 48.036719:   1%|▏         | 5/400 [00:58<1:03:51,  9.70s/it]
Epoch 5 | KGC loss: 2.801929, DiffHEG loss 48.036719:   2%|▏         | 6/400 [00:58<1:03:41,  9.70s/it]
Epoch 6 | KGC loss: 2.193525, DiffHEG loss 47.940705:   2%|▏         | 6/400 [01:08<1:03:41,  9.70s/it]
Epoch 6 | KGC loss: 2.193525, DiffHEG loss 47.940705:   2%|▏         | 7/400 [01:08<1:03:30,  9.69s/it]
Epoch 7 | KGC loss: 1.765070, DiffHEG loss 47.914266:   2%|▏         | 7/400 [01:17<1:03:30,  9.69s/it]
Epoch 7 | KGC loss: 1.765070, DiffHEG loss 47.914266:   2%|▏         | 8/400 [01:17<1:03:21,  9.70s/it]
Epoch 8 | KGC loss: 1.464026, DiffHEG loss 47.892728:   2%|▏         | 8/400 [01:27<1:03:21,  9.70s/it]
Epoch 8 | KGC loss: 1.464026, DiffHEG loss 47.892728:   2%|▏         | 9/400 [01:27<1:03:08,  9.69s/it]
Epoch 9 | KGC loss: 1.267536, DiffHEG loss 47.882497:   2%|▏         | 9/400 [01:37<1:03:08,  9.69s/it]
Epoch 9 | KGC loss: 1.267536, DiffHEG loss 47.882497:   2%|▎         | 10/400 [01:37<1:02:59,  9.69s/it]
Epoch 10 | KGC loss: 1.099274, DiffHEG loss 47.880202:   2%|▎         | 10/400 [01:46<1:02:59,  9.69s/it]
Epoch 10 | KGC loss: 1.099274, DiffHEG loss 47.880202:   3%|▎         | 11/400 [01:46<1:02:49,  9.69s/it]
Epoch 11 | KGC loss: 0.971669, DiffHEG loss 47.883638:   3%|▎         | 11/400 [01:56<1:02:49,  9.69s/it]
Epoch 11 | KGC loss: 0.971669, DiffHEG loss 47.883638:   3%|▎         | 12/400 [01:56<1:02:41,  9.69s/it]
Epoch 12 | KGC loss: 0.900325, DiffHEG loss 48.648575:   3%|▎         | 12/400 [02:06<1:02:41,  9.69s/it]
Epoch 12 | KGC loss: 0.900325, DiffHEG loss 48.648575:   3%|▎         | 13/400 [02:06<1:02:32,  9.70s/it]
Epoch 13 | KGC loss: 0.803222, DiffHEG loss 48.318490:   3%|▎         | 13/400 [02:15<1:02:32,  9.70s/it]
Epoch 49 | KGC loss: 0.418597, DiffHEG loss 47.900753:  12%|█▏        | 49/400 [08:05<56:43,  9.70s/it]
Epoch 49 | KGC loss: 0.418597, DiffHEG loss 47.900753:  12%|█▎        | 50/400 [08:05<56:34,  9.70s/it]
Epoch 50 | KGC loss: 0.404498, DiffHEG loss 47.896829:  12%|█▎        | 50/400 [08:14<56:34,  9.70s/it]
Epoch 50 | KGC loss: 0.404498, DiffHEG loss 47.896829:  13%|█▎        | 51/400 [08:14<56:21,  9.69s/it]
Epoch 51 | KGC loss: 0.422460, DiffHEG loss 47.894848:  13%|█▎        | 51/400 [08:24<56:21,  9.69s/it]
Epoch 51 | KGC loss: 0.422460, DiffHEG loss 47.894848:  13%|█▎        | 52/400 [08:24<56:13,  9.69s/it]
Epoch 52 | KGC loss: 0.410428, DiffHEG loss 47.906123:  13%|█▎        | 52/400 [08:34<56:13,  9.69s/it]
Epoch 52 | KGC loss: 0.410428, DiffHEG loss 47.906123:  13%|█▎        | 53/400 [08:34<56:01,  9.69s/it]
Epoch 53 | KGC loss: 0.413622, DiffHEG loss 47.901423:  13%|█▎        | 53/400 [08:44<56:01,  9.69s/it]
Epoch 53 | KGC loss: 0.413622, DiffHEG loss 47.901423:  14%|█▎        | 54/400 [08:44<55:50,  9.68s/it]
Epoch 54 | KGC loss: 0.408124, DiffHEG loss 47.904252:  14%|█▎        | 54/400 [08:53<55:50,  9.68s/it]
Epoch 54 | KGC loss: 0.408124, DiffHEG loss 47.904252:  14%|█▍        | 55/400 [08:53<55:42,  9.69s/it]
Epoch 55 | KGC loss: 0.416919, DiffHEG loss 47.901141:  14%|█▍        | 55/400 [09:03<55:42,  9.69s/it]
Epoch 55 | KGC loss: 0.416919, DiffHEG loss 47.901141:  14%|█▍        | 56/400 [09:03<55:34,  9.69s/it]
Epoch 56 | KGC loss: 0.409017, DiffHEG loss 47.893821:  14%|█▍        | 56/400 [09:13<55:34,  9.69s/it]
Epoch 56 | KGC loss: 0.409017, DiffHEG loss 47.893821:  14%|█▍        | 57/400 [09:13<55:24,  9.69s/it]
Epoch 57 | KGC loss: 0.410011, DiffHEG loss 47.883807:  14%|█▍        | 57/400 [09:22<55:24,  9.69s/it]
Epoch 57 | KGC loss: 0.410011, DiffHEG loss 47.883807:  14%|█▍        | 58/400 [09:22<55:15,  9.70s/it]
Epoch 58 | KGC loss: 0.405278, DiffHEG loss 47.877583:  14%|█▍        | 58/400 [09:32<55:15,  9.70s/it]
Epoch 58 | KGC loss: 0.405278, DiffHEG loss 47.877583:  15%|█▍        | 59/400 [09:32<55:07,  9.70s/it]
Epoch 59 | KGC loss: 0.410056, DiffHEG loss 47.878833:  15%|█▍        | 59/400 [09:42<55:07,  9.70s/it]
Epoch 59 | KGC loss: 0.410056, DiffHEG loss 47.878833:  15%|█▌        | 60/400 [09:42<54:57,  9.70s/it]
Epoch 60 | KGC loss: 0.409630, DiffHEG loss 48.076551:  15%|█▌        | 60/400 [09:51<54:57,  9.70s/it]
Epoch 60 | KGC loss: 0.409630, DiffHEG loss 48.076551:  15%|█▌        | 61/400 [09:51<54:46,  9.69s/it]
Epoch 61 | KGC loss: 0.401753, DiffHEG loss 48.160629:  15%|█▌        | 61/400 [10:01<54:46,  9.69s/it]
Epoch 61 | KGC loss: 0.401753, DiffHEG loss 48.160629:  16%|█▌        | 62/400 [10:01<54:36,  9.69s/it]
Epoch 62 | KGC loss: 0.398367, DiffHEG loss 47.969942:  16%|█▌        | 62/400 [10:11<54:36,  9.69s/it]
Epoch 62 | KGC loss: 0.398367, DiffHEG loss 47.969942:  16%|█▌        | 63/400 [10:11<54:25,  9.69s/it]
Epoch 63 | KGC loss: 0.409473, DiffHEG loss 47.918614:  16%|█▌        | 63/400 [10:20<54:25,  9.69s/it]
Epoch 63 | KGC loss: 0.409473, DiffHEG loss 47.918614:  16%|█▌        | 64/400 [10:20<54:15,  9.69s/it]
Epoch 64 | KGC loss: 0.402480, DiffHEG loss 47.913724:  16%|█▌        | 64/400 [10:30<54:15,  9.69s/it]
Epoch 64 | KGC loss: 0.402480, DiffHEG loss 47.913724:  16%|█▋        | 65/400 [10:30<54:04,  9.69s/it]
Epoch 65 | KGC loss: 0.395756, DiffHEG loss 47.899296:  16%|█▋        | 65/400 [10:40<54:04,  9.69s/it]
Epoch 65 | KGC loss: 0.395756, DiffHEG loss 47.899296:  16%|█▋        | 66/400 [10:40<53:55,  9.69s/it]
Epoch 66 | KGC loss: 0.394119, DiffHEG loss 47.906282:  16%|█▋        | 66/400 [10:50<53:55,  9.69s/it]
Epoch 66 | KGC loss: 0.394119, DiffHEG loss 47.906282:  17%|█▋        | 67/400 [10:50<53:45,  9.69s/it]
Epoch 67 | KGC loss: 0.396477, DiffHEG loss 47.904585:  17%|█▋        | 67/400 [10:59<53:45,  9.69s/it]
Epoch 67 | KGC loss: 0.396477, DiffHEG loss 47.904585:  17%|█▋        | 68/400 [10:59<53:37,  9.69s/it]
Epoch 68 | KGC loss: 0.392746, DiffHEG loss 47.898535:  17%|█▋        | 68/400 [11:09<53:37,  9.69s/it]
Epoch 68 | KGC loss: 0.392746, DiffHEG loss 47.898535:  17%|█▋        | 69/400 [11:09<53:27,  9.69s/it]
Epoch 69 | KGC loss: 0.415471, DiffHEG loss 47.896609:  17%|█▋        | 69/400 [11:19<53:27,  9.69s/it]
Epoch 69 | KGC loss: 0.415471, DiffHEG loss 47.896609:  18%|█▊        | 70/400 [11:19<53:19,  9.70s/it]
Epoch 70 | KGC loss: 0.407290, DiffHEG loss 47.896801:  18%|█▊        | 70/400 [11:28<53:19,  9.70s/it]
Epoch 70 | KGC loss: 0.407290, DiffHEG loss 47.896801:  18%|█▊        | 71/400 [11:28<53:08,  9.69s/it]
Epoch 71 | KGC loss: 0.415792, DiffHEG loss 47.897846:  18%|█▊        | 71/400 [11:38<53:08,  9.69s/it]
Epoch 71 | KGC loss: 0.415792, DiffHEG loss 47.897846:  18%|█▊        | 72/400 [11:38<52:59,  9.69s/it]
Epoch 72 | KGC loss: 0.407879, DiffHEG loss 47.894665:  18%|█▊        | 72/400 [11:48<52:59,  9.69s/it]
Epoch 72 | KGC loss: 0.407879, DiffHEG loss 47.894665:  18%|█▊        | 73/400 [11:48<52:48,  9.69s/it]
Epoch 73 | KGC loss: 0.404955, DiffHEG loss 47.892399:  18%|█▊        | 73/400 [11:57<52:48,  9.69s/it]
Epoch 73 | KGC loss: 0.404955, DiffHEG loss 47.892399:  18%|█▊        | 74/400 [11:57<52:37,  9.69s/it]
Epoch 74 | KGC loss: 0.412988, DiffHEG loss 47.889602:  18%|█▊        | 74/400 [12:07<52:37,  9.69s/it]
Epoch 74 | KGC loss: 0.412988, DiffHEG loss 47.889602:  19%|█▉        | 75/400 [12:07<52:29,  9.69s/it]
Epoch 75 | KGC loss: 0.403849, DiffHEG loss 47.884277:  19%|█▉        | 75/400 [12:17<52:29,  9.69s/it]
Epoch 75 | KGC loss: 0.403849, DiffHEG loss 47.884277:  19%|█▉        | 76/400 [12:17<52:19,  9.69s/it]
Epoch 76 | KGC loss: 0.403473, DiffHEG loss 47.887717:  19%|█▉        | 76/400 [12:26<52:19,  9.69s/it]
Epoch 76 | KGC loss: 0.403473, DiffHEG loss 47.887717:  19%|█▉        | 77/400 [12:26<52:10,  9.69s/it]
Epoch 77 | KGC loss: 0.414888, DiffHEG loss 47.871602:  19%|█▉        | 77/400 [12:36<52:10,  9.69s/it]
Epoch 77 | KGC loss: 0.414888, DiffHEG loss 47.871602:  20%|█▉        | 78/400 [12:36<52:00,  9.69s/it]
Epoch 78 | KGC loss: 0.412289, DiffHEG loss 47.850448:  20%|█▉        | 78/400 [12:46<52:00,  9.69s/it]
Epoch 78 | KGC loss: 0.412289, DiffHEG loss 47.850448:  20%|█▉        | 79/400 [12:46<51:52,  9.69s/it]
Epoch 79 | KGC loss: 0.414867, DiffHEG loss 47.976924:  20%|█▉        | 79/400 [12:56<51:52,  9.69s/it]
Epoch 79 | KGC loss: 0.414867, DiffHEG loss 47.976924:  20%|██        | 80/400 [12:56<51:43,  9.70s/it]
Epoch 80 | KGC loss: 0.417597, DiffHEG loss 47.922980:  20%|██        | 80/400 [13:05<51:43,  9.70s/it]
Epoch 80 | KGC loss: 0.417597, DiffHEG loss 47.922980:  20%|██        | 81/400 [13:05<51:34,  9.70s/it]
Epoch 81 | KGC loss: 0.403873, DiffHEG loss 47.895480:  20%|██        | 81/400 [13:15<51:34,  9.70s/it]
Epoch 81 | KGC loss: 0.403873, DiffHEG loss 47.895480:  20%|██        | 82/400 [13:15<51:26,  9.71s/it]
Epoch 82 | KGC loss: 0.411927, DiffHEG loss 47.882807:  20%|██        | 82/400 [13:25<51:26,  9.71s/it]
Epoch 82 | KGC loss: 0.411927, DiffHEG loss 47.882807:  21%|██        | 83/400 [13:25<51:16,  9.70s/it]
Epoch 83 | KGC loss: 0.402197, DiffHEG loss 47.861643:  21%|██        | 83/400 [13:34<51:16,  9.70s/it]
Epoch 83 | KGC loss: 0.402197, DiffHEG loss 47.861643:  21%|██        | 84/400 [13:34<51:08,  9.71s/it]
Epoch 84 | KGC loss: 0.414230, DiffHEG loss 47.809073:  21%|██        | 84/400 [13:44<51:08,  9.71s/it]
Epoch 84 | KGC loss: 0.414230, DiffHEG loss 47.809073:  21%|██▏       | 85/400 [13:44<50:57,  9.71s/it]
Epoch 85 | KGC loss: 0.414170, DiffHEG loss 95.223580:  21%|██▏       | 85/400 [13:54<50:57,  9.71s/it]
Epoch 85 | KGC loss: 0.414170, DiffHEG loss 95.223580:  22%|██▏       | 86/400 [13:54<50:43,  9.69s/it]
Epoch 86 | KGC loss: 0.451055, DiffHEG loss 74.662209:  22%|██▏       | 86/400 [14:03<50:43,  9.69s/it]
Epoch 86 | KGC loss: 0.451055, DiffHEG loss 74.662209:  22%|██▏       | 87/400 [14:03<50:29,  9.68s/it]
Epoch 87 | KGC loss: 0.429866, DiffHEG loss 57.612284:  22%|██▏       | 87/400 [14:13<50:29,  9.68s/it]
Epoch 87 | KGC loss: 0.429866, DiffHEG loss 57.612284:  22%|██▏       | 88/400 [14:13<50:15,  9.66s/it]
Epoch 88 | KGC loss: 0.433094, DiffHEG loss 49.801837:  22%|██▏       | 88/400 [14:23<50:15,  9.66s/it]
Epoch 88 | KGC loss: 0.433094, DiffHEG loss 49.801837:  22%|██▏       | 89/400 [14:23<50:00,  9.65s/it]
Epoch 89 | KGC loss: 0.425830, DiffHEG loss 48.382433:  22%|██▏       | 89/400 [14:32<50:00,  9.65s/it]
Epoch 89 | KGC loss: 0.425830, DiffHEG loss 48.382433:  22%|██▎       | 90/400 [14:32<49:47,  9.64s/it]
Epoch 90 | KGC loss: 0.434939, DiffHEG loss 48.034125:  22%|██▎       | 90/400 [14:42<49:47,  9.64s/it]
Epoch 90 | KGC loss: 0.434939, DiffHEG loss 48.034125:  23%|██▎       | 91/400 [14:42<49:37,  9.63s/it]
Epoch 91 | KGC loss: 0.431902, DiffHEG loss 47.928798:  23%|██▎       | 91/400 [14:52<49:37,  9.63s/it]
Epoch 91 | KGC loss: 0.431902, DiffHEG loss 47.928798:  23%|██▎       | 92/400 [14:52<49:28,  9.64s/it]
Epoch 92 | KGC loss: 0.425173, DiffHEG loss 47.894540:  23%|██▎       | 92/400 [15:01<49:28,  9.64s/it]
Epoch 92 | KGC loss: 0.425173, DiffHEG loss 47.894540:  23%|██▎       | 93/400 [15:01<49:17,  9.63s/it]
Epoch 93 | KGC loss: 0.445306, DiffHEG loss 47.886771:  23%|██▎       | 93/400 [15:11<49:17,  9.63s/it]
Epoch 93 | KGC loss: 0.445306, DiffHEG loss 47.886771:  24%|██▎       | 94/400 [15:11<49:08,  9.64s/it]
Epoch 94 | KGC loss: 0.421773, DiffHEG loss 47.883929:  24%|██▎       | 94/400 [15:20<49:08,  9.64s/it]
Epoch 94 | KGC loss: 0.421773, DiffHEG loss 47.883929:  24%|██▍       | 95/400 [15:20<48:57,  9.63s/it]
Epoch 95 | KGC loss: 0.434334, DiffHEG loss 47.878633:  24%|██▍       | 95/400 [15:30<48:57,  9.63s/it]
Epoch 95 | KGC loss: 0.434334, DiffHEG loss 47.878633:  24%|██▍       | 96/400 [15:30<48:46,  9.63s/it]
Epoch 96 | KGC loss: 0.443252, DiffHEG loss 47.877831:  24%|██▍       | 96/400 [15:40<48:46,  9.63s/it]
Epoch 96 | KGC loss: 0.443252, DiffHEG loss 47.877831:  24%|██▍       | 97/400 [15:40<48:36,  9.62s/it]
Epoch 97 | KGC loss: 0.439830, DiffHEG loss 47.866681:  24%|██▍       | 97/400 [15:49<48:36,  9.62s/it]
Epoch 97 | KGC loss: 0.439830, DiffHEG loss 47.866681:  24%|██▍       | 98/400 [15:49<48:27,  9.63s/it]
Epoch 98 | KGC loss: 0.432192, DiffHEG loss 47.875423:  24%|██▍       | 98/400 [15:59<48:27,  9.63s/it]
Epoch 98 | KGC loss: 0.432192, DiffHEG loss 47.875423:  25%|██▍       | 99/400 [15:59<48:18,  9.63s/it]
Epoch 99 | KGC loss: 0.429643, DiffHEG loss 47.877337:  25%|██▍       | 99/400 [16:09<48:18,  9.63s/it]
Epoch 99 | KGC loss: 0.429643, DiffHEG loss 47.877337:  25%|██▌       | 100/400 [16:09<48:07,  9.63s/it]
Epoch 100 | KGC loss: 0.447097, DiffHEG loss 47.879367:  25%|██▌       | 100/400 [16:18<48:07,  9.63s/it]
Epoch 100 | KGC loss: 0.447097, DiffHEG loss 47.879367:  25%|██▌       | 101/400 [16:18<47:59,  9.63s/it]
Epoch 101 | KGC loss: 0.419355, DiffHEG loss 47.876143:  25%|██▌       | 101/400 [16:28<47:59,  9.63s/it]
Epoch 101 | KGC loss: 0.419355, DiffHEG loss 47.876143:  26%|██▌       | 102/400 [16:28<47:49,  9.63s/it]
Epoch 102 | KGC loss: 0.419935, DiffHEG loss 47.865391:  26%|██▌       | 102/400 [16:37<47:49,  9.63s/it]
Epoch 102 | KGC loss: 0.419935, DiffHEG loss 47.865391:  26%|██▌       | 103/400 [16:37<47:37,  9.62s/it]
Epoch 103 | KGC loss: 0.429177, DiffHEG loss 47.871559:  26%|██▌       | 103/400 [16:47<47:37,  9.62s/it]
Epoch 103 | KGC loss: 0.429177, DiffHEG loss 47.871559:  26%|██▌       | 104/400 [16:47<47:30,  9.63s/it]
Epoch 104 | KGC loss: 0.423964, DiffHEG loss 47.882770:  26%|██▌       | 104/400 [16:57<47:30,  9.63s/it]
Epoch 104 | KGC loss: 0.423964, DiffHEG loss 47.882770:  26%|██▋       | 105/400 [16:57<47:22,  9.64s/it]
Epoch 105 | KGC loss: 0.422056, DiffHEG loss 47.872694:  26%|██▋       | 105/400 [17:06<47:22,  9.64s/it]
Epoch 105 | KGC loss: 0.422056, DiffHEG loss 47.872694:  26%|██▋       | 106/400 [17:06<47:12,  9.63s/it]
Epoch 106 | KGC loss: 0.425808, DiffHEG loss 47.877184:  26%|██▋       | 106/400 [17:16<47:12,  9.63s/it]
Epoch 106 | KGC loss: 0.425808, DiffHEG loss 47.877184:  27%|██▋       | 107/400 [17:16<47:01,  9.63s/it]
Epoch 107 | KGC loss: 0.417953, DiffHEG loss 47.873336:  27%|██▋       | 107/400 [17:26<47:01,  9.63s/it]
Epoch 107 | KGC loss: 0.417953, DiffHEG loss 47.873336:  27%|██▋       | 108/400 [17:26<46:52,  9.63s/it]
Epoch 108 | KGC loss: 0.421809, DiffHEG loss 47.881836:  27%|██▋       | 108/400 [17:35<46:52,  9.63s/it]
Epoch 108 | KGC loss: 0.421809, DiffHEG loss 47.881836:  27%|██▋       | 109/400 [17:35<46:41,  9.63s/it]
Epoch 109 | KGC loss: 0.433531, DiffHEG loss 47.881982:  27%|██▋       | 109/400 [17:45<46:41,  9.63s/it]
Epoch 109 | KGC loss: 0.433531, DiffHEG loss 47.881982:  28%|██▊       | 110/400 [17:45<46:33,  9.63s/it]
Epoch 110 | KGC loss: 0.446904, DiffHEG loss 47.877403:  28%|██▊       | 110/400 [17:54<46:33,  9.63s/it]
Epoch 110 | KGC loss: 0.446904, DiffHEG loss 47.877403:  28%|██▊       | 111/400 [17:54<46:25,  9.64s/it]
Epoch 111 | KGC loss: 0.441042, DiffHEG loss 47.876673:  28%|██▊       | 111/400 [18:04<46:25,  9.64s/it]
Epoch 111 | KGC loss: 0.441042, DiffHEG loss 47.876673:  28%|██▊       | 112/400 [18:04<46:16,  9.64s/it]
Epoch 112 | KGC loss: 0.448328, DiffHEG loss 47.869502:  28%|██▊       | 112/400 [18:14<46:16,  9.64s/it]
Epoch 112 | KGC loss: 0.448328, DiffHEG loss 47.869502:  28%|██▊       | 113/400 [18:14<46:07,  9.64s/it]
Epoch 113 | KGC loss: 0.431225, DiffHEG loss 47.870768:  28%|██▊       | 113/400 [18:23<46:07,  9.64s/it]
Epoch 113 | KGC loss: 0.431225, DiffHEG loss 47.870768:  28%|██▊       | 114/400 [18:23<45:57,  9.64s/it]
Epoch 114 | KGC loss: 0.422389, DiffHEG loss 47.875651:  28%|██▊       | 114/400 [18:33<45:57,  9.64s/it]
Epoch 114 | KGC loss: 0.422389, DiffHEG loss 47.875651:  29%|██▉       | 115/400 [18:33<45:48,  9.65s/it]
Epoch 115 | KGC loss: 0.429544, DiffHEG loss 47.865703:  29%|██▉       | 115/400 [18:43<45:48,  9.65s/it]
Epoch 115 | KGC loss: 0.429544, DiffHEG loss 47.865703:  29%|██▉       | 116/400 [18:43<45:37,  9.64s/it]
Epoch 116 | KGC loss: 0.440149, DiffHEG loss 47.873556:  29%|██▉       | 116/400 [18:52<45:37,  9.64s/it]
Epoch 116 | KGC loss: 0.440149, DiffHEG loss 47.873556:  29%|██▉       | 117/400 [18:52<45:28,  9.64s/it]
Epoch 117 | KGC loss: 0.422957, DiffHEG loss 47.870580:  29%|██▉       | 117/400 [19:02<45:28,  9.64s/it]
Epoch 117 | KGC loss: 0.422957, DiffHEG loss 47.870580:  30%|██▉       | 118/400 [19:02<45:17,  9.64s/it]
Epoch 118 | KGC loss: 0.436733, DiffHEG loss 47.872141:  30%|██▉       | 118/400 [19:12<45:17,  9.64s/it]
Epoch 118 | KGC loss: 0.436733, DiffHEG loss 47.872141:  30%|██▉       | 119/400 [19:12<45:06,  9.63s/it]
Epoch 119 | KGC loss: 0.450515, DiffHEG loss 47.868756:  30%|██▉       | 119/400 [19:21<45:06,  9.63s/it]
Epoch 119 | KGC loss: 0.450515, DiffHEG loss 47.868756:  30%|███       | 120/400 [19:21<44:57,  9.63s/it]
