Experiment config | model=AdvMixRotatE | dataset=MKG-Y | seed=1 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | text_missing_mask_strategy=random | text_missing_mask_path=masks/MKG-Y_low_degree_text30_seed1.pt | save_text_missing_mask_path=None | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=True | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=random_text_pool | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Input Files Path : ./benchmarks/MKG-Y/
The toolkit is importing datasets.
The total of relations is 28.
The total of entities is 15000.
The total of train triples is 21310.
Input Files Path : ./benchmarks/MKG-Y/
The total of test triples is 2663.
The total of valid triples is 2665.
train_dhns_rotate.py:859: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:860: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
/home/student04/my_data/DHNS-main/missing_text_protocol.py:72: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  payload = torch.load(path, map_location="cpu")
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0016%
  available_text_before_injection: 12316
  additionally_masked_text_entities: 3695
  mask_strategy: random
  mask_source: loaded_file
  mask_checksum_sha256: c913edd722b7eb42d8cdbc248b7c16469a13a91c24ebe3ed19e2d6dd8d9b330b
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 6379 (42.5267%)
  missing_image_count: 756 (5.0400%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=10 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]Active modalities | phase=train | text_branch_enabled=True | modality_count=3 | modalities=structural,visual,text
Retrieval missing-text debug | phase=NA | role=NA | batch_entity_count=2000 | topk=5 | pool_size=512/8621 | relation_avg_pool=NA | fallback_ratio=0.0000 | agg_mean_norm=1.062678 | source=global_text_pool
Active modalities | phase=train_negative | text_branch_enabled=True | modality_count=3 | modalities=structural,visual,text

Epoch 0 | KGC loss: 438.256618, DiffHEG loss 84.726161:   0%|          | 0/400 [00:10<?, ?it/s]
Epoch 0 | KGC loss: 438.256618, DiffHEG loss 84.726161:   0%|          | 1/400 [00:10<1:06:48, 10.05s/it]
Epoch 1 | KGC loss: 15.821206, DiffHEG loss 56.179506:   0%|          | 1/400 [00:19<1:06:48, 10.05s/it] 
Epoch 1 | KGC loss: 15.821206, DiffHEG loss 56.179506:   0%|          | 2/400 [00:19<1:05:26,  9.87s/it]
Epoch 2 | KGC loss: 7.193917, DiffHEG loss 49.739512:   0%|          | 2/400 [00:29<1:05:26,  9.87s/it] 
Epoch 2 | KGC loss: 7.193917, DiffHEG loss 49.739512:   1%|          | 3/400 [00:29<1:04:55,  9.81s/it]
Epoch 3 | KGC loss: 5.236915, DiffHEG loss 48.396996:   1%|          | 3/400 [00:39<1:04:55,  9.81s/it]
Epoch 3 | KGC loss: 5.236915, DiffHEG loss 48.396996:   1%|          | 4/400 [00:39<1:04:34,  9.78s/it]
Epoch 4 | KGC loss: 3.759840, DiffHEG loss 48.048538:   1%|          | 4/400 [00:49<1:04:34,  9.78s/it]
Epoch 4 | KGC loss: 3.759840, DiffHEG loss 48.048538:   1%|▏         | 5/400 [00:49<1:04:21,  9.78s/it]
Epoch 5 | KGC loss: 2.817704, DiffHEG loss 47.944957:   1%|▏         | 5/400 [00:58<1:04:21,  9.78s/it]
Epoch 5 | KGC loss: 2.817704, DiffHEG loss 47.944957:   2%|▏         | 6/400 [00:58<1:04:10,  9.77s/it]
Epoch 6 | KGC loss: 2.150835, DiffHEG loss 48.707310:   2%|▏         | 6/400 [01:08<1:04:10,  9.77s/it]
Epoch 6 | KGC loss: 2.150835, DiffHEG loss 48.707310:   2%|▏         | 7/400 [01:08<1:03:59,  9.77s/it]
Epoch 7 | KGC loss: 1.710996, DiffHEG loss 48.092862:   2%|▏         | 7/400 [01:18<1:03:59,  9.77s/it]
Epoch 7 | KGC loss: 1.710996, DiffHEG loss 48.092862:   2%|▏         | 8/400 [01:18<1:03:52,  9.78s/it]
Epoch 8 | KGC loss: 1.411308, DiffHEG loss 47.936526:   2%|▏         | 8/400 [01:28<1:03:52,  9.78s/it]
Epoch 8 | KGC loss: 1.411308, DiffHEG loss 47.936526:   2%|▏         | 9/400 [01:28<1:03:40,  9.77s/it]
Epoch 9 | KGC loss: 1.200784, DiffHEG loss 47.899842:   2%|▏         | 9/400 [01:37<1:03:40,  9.77s/it]
Epoch 9 | KGC loss: 1.200784, DiffHEG loss 47.899842:   2%|▎         | 10/400 [01:37<1:03:30,  9.77s/it]
Epoch 10 | KGC loss: 1.044484, DiffHEG loss 47.888930:   2%|▎         | 10/400 [01:47<1:03:30,  9.77s/it]
Epoch 10 | KGC loss: 1.044484, DiffHEG loss 47.888930:   3%|▎         | 11/400 [01:47<1:03:22,  9.78s/it]
Epoch 11 | KGC loss: 0.926576, DiffHEG loss 47.884634:   3%|▎         | 11/400 [01:57<1:03:22,  9.78s/it]
Epoch 11 | KGC loss: 0.926576, DiffHEG loss 47.884634:   3%|▎         | 12/400 [01:57<1:03:10,  9.77s/it]
Epoch 12 | KGC loss: 0.849716, DiffHEG loss 47.883581:   3%|▎         | 12/400 [02:07<1:03:10,  9.77s/it]
Epoch 12 | KGC loss: 0.849716, DiffHEG loss 47.883581:   3%|▎         | 13/400 [02:07<1:03:00,  9.77s/it]
Epoch 13 | KGC loss: 0.769754, DiffHEG loss 47.884596:   3%|▎         | 13/400 [02:16<1:03:00,  9.77s/it]
Epoch 49 | KGC loss: 0.379898, DiffHEG loss 47.876050:  12%|█▏        | 49/400 [08:08<56:59,  9.74s/it]
Epoch 49 | KGC loss: 0.379898, DiffHEG loss 47.876050:  12%|█▎        | 50/400 [08:08<56:54,  9.76s/it]
Epoch 50 | KGC loss: 0.379794, DiffHEG loss 47.858657:  12%|█▎        | 50/400 [08:17<56:54,  9.76s/it]
Epoch 50 | KGC loss: 0.379794, DiffHEG loss 47.858657:  13%|█▎        | 51/400 [08:17<56:42,  9.75s/it]
Epoch 51 | KGC loss: 0.392356, DiffHEG loss 48.080779:  13%|█▎        | 51/400 [08:27<56:42,  9.75s/it]
Epoch 51 | KGC loss: 0.392356, DiffHEG loss 48.080779:  13%|█▎        | 52/400 [08:27<56:31,  9.75s/it]
Epoch 52 | KGC loss: 0.379984, DiffHEG loss 47.941098:  13%|█▎        | 52/400 [08:37<56:31,  9.75s/it]
Epoch 52 | KGC loss: 0.379984, DiffHEG loss 47.941098:  13%|█▎        | 53/400 [08:37<56:21,  9.74s/it]
Epoch 53 | KGC loss: 0.365219, DiffHEG loss 47.893548:  13%|█▎        | 53/400 [08:47<56:21,  9.74s/it]
Epoch 53 | KGC loss: 0.365219, DiffHEG loss 47.893548:  14%|█▎        | 54/400 [08:47<56:11,  9.74s/it]
Epoch 54 | KGC loss: 0.373633, DiffHEG loss 47.878135:  14%|█▎        | 54/400 [08:56<56:11,  9.74s/it]
Epoch 54 | KGC loss: 0.373633, DiffHEG loss 47.878135:  14%|█▍        | 55/400 [08:56<56:02,  9.75s/it]
Epoch 55 | KGC loss: 0.378125, DiffHEG loss 47.882165:  14%|█▍        | 55/400 [09:06<56:02,  9.75s/it]
Epoch 55 | KGC loss: 0.378125, DiffHEG loss 47.882165:  14%|█▍        | 56/400 [09:06<55:54,  9.75s/it]
Epoch 56 | KGC loss: 0.376369, DiffHEG loss 47.865346:  14%|█▍        | 56/400 [09:16<55:54,  9.75s/it]
Epoch 56 | KGC loss: 0.376369, DiffHEG loss 47.865346:  14%|█▍        | 57/400 [09:16<55:43,  9.75s/it]
Epoch 57 | KGC loss: 0.376584, DiffHEG loss 47.858600:  14%|█▍        | 57/400 [09:26<55:43,  9.75s/it]
Epoch 57 | KGC loss: 0.376584, DiffHEG loss 47.858600:  14%|█▍        | 58/400 [09:26<55:35,  9.75s/it]
Epoch 58 | KGC loss: 0.376911, DiffHEG loss 47.809738:  14%|█▍        | 58/400 [09:35<55:35,  9.75s/it]
Epoch 58 | KGC loss: 0.376911, DiffHEG loss 47.809738:  15%|█▍        | 59/400 [09:35<55:28,  9.76s/it]
Epoch 59 | KGC loss: 0.382455, DiffHEG loss 47.999680:  15%|█▍        | 59/400 [09:45<55:28,  9.76s/it]
Epoch 59 | KGC loss: 0.382455, DiffHEG loss 47.999680:  15%|█▌        | 60/400 [09:45<55:18,  9.76s/it]
Epoch 60 | KGC loss: 0.372039, DiffHEG loss 47.860413:  15%|█▌        | 60/400 [09:55<55:18,  9.76s/it]
Epoch 60 | KGC loss: 0.372039, DiffHEG loss 47.860413:  15%|█▌        | 61/400 [09:55<55:09,  9.76s/it]
Epoch 61 | KGC loss: 0.372888, DiffHEG loss 47.855303:  15%|█▌        | 61/400 [10:05<55:09,  9.76s/it]
Epoch 61 | KGC loss: 0.372888, DiffHEG loss 47.855303:  16%|█▌        | 62/400 [10:05<54:58,  9.76s/it]
Epoch 62 | KGC loss: 0.374527, DiffHEG loss 47.823005:  16%|█▌        | 62/400 [10:15<54:58,  9.76s/it]
Epoch 62 | KGC loss: 0.374527, DiffHEG loss 47.823005:  16%|█▌        | 63/400 [10:15<54:50,  9.76s/it]
Epoch 63 | KGC loss: 0.385536, DiffHEG loss 47.813614:  16%|█▌        | 63/400 [10:24<54:50,  9.76s/it]
Epoch 63 | KGC loss: 0.385536, DiffHEG loss 47.813614:  16%|█▌        | 64/400 [10:24<54:40,  9.76s/it]
Epoch 64 | KGC loss: 0.383793, DiffHEG loss 47.860997:  16%|█▌        | 64/400 [10:34<54:40,  9.76s/it]
Epoch 64 | KGC loss: 0.383793, DiffHEG loss 47.860997:  16%|█▋        | 65/400 [10:34<54:30,  9.76s/it]
Epoch 65 | KGC loss: 0.381774, DiffHEG loss 47.855424:  16%|█▋        | 65/400 [10:44<54:30,  9.76s/it]
Epoch 65 | KGC loss: 0.381774, DiffHEG loss 47.855424:  16%|█▋        | 66/400 [10:44<54:20,  9.76s/it]
Epoch 66 | KGC loss: 0.379124, DiffHEG loss 47.828266:  16%|█▋        | 66/400 [10:54<54:20,  9.76s/it]
Epoch 66 | KGC loss: 0.379124, DiffHEG loss 47.828266:  17%|█▋        | 67/400 [10:54<54:11,  9.76s/it]
Epoch 67 | KGC loss: 0.387231, DiffHEG loss 48.110625:  17%|█▋        | 67/400 [11:03<54:11,  9.76s/it]
Epoch 67 | KGC loss: 0.387231, DiffHEG loss 48.110625:  17%|█▋        | 68/400 [11:03<54:00,  9.76s/it]
Epoch 68 | KGC loss: 0.381382, DiffHEG loss 48.938333:  17%|█▋        | 68/400 [11:13<54:00,  9.76s/it]
Epoch 68 | KGC loss: 0.381382, DiffHEG loss 48.938333:  17%|█▋        | 69/400 [11:13<53:42,  9.74s/it]
Epoch 69 | KGC loss: 0.402493, DiffHEG loss 49.914377:  17%|█▋        | 69/400 [11:23<53:42,  9.74s/it]
Epoch 69 | KGC loss: 0.402493, DiffHEG loss 49.914377:  18%|█▊        | 70/400 [11:23<53:29,  9.72s/it]
Epoch 70 | KGC loss: 0.399439, DiffHEG loss 50.335193:  18%|█▊        | 70/400 [11:32<53:29,  9.72s/it]
Epoch 70 | KGC loss: 0.399439, DiffHEG loss 50.335193:  18%|█▊        | 71/400 [11:32<53:16,  9.72s/it]
Epoch 71 | KGC loss: 0.405026, DiffHEG loss 49.477911:  18%|█▊        | 71/400 [11:42<53:16,  9.72s/it]
Epoch 71 | KGC loss: 0.405026, DiffHEG loss 49.477911:  18%|█▊        | 72/400 [11:42<53:04,  9.71s/it]
Epoch 72 | KGC loss: 0.408278, DiffHEG loss 48.291698:  18%|█▊        | 72/400 [11:52<53:04,  9.71s/it]
Epoch 72 | KGC loss: 0.408278, DiffHEG loss 48.291698:  18%|█▊        | 73/400 [11:52<52:54,  9.71s/it]
Epoch 73 | KGC loss: 0.396445, DiffHEG loss 47.983817:  18%|█▊        | 73/400 [12:02<52:54,  9.71s/it]
Epoch 73 | KGC loss: 0.396445, DiffHEG loss 47.983817:  18%|█▊        | 74/400 [12:02<52:44,  9.71s/it]
Epoch 74 | KGC loss: 0.399043, DiffHEG loss 47.912572:  18%|█▊        | 74/400 [12:11<52:44,  9.71s/it]
Epoch 74 | KGC loss: 0.399043, DiffHEG loss 47.912572:  19%|█▉        | 75/400 [12:11<52:31,  9.70s/it]
Epoch 75 | KGC loss: 0.405797, DiffHEG loss 47.890134:  19%|█▉        | 75/400 [12:21<52:31,  9.70s/it]
Epoch 75 | KGC loss: 0.405797, DiffHEG loss 47.890134:  19%|█▉        | 76/400 [12:21<52:22,  9.70s/it]
Epoch 76 | KGC loss: 0.393954, DiffHEG loss 47.887958:  19%|█▉        | 76/400 [12:31<52:22,  9.70s/it]
Epoch 76 | KGC loss: 0.393954, DiffHEG loss 47.887958:  19%|█▉        | 77/400 [12:31<52:11,  9.70s/it]
Epoch 77 | KGC loss: 0.406359, DiffHEG loss 47.887777:  19%|█▉        | 77/400 [12:40<52:11,  9.70s/it]
Epoch 77 | KGC loss: 0.406359, DiffHEG loss 47.887777:  20%|█▉        | 78/400 [12:40<51:59,  9.69s/it]
Epoch 78 | KGC loss: 0.411734, DiffHEG loss 47.886014:  20%|█▉        | 78/400 [12:50<51:59,  9.69s/it]
Epoch 78 | KGC loss: 0.411734, DiffHEG loss 47.886014:  20%|█▉        | 79/400 [12:50<51:47,  9.68s/it]
Epoch 79 | KGC loss: 0.418682, DiffHEG loss 47.882459:  20%|█▉        | 79/400 [13:00<51:47,  9.68s/it]
Epoch 79 | KGC loss: 0.418682, DiffHEG loss 47.882459:  20%|██        | 80/400 [13:00<51:37,  9.68s/it]
Epoch 80 | KGC loss: 0.413477, DiffHEG loss 47.879702:  20%|██        | 80/400 [13:09<51:37,  9.68s/it]
Epoch 80 | KGC loss: 0.413477, DiffHEG loss 47.879702:  20%|██        | 81/400 [13:09<51:30,  9.69s/it]
Epoch 81 | KGC loss: 0.409318, DiffHEG loss 47.873862:  20%|██        | 81/400 [13:19<51:30,  9.69s/it]
Epoch 81 | KGC loss: 0.409318, DiffHEG loss 47.873862:  20%|██        | 82/400 [13:19<51:21,  9.69s/it]
Epoch 82 | KGC loss: 0.404319, DiffHEG loss 47.885330:  20%|██        | 82/400 [13:29<51:21,  9.69s/it]
Epoch 82 | KGC loss: 0.404319, DiffHEG loss 47.885330:  21%|██        | 83/400 [13:29<51:13,  9.70s/it]
Epoch 83 | KGC loss: 0.389259, DiffHEG loss 47.884089:  21%|██        | 83/400 [13:38<51:13,  9.70s/it]
Epoch 83 | KGC loss: 0.389259, DiffHEG loss 47.884089:  21%|██        | 84/400 [13:38<51:02,  9.69s/it]
Epoch 84 | KGC loss: 0.420662, DiffHEG loss 47.877863:  21%|██        | 84/400 [13:48<51:02,  9.69s/it]
Epoch 84 | KGC loss: 0.420662, DiffHEG loss 47.877863:  21%|██▏       | 85/400 [13:48<50:50,  9.69s/it]
Epoch 85 | KGC loss: 0.411078, DiffHEG loss 47.883207:  21%|██▏       | 85/400 [13:58<50:50,  9.69s/it]
Epoch 85 | KGC loss: 0.411078, DiffHEG loss 47.883207:  22%|██▏       | 86/400 [13:58<50:41,  9.69s/it]
Epoch 86 | KGC loss: 0.426433, DiffHEG loss 47.888433:  22%|██▏       | 86/400 [14:07<50:41,  9.69s/it]
Epoch 86 | KGC loss: 0.426433, DiffHEG loss 47.888433:  22%|██▏       | 87/400 [14:07<50:30,  9.68s/it]
Epoch 87 | KGC loss: 0.413513, DiffHEG loss 47.880156:  22%|██▏       | 87/400 [14:17<50:30,  9.68s/it]
Epoch 87 | KGC loss: 0.413513, DiffHEG loss 47.880156:  22%|██▏       | 88/400 [14:17<50:21,  9.68s/it]
Epoch 88 | KGC loss: 0.417547, DiffHEG loss 47.873934:  22%|██▏       | 88/400 [14:27<50:21,  9.68s/it]
Epoch 88 | KGC loss: 0.417547, DiffHEG loss 47.873934:  22%|██▏       | 89/400 [14:27<50:12,  9.69s/it]
Epoch 89 | KGC loss: 0.454724, DiffHEG loss 47.883867:  22%|██▏       | 89/400 [14:36<50:12,  9.69s/it]
Epoch 89 | KGC loss: 0.454724, DiffHEG loss 47.883867:  22%|██▎       | 90/400 [14:36<50:02,  9.68s/it]
Epoch 90 | KGC loss: 0.426178, DiffHEG loss 47.881598:  22%|██▎       | 90/400 [14:46<50:02,  9.68s/it]
Epoch 90 | KGC loss: 0.426178, DiffHEG loss 47.881598:  23%|██▎       | 91/400 [14:46<49:53,  9.69s/it]
Epoch 91 | KGC loss: 0.425810, DiffHEG loss 47.884796:  23%|██▎       | 91/400 [14:56<49:53,  9.69s/it]
Epoch 91 | KGC loss: 0.425810, DiffHEG loss 47.884796:  23%|██▎       | 92/400 [14:56<49:42,  9.68s/it]
Epoch 92 | KGC loss: 0.421002, DiffHEG loss 47.885905:  23%|██▎       | 92/400 [15:06<49:42,  9.68s/it]
Epoch 92 | KGC loss: 0.421002, DiffHEG loss 47.885905:  23%|██▎       | 93/400 [15:06<49:32,  9.68s/it]
Epoch 93 | KGC loss: 0.424588, DiffHEG loss 47.883061:  23%|██▎       | 93/400 [15:15<49:32,  9.68s/it]
Epoch 93 | KGC loss: 0.424588, DiffHEG loss 47.883061:  24%|██▎       | 94/400 [15:15<49:22,  9.68s/it]
Epoch 94 | KGC loss: 0.411911, DiffHEG loss 47.882647:  24%|██▎       | 94/400 [15:25<49:22,  9.68s/it]
Epoch 94 | KGC loss: 0.411911, DiffHEG loss 47.882647:  24%|██▍       | 95/400 [15:25<49:12,  9.68s/it]
Epoch 95 | KGC loss: 0.426155, DiffHEG loss 47.871837:  24%|██▍       | 95/400 [15:35<49:12,  9.68s/it]
Epoch 95 | KGC loss: 0.426155, DiffHEG loss 47.871837:  24%|██▍       | 96/400 [15:35<49:01,  9.68s/it]
Epoch 96 | KGC loss: 0.428546, DiffHEG loss 47.879585:  24%|██▍       | 96/400 [15:44<49:01,  9.68s/it]
Epoch 96 | KGC loss: 0.428546, DiffHEG loss 47.879585:  24%|██▍       | 97/400 [15:44<48:50,  9.67s/it]
Epoch 97 | KGC loss: 0.419283, DiffHEG loss 47.884213:  24%|██▍       | 97/400 [15:54<48:50,  9.67s/it]
Epoch 97 | KGC loss: 0.419283, DiffHEG loss 47.884213:  24%|██▍       | 98/400 [15:54<48:41,  9.67s/it]
Epoch 98 | KGC loss: 0.421203, DiffHEG loss 47.879580:  24%|██▍       | 98/400 [16:04<48:41,  9.67s/it]
Epoch 98 | KGC loss: 0.421203, DiffHEG loss 47.879580:  25%|██▍       | 99/400 [16:04<48:32,  9.68s/it]
Epoch 99 | KGC loss: 0.421985, DiffHEG loss 47.884809:  25%|██▍       | 99/400 [16:13<48:32,  9.68s/it]
Epoch 99 | KGC loss: 0.421985, DiffHEG loss 47.884809:  25%|██▌       | 100/400 [16:13<48:22,  9.67s/it]
Epoch 100 | KGC loss: 0.442721, DiffHEG loss 47.884402:  25%|██▌       | 100/400 [16:23<48:22,  9.67s/it]
Epoch 100 | KGC loss: 0.442721, DiffHEG loss 47.884402:  25%|██▌       | 101/400 [16:23<48:12,  9.67s/it]
Epoch 101 | KGC loss: 0.404303, DiffHEG loss 47.881384:  25%|██▌       | 101/400 [16:33<48:12,  9.67s/it]
Epoch 101 | KGC loss: 0.404303, DiffHEG loss 47.881384:  26%|██▌       | 102/400 [16:33<48:03,  9.68s/it]
Epoch 102 | KGC loss: 0.416560, DiffHEG loss 47.878496:  26%|██▌       | 102/400 [16:42<48:03,  9.68s/it]
Epoch 102 | KGC loss: 0.416560, DiffHEG loss 47.878496:  26%|██▌       | 103/400 [16:42<47:55,  9.68s/it]
Epoch 103 | KGC loss: 0.409009, DiffHEG loss 47.878265:  26%|██▌       | 103/400 [16:52<47:55,  9.68s/it]
Epoch 103 | KGC loss: 0.409009, DiffHEG loss 47.878265:  26%|██▌       | 104/400 [16:52<47:46,  9.68s/it]
Epoch 104 | KGC loss: 0.406119, DiffHEG loss 47.886526:  26%|██▌       | 104/400 [17:02<47:46,  9.68s/it]
Epoch 104 | KGC loss: 0.406119, DiffHEG loss 47.886526:  26%|██▋       | 105/400 [17:02<47:36,  9.68s/it]
Epoch 105 | KGC loss: 0.407980, DiffHEG loss 47.881265:  26%|██▋       | 105/400 [17:11<47:36,  9.68s/it]
Epoch 105 | KGC loss: 0.407980, DiffHEG loss 47.881265:  26%|██▋       | 106/400 [17:11<47:27,  9.69s/it]
Epoch 106 | KGC loss: 0.411888, DiffHEG loss 47.880964:  26%|██▋       | 106/400 [17:21<47:27,  9.69s/it]
Epoch 106 | KGC loss: 0.411888, DiffHEG loss 47.880964:  27%|██▋       | 107/400 [17:21<47:17,  9.68s/it]
Epoch 107 | KGC loss: 0.399678, DiffHEG loss 47.882321:  27%|██▋       | 107/400 [17:31<47:17,  9.68s/it]
Epoch 107 | KGC loss: 0.399678, DiffHEG loss 47.882321:  27%|██▋       | 108/400 [17:31<47:07,  9.68s/it]
Epoch 108 | KGC loss: 0.404689, DiffHEG loss 47.881259:  27%|██▋       | 108/400 [17:40<47:07,  9.68s/it]
Epoch 108 | KGC loss: 0.404689, DiffHEG loss 47.881259:  27%|██▋       | 109/400 [17:40<46:56,  9.68s/it]
Epoch 109 | KGC loss: 0.420140, DiffHEG loss 47.880317:  27%|██▋       | 109/400 [17:50<46:56,  9.68s/it]
Epoch 109 | KGC loss: 0.420140, DiffHEG loss 47.880317:  28%|██▊       | 110/400 [17:50<46:46,  9.68s/it]
Epoch 110 | KGC loss: 0.422029, DiffHEG loss 47.881653:  28%|██▊       | 110/400 [18:00<46:46,  9.68s/it]
Epoch 110 | KGC loss: 0.422029, DiffHEG loss 47.881653:  28%|██▊       | 111/400 [18:00<46:36,  9.67s/it]
Epoch 111 | KGC loss: 0.429029, DiffHEG loss 47.887336:  28%|██▊       | 111/400 [18:09<46:36,  9.67s/it]
Epoch 111 | KGC loss: 0.429029, DiffHEG loss 47.887336:  28%|██▊       | 112/400 [18:09<46:26,  9.68s/it]
Epoch 112 | KGC loss: 0.424323, DiffHEG loss 47.880473:  28%|██▊       | 112/400 [18:19<46:26,  9.68s/it]
Epoch 112 | KGC loss: 0.424323, DiffHEG loss 47.880473:  28%|██▊       | 113/400 [18:19<46:15,  9.67s/it]
Epoch 113 | KGC loss: 0.418264, DiffHEG loss 47.878898:  28%|██▊       | 113/400 [18:29<46:15,  9.67s/it]
Epoch 113 | KGC loss: 0.418264, DiffHEG loss 47.878898:  28%|██▊       | 114/400 [18:29<46:07,  9.68s/it]
Epoch 114 | KGC loss: 0.406079, DiffHEG loss 47.876047:  28%|██▊       | 114/400 [18:38<46:07,  9.68s/it]
Epoch 114 | KGC loss: 0.406079, DiffHEG loss 47.876047:  29%|██▉       | 115/400 [18:38<45:59,  9.68s/it]
Epoch 115 | KGC loss: 0.406390, DiffHEG loss 47.888319:  29%|██▉       | 115/400 [18:48<45:59,  9.68s/it]
Epoch 115 | KGC loss: 0.406390, DiffHEG loss 47.888319:  29%|██▉       | 116/400 [18:48<45:50,  9.68s/it]
Epoch 116 | KGC loss: 0.427625, DiffHEG loss 47.891195:  29%|██▉       | 116/400 [18:58<45:50,  9.68s/it]
Epoch 116 | KGC loss: 0.427625, DiffHEG loss 47.891195:  29%|██▉       | 117/400 [18:58<45:41,  9.69s/it]
Epoch 117 | KGC loss: 0.423682, DiffHEG loss 47.882220:  29%|██▉       | 117/400 [19:07<45:41,  9.69s/it]
Epoch 117 | KGC loss: 0.423682, DiffHEG loss 47.882220:  30%|██▉       | 118/400 [19:07<45:30,  9.68s/it]
Epoch 118 | KGC loss: 0.427226, DiffHEG loss 47.888876:  30%|██▉       | 118/400 [19:17<45:30,  9.68s/it]
Epoch 118 | KGC loss: 0.427226, DiffHEG loss 47.888876:  30%|██▉       | 119/400 [19:17<45:21,  9.68s/it]
Epoch 119 | KGC loss: 0.454736, DiffHEG loss 47.882946:  30%|██▉       | 119/400 [19:27<45:21,  9.68s/it]
Epoch 119 | KGC loss: 0.454736, DiffHEG loss 47.882946:  30%|███       | 120/400 [19:27<45:13,  9.69s/it]
