train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=DB15K | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.1 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=True | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=0.25 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 10.0000%
  applied_additional_missing_rate: 9.9984%
  available_text_before_injection: 12842
  additionally_masked_text_entities: 1284
Embedding missingness summary:
  num_entities: 12842
  missing_text_count: 1284 (9.9984%)
  missing_image_count: 0 (0.0000%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=39 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 529.539156, DiffHEG loss 268.591172:   0%|          | 0/400 [00:43<?, ?it/s]
Epoch 0 | KGC loss: 529.539156, DiffHEG loss 268.591172:   0%|          | 1/400 [00:43<4:47:48, 43.28s/it]
Epoch 1 | KGC loss: 23.840315, DiffHEG loss 187.934084:   0%|          | 1/400 [01:26<4:47:48, 43.28s/it] 
Epoch 1 | KGC loss: 23.840315, DiffHEG loss 187.934084:   0%|          | 2/400 [01:26<4:45:58, 43.11s/it]
Epoch 2 | KGC loss: 17.907744, DiffHEG loss 186.868197:   0%|          | 2/400 [02:09<4:45:58, 43.11s/it]
Epoch 2 | KGC loss: 17.907744, DiffHEG loss 186.868197:   1%|          | 3/400 [02:09<4:45:04, 43.08s/it]
Epoch 3 | KGC loss: 15.885757, DiffHEG loss 186.798159:   1%|          | 3/400 [02:52<4:45:04, 43.08s/it]
Epoch 3 | KGC loss: 15.885757, DiffHEG loss 186.798159:   1%|          | 4/400 [02:52<4:44:16, 43.07s/it]
Epoch 4 | KGC loss: 14.704407, DiffHEG loss 186.807759:   1%|          | 4/400 [03:35<4:44:16, 43.07s/it]
Epoch 4 | KGC loss: 14.704407, DiffHEG loss 186.807759:   1%|▏         | 5/400 [03:35<4:43:34, 43.07s/it]
Epoch 5 | KGC loss: 14.251625, DiffHEG loss 186.828778:   1%|▏         | 5/400 [04:18<4:43:34, 43.07s/it]
Epoch 5 | KGC loss: 14.251625, DiffHEG loss 186.828778:   2%|▏         | 6/400 [04:18<4:42:49, 43.07s/it]
Epoch 6 | KGC loss: 13.864238, DiffHEG loss 186.893283:   2%|▏         | 6/400 [05:01<4:42:49, 43.07s/it]
Epoch 6 | KGC loss: 13.864238, DiffHEG loss 186.893283:   2%|▏         | 7/400 [05:01<4:42:09, 43.08s/it]
Epoch 29 | KGC loss: 14.145095, DiffHEG loss 186.741108:   8%|▊         | 30/400 [21:30<4:24:32, 42.90s/it]
Epoch 30 | KGC loss: 14.045100, DiffHEG loss 186.717343:   8%|▊         | 30/400 [22:13<4:24:32, 42.90s/it]
Epoch 30 | KGC loss: 14.045100, DiffHEG loss 186.717343:   8%|▊         | 31/400 [22:13<4:23:48, 42.90s/it]
Epoch 31 | KGC loss: 14.114899, DiffHEG loss 186.704156:   8%|▊         | 31/400 [22:56<4:23:48, 42.90s/it]
Epoch 31 | KGC loss: 14.114899, DiffHEG loss 186.704156:   8%|▊         | 32/400 [22:56<4:23:09, 42.91s/it]
Epoch 32 | KGC loss: 14.129573, DiffHEG loss 186.728035:   8%|▊         | 32/400 [23:39<4:23:09, 42.91s/it]
Epoch 32 | KGC loss: 14.129573, DiffHEG loss 186.728035:   8%|▊         | 33/400 [23:39<4:22:26, 42.91s/it]
Epoch 33 | KGC loss: 14.175726, DiffHEG loss 186.720370:   8%|▊         | 33/400 [24:22<4:22:26, 42.91s/it]
Epoch 33 | KGC loss: 14.175726, DiffHEG loss 186.720370:   8%|▊         | 34/400 [24:22<4:21:41, 42.90s/it]
Epoch 34 | KGC loss: 14.119421, DiffHEG loss 186.731531:   8%|▊         | 34/400 [25:05<4:21:41, 42.90s/it]
Epoch 34 | KGC loss: 14.119421, DiffHEG loss 186.731531:   9%|▉         | 35/400 [25:05<4:20:56, 42.89s/it]
Epoch 35 | KGC loss: 14.268964, DiffHEG loss 186.726962:   9%|▉         | 35/400 [25:48<4:20:56, 42.89s/it]
Epoch 35 | KGC loss: 14.268964, DiffHEG loss 186.726962:   9%|▉         | 36/400 [25:48<4:20:12, 42.89s/it]
Epoch 36 | KGC loss: 14.147783, DiffHEG loss 186.721681:   9%|▉         | 36/400 [26:30<4:20:12, 42.89s/it]
Epoch 36 | KGC loss: 14.147783, DiffHEG loss 186.721681:   9%|▉         | 37/400 [26:30<4:19:28, 42.89s/it]
Epoch 37 | KGC loss: 14.208424, DiffHEG loss 186.705927:   9%|▉         | 37/400 [27:13<4:19:28, 42.89s/it]
Epoch 37 | KGC loss: 14.208424, DiffHEG loss 186.705927:  10%|▉         | 38/400 [27:13<4:18:46, 42.89s/it]
Epoch 38 | KGC loss: 14.093443, DiffHEG loss 186.711143:  10%|▉         | 38/400 [27:56<4:18:46, 42.89s/it]
Epoch 38 | KGC loss: 14.093443, DiffHEG loss 186.711143:  10%|▉         | 39/400 [27:56<4:18:03, 42.89s/it]
Epoch 39 | KGC loss: 14.218203, DiffHEG loss 186.717226:  10%|▉         | 39/400 [28:39<4:18:03, 42.89s/it]
Epoch 39 | KGC loss: 14.218203, DiffHEG loss 186.717226:  10%|█         | 40/400 [28:39<4:17:19, 42.89s/it]
Epoch 40 | KGC loss: 14.137672, DiffHEG loss 186.727151:  10%|█         | 40/400 [29:22<4:17:19, 42.89s/it]
Epoch 40 | KGC loss: 14.137672, DiffHEG loss 186.727151:  10%|█         | 41/400 [29:22<4:16:34, 42.88s/it]
Epoch 41 | KGC loss: 14.224411, DiffHEG loss 186.712287:  10%|█         | 41/400 [30:05<4:16:34, 42.88s/it]
Epoch 41 | KGC loss: 14.224411, DiffHEG loss 186.712287:  10%|█         | 42/400 [30:05<4:15:52, 42.88s/it]
Epoch 42 | KGC loss: 14.175434, DiffHEG loss 186.732303:  10%|█         | 42/400 [30:48<4:15:52, 42.88s/it]
Epoch 42 | KGC loss: 14.175434, DiffHEG loss 186.732303:  11%|█         | 43/400 [30:48<4:15:09, 42.88s/it]
Epoch 43 | KGC loss: 14.323689, DiffHEG loss 186.727819:  11%|█         | 43/400 [31:31<4:15:09, 42.88s/it]
Epoch 43 | KGC loss: 14.323689, DiffHEG loss 186.727819:  11%|█         | 44/400 [31:31<4:14:27, 42.89s/it]
Epoch 44 | KGC loss: 14.219542, DiffHEG loss 186.707177:  11%|█         | 44/400 [32:14<4:14:27, 42.89s/it]
Epoch 44 | KGC loss: 14.219542, DiffHEG loss 186.707177:  11%|█▏        | 45/400 [32:14<4:13:44, 42.89s/it]
Epoch 45 | KGC loss: 14.216600, DiffHEG loss 186.734261:  11%|█▏        | 45/400 [32:56<4:13:44, 42.89s/it]
Epoch 45 | KGC loss: 14.216600, DiffHEG loss 186.734261:  12%|█▏        | 46/400 [32:56<4:13:05, 42.90s/it]
Epoch 46 | KGC loss: 14.140906, DiffHEG loss 186.721481:  12%|█▏        | 46/400 [33:39<4:13:05, 42.90s/it]
Epoch 46 | KGC loss: 14.140906, DiffHEG loss 186.721481:  12%|█▏        | 47/400 [33:39<4:12:21, 42.89s/it]
Epoch 47 | KGC loss: 14.228897, DiffHEG loss 186.717992:  12%|█▏        | 47/400 [34:22<4:12:21, 42.89s/it]
Epoch 47 | KGC loss: 14.228897, DiffHEG loss 186.717992:  12%|█▏        | 48/400 [34:22<4:11:38, 42.89s/it]
Epoch 48 | KGC loss: 14.178409, DiffHEG loss 186.727771:  12%|█▏        | 48/400 [35:05<4:11:38, 42.89s/it]
Epoch 48 | KGC loss: 14.178409, DiffHEG loss 186.727771:  12%|█▏        | 49/400 [35:05<4:10:58, 42.90s/it]
Epoch 49 | KGC loss: 14.237121, DiffHEG loss 186.716585:  12%|█▏        | 49/400 [35:48<4:10:58, 42.90s/it]
Epoch 49 | KGC loss: 14.237121, DiffHEG loss 186.716585:  12%|█▎        | 50/400 [35:48<4:10:13, 42.90s/it]
Epoch 50 | KGC loss: 14.176961, DiffHEG loss 186.718088:  12%|█▎        | 50/400 [36:31<4:10:13, 42.90s/it]
Epoch 50 | KGC loss: 14.176961, DiffHEG loss 186.718088:  13%|█▎        | 51/400 [36:31<4:09:32, 42.90s/it]
Epoch 51 | KGC loss: 14.250860, DiffHEG loss 186.723195:  13%|█▎        | 51/400 [37:14<4:09:32, 42.90s/it]
Epoch 51 | KGC loss: 14.250860, DiffHEG loss 186.723195:  13%|█▎        | 52/400 [37:14<4:08:48, 42.90s/it]
Epoch 52 | KGC loss: 14.296387, DiffHEG loss 186.717649:  13%|█▎        | 52/400 [37:57<4:08:48, 42.90s/it]
Epoch 52 | KGC loss: 14.296387, DiffHEG loss 186.717649:  13%|█▎        | 53/400 [37:57<4:08:03, 42.89s/it]
Epoch 53 | KGC loss: 14.266479, DiffHEG loss 186.713396:  13%|█▎        | 53/400 [38:40<4:08:03, 42.89s/it]
Epoch 53 | KGC loss: 14.266479, DiffHEG loss 186.713396:  14%|█▎        | 54/400 [38:40<4:07:19, 42.89s/it]
Epoch 54 | KGC loss: 14.208414, DiffHEG loss 186.726165:  14%|█▎        | 54/400 [39:22<4:07:19, 42.89s/it]
Epoch 54 | KGC loss: 14.208414, DiffHEG loss 186.726165:  14%|█▍        | 55/400 [39:22<4:06:34, 42.88s/it]
Epoch 55 | KGC loss: 14.422747, DiffHEG loss 186.720253:  14%|█▍        | 55/400 [40:05<4:06:34, 42.88s/it]
Epoch 55 | KGC loss: 14.422747, DiffHEG loss 186.720253:  14%|█▍        | 56/400 [40:05<4:05:54, 42.89s/it]
Epoch 56 | KGC loss: 14.286651, DiffHEG loss 186.712889:  14%|█▍        | 56/400 [40:48<4:05:54, 42.89s/it]
Epoch 56 | KGC loss: 14.286651, DiffHEG loss 186.712889:  14%|█▍        | 57/400 [40:48<4:05:11, 42.89s/it]
Epoch 57 | KGC loss: 14.257103, DiffHEG loss 186.715872:  14%|█▍        | 57/400 [41:31<4:05:11, 42.89s/it]
Epoch 57 | KGC loss: 14.257103, DiffHEG loss 186.715872:  14%|█▍        | 58/400 [41:31<4:04:27, 42.89s/it]
Epoch 58 | KGC loss: 14.259226, DiffHEG loss 186.724586:  14%|█▍        | 58/400 [42:14<4:04:27, 42.89s/it]
Epoch 58 | KGC loss: 14.259226, DiffHEG loss 186.724586:  15%|█▍        | 59/400 [42:14<4:03:42, 42.88s/it]
Epoch 59 | KGC loss: 14.359791, DiffHEG loss 186.728679:  15%|█▍        | 59/400 [42:57<4:03:42, 42.88s/it]
Epoch 59 | KGC loss: 14.359791, DiffHEG loss 186.728679:  15%|█▌        | 60/400 [42:57<4:03:02, 42.89s/it]
Epoch 60 | KGC loss: 14.225111, DiffHEG loss 186.732178:  15%|█▌        | 60/400 [43:40<4:03:02, 42.89s/it]
Epoch 60 | KGC loss: 14.225111, DiffHEG loss 186.732178:  15%|█▌        | 61/400 [43:40<4:02:23, 42.90s/it]
Epoch 61 | KGC loss: 14.314239, DiffHEG loss 186.731995:  15%|█▌        | 61/400 [44:23<4:02:23, 42.90s/it]
Epoch 61 | KGC loss: 14.314239, DiffHEG loss 186.731995:  16%|█▌        | 62/400 [44:23<4:01:38, 42.90s/it]
Epoch 62 | KGC loss: 14.201926, DiffHEG loss 186.724329:  16%|█▌        | 62/400 [45:06<4:01:38, 42.90s/it]
Epoch 62 | KGC loss: 14.201926, DiffHEG loss 186.724329:  16%|█▌        | 63/400 [45:06<4:00:54, 42.89s/it]
Epoch 63 | KGC loss: 14.354365, DiffHEG loss 186.720331:  16%|█▌        | 63/400 [45:49<4:00:54, 42.89s/it]
Epoch 63 | KGC loss: 14.354365, DiffHEG loss 186.720331:  16%|█▌        | 64/400 [45:49<4:00:12, 42.89s/it]
Epoch 64 | KGC loss: 14.250779, DiffHEG loss 186.726368:  16%|█▌        | 64/400 [46:31<4:00:12, 42.89s/it]
Epoch 64 | KGC loss: 14.250779, DiffHEG loss 186.726368:  16%|█▋        | 65/400 [46:31<3:59:27, 42.89s/it]
Epoch 65 | KGC loss: 14.306787, DiffHEG loss 186.728203:  16%|█▋        | 65/400 [47:14<3:59:27, 42.89s/it]
Epoch 65 | KGC loss: 14.306787, DiffHEG loss 186.728203:  16%|█▋        | 66/400 [47:14<3:58:44, 42.89s/it]
Epoch 66 | KGC loss: 14.222655, DiffHEG loss 186.731695:  16%|█▋        | 66/400 [47:57<3:58:44, 42.89s/it]
