train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=MKG-W | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.5 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 50.0000%
  applied_additional_missing_rate: 49.9965%
  available_text_before_injection: 14149
  additionally_masked_text_entities: 7074
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 7925 (52.8333%)
  missing_image_count: 537 (3.5800%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=17 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 376.729810, DiffHEG loss 127.802918:   0%|          | 0/400 [00:15<?, ?it/s]
Epoch 0 | KGC loss: 376.729810, DiffHEG loss 127.802918:   0%|          | 1/400 [00:15<1:42:13, 15.37s/it]
Epoch 1 | KGC loss: 13.932231, DiffHEG loss 84.092020:   0%|          | 1/400 [00:30<1:42:13, 15.37s/it]  
Epoch 1 | KGC loss: 13.932231, DiffHEG loss 84.092020:   0%|          | 2/400 [00:30<1:40:50, 15.20s/it]
Epoch 2 | KGC loss: 8.799239, DiffHEG loss 81.833489:   0%|          | 2/400 [00:45<1:40:50, 15.20s/it] 
Epoch 2 | KGC loss: 8.799239, DiffHEG loss 81.833489:   1%|          | 3/400 [00:45<1:40:14, 15.15s/it]
Epoch 3 | KGC loss: 6.395733, DiffHEG loss 81.478014:   1%|          | 3/400 [01:00<1:40:14, 15.15s/it]
Epoch 3 | KGC loss: 6.395733, DiffHEG loss 81.478014:   1%|          | 4/400 [01:00<1:39:51, 15.13s/it]
Epoch 4 | KGC loss: 4.837046, DiffHEG loss 81.426876:   1%|          | 4/400 [01:15<1:39:51, 15.13s/it]
Epoch 4 | KGC loss: 4.837046, DiffHEG loss 81.426876:   1%|▏         | 5/400 [01:15<1:39:33, 15.12s/it]
Epoch 5 | KGC loss: 4.047781, DiffHEG loss 82.446331:   1%|▏         | 5/400 [01:30<1:39:33, 15.12s/it]
Epoch 5 | KGC loss: 4.047781, DiffHEG loss 82.446331:   2%|▏         | 6/400 [01:30<1:39:18, 15.12s/it]
Epoch 6 | KGC loss: 3.379723, DiffHEG loss 81.524567:   2%|▏         | 6/400 [01:45<1:39:18, 15.12s/it]
Epoch 6 | KGC loss: 3.379723, DiffHEG loss 81.524567:   2%|▏         | 7/400 [01:45<1:39:02, 15.12s/it]
Epoch 29 | KGC loss: 1.777811, DiffHEG loss 81.443729:   8%|▊         | 30/400 [07:33<1:33:14, 15.12s/it]
Epoch 30 | KGC loss: 1.738071, DiffHEG loss 81.430669:   8%|▊         | 30/400 [07:48<1:33:14, 15.12s/it]
Epoch 30 | KGC loss: 1.738071, DiffHEG loss 81.430669:   8%|▊         | 31/400 [07:48<1:32:59, 15.12s/it]
Epoch 31 | KGC loss: 1.784870, DiffHEG loss 81.448973:   8%|▊         | 31/400 [08:04<1:32:59, 15.12s/it]
Epoch 31 | KGC loss: 1.784870, DiffHEG loss 81.448973:   8%|▊         | 32/400 [08:04<1:32:45, 15.12s/it]
Epoch 32 | KGC loss: 1.753304, DiffHEG loss 81.451144:   8%|▊         | 32/400 [08:19<1:32:45, 15.12s/it]
Epoch 32 | KGC loss: 1.753304, DiffHEG loss 81.451144:   8%|▊         | 33/400 [08:19<1:32:31, 15.13s/it]
Epoch 33 | KGC loss: 1.790991, DiffHEG loss 81.426930:   8%|▊         | 33/400 [08:34<1:32:31, 15.13s/it]
Epoch 33 | KGC loss: 1.790991, DiffHEG loss 81.426930:   8%|▊         | 34/400 [08:34<1:32:18, 15.13s/it]
Epoch 34 | KGC loss: 1.743981, DiffHEG loss 81.664773:   8%|▊         | 34/400 [08:49<1:32:18, 15.13s/it]
Epoch 34 | KGC loss: 1.743981, DiffHEG loss 81.664773:   9%|▉         | 35/400 [08:49<1:32:02, 15.13s/it]
Epoch 35 | KGC loss: 1.785120, DiffHEG loss 81.468788:   9%|▉         | 35/400 [09:04<1:32:02, 15.13s/it]
Epoch 35 | KGC loss: 1.785120, DiffHEG loss 81.468788:   9%|▉         | 36/400 [09:04<1:31:48, 15.13s/it]
Epoch 36 | KGC loss: 1.732789, DiffHEG loss 81.423676:   9%|▉         | 36/400 [09:19<1:31:48, 15.13s/it]
Epoch 36 | KGC loss: 1.732789, DiffHEG loss 81.423676:   9%|▉         | 37/400 [09:19<1:31:34, 15.14s/it]
Epoch 37 | KGC loss: 1.752703, DiffHEG loss 81.400421:   9%|▉         | 37/400 [09:34<1:31:34, 15.14s/it]
Epoch 37 | KGC loss: 1.752703, DiffHEG loss 81.400421:  10%|▉         | 38/400 [09:34<1:31:21, 15.14s/it]
Epoch 38 | KGC loss: 1.707758, DiffHEG loss 82.103384:  10%|▉         | 38/400 [09:50<1:31:21, 15.14s/it]
Epoch 38 | KGC loss: 1.707758, DiffHEG loss 82.103384:  10%|▉         | 39/400 [09:50<1:31:07, 15.15s/it]
Epoch 39 | KGC loss: 1.758580, DiffHEG loss 83.910396:  10%|▉         | 39/400 [10:05<1:31:07, 15.15s/it]
Epoch 39 | KGC loss: 1.758580, DiffHEG loss 83.910396:  10%|█         | 40/400 [10:05<1:30:44, 15.12s/it]
Epoch 40 | KGC loss: 1.728972, DiffHEG loss 81.547493:  10%|█         | 40/400 [10:20<1:30:44, 15.12s/it]
Epoch 40 | KGC loss: 1.728972, DiffHEG loss 81.547493:  10%|█         | 41/400 [10:20<1:30:22, 15.11s/it]
Epoch 41 | KGC loss: 1.763027, DiffHEG loss 81.436109:  10%|█         | 41/400 [10:35<1:30:22, 15.11s/it]
Epoch 41 | KGC loss: 1.763027, DiffHEG loss 81.436109:  10%|█         | 42/400 [10:35<1:30:06, 15.10s/it]
Epoch 42 | KGC loss: 1.729875, DiffHEG loss 81.457731:  10%|█         | 42/400 [10:50<1:30:06, 15.10s/it]
Epoch 42 | KGC loss: 1.729875, DiffHEG loss 81.457731:  11%|█         | 43/400 [10:50<1:29:48, 15.09s/it]
Epoch 43 | KGC loss: 1.761796, DiffHEG loss 81.409701:  11%|█         | 43/400 [11:05<1:29:48, 15.09s/it]
Epoch 43 | KGC loss: 1.761796, DiffHEG loss 81.409701:  11%|█         | 44/400 [11:05<1:29:28, 15.08s/it]
Epoch 44 | KGC loss: 1.719201, DiffHEG loss 81.414801:  11%|█         | 44/400 [11:20<1:29:28, 15.08s/it]
Epoch 44 | KGC loss: 1.719201, DiffHEG loss 81.414801:  11%|█▏        | 45/400 [11:20<1:29:11, 15.07s/it]
Epoch 45 | KGC loss: 1.769064, DiffHEG loss 81.400717:  11%|█▏        | 45/400 [11:35<1:29:11, 15.07s/it]
Epoch 45 | KGC loss: 1.769064, DiffHEG loss 81.400717:  12%|█▏        | 46/400 [11:35<1:28:58, 15.08s/it]
Epoch 46 | KGC loss: 1.730032, DiffHEG loss 81.403373:  12%|█▏        | 46/400 [11:50<1:28:58, 15.08s/it]
Epoch 46 | KGC loss: 1.730032, DiffHEG loss 81.403373:  12%|█▏        | 47/400 [11:50<1:28:39, 15.07s/it]
Epoch 47 | KGC loss: 1.771408, DiffHEG loss 81.412580:  12%|█▏        | 47/400 [12:05<1:28:39, 15.07s/it]
Epoch 47 | KGC loss: 1.771408, DiffHEG loss 81.412580:  12%|█▏        | 48/400 [12:05<1:28:23, 15.07s/it]
Epoch 48 | KGC loss: 1.745154, DiffHEG loss 81.411426:  12%|█▏        | 48/400 [12:20<1:28:23, 15.07s/it]
Epoch 48 | KGC loss: 1.745154, DiffHEG loss 81.411426:  12%|█▏        | 49/400 [12:20<1:28:08, 15.07s/it]
Epoch 49 | KGC loss: 1.784107, DiffHEG loss 81.404509:  12%|█▏        | 49/400 [12:35<1:28:08, 15.07s/it]
Epoch 49 | KGC loss: 1.784107, DiffHEG loss 81.404509:  12%|█▎        | 50/400 [12:35<1:27:51, 15.06s/it]
Epoch 50 | KGC loss: 1.731837, DiffHEG loss 81.411820:  12%|█▎        | 50/400 [12:50<1:27:51, 15.06s/it]
Epoch 50 | KGC loss: 1.731837, DiffHEG loss 81.411820:  13%|█▎        | 51/400 [12:50<1:27:35, 15.06s/it]
Epoch 51 | KGC loss: 1.758882, DiffHEG loss 81.416933:  13%|█▎        | 51/400 [13:05<1:27:35, 15.06s/it]
Epoch 51 | KGC loss: 1.758882, DiffHEG loss 81.416933:  13%|█▎        | 52/400 [13:05<1:27:20, 15.06s/it]
Epoch 52 | KGC loss: 1.724749, DiffHEG loss 81.414312:  13%|█▎        | 52/400 [13:20<1:27:20, 15.06s/it]
Epoch 52 | KGC loss: 1.724749, DiffHEG loss 81.414312:  13%|█▎        | 53/400 [13:20<1:27:06, 15.06s/it]
Epoch 53 | KGC loss: 1.760118, DiffHEG loss 81.405233:  13%|█▎        | 53/400 [13:36<1:27:06, 15.06s/it]
Epoch 53 | KGC loss: 1.760118, DiffHEG loss 81.405233:  14%|█▎        | 54/400 [13:36<1:26:53, 15.07s/it]
Epoch 54 | KGC loss: 1.723476, DiffHEG loss 81.401869:  14%|█▎        | 54/400 [13:51<1:26:53, 15.07s/it]
Epoch 54 | KGC loss: 1.723476, DiffHEG loss 81.401869:  14%|█▍        | 55/400 [13:51<1:26:37, 15.07s/it]
Epoch 55 | KGC loss: 1.757341, DiffHEG loss 81.418116:  14%|█▍        | 55/400 [14:06<1:26:37, 15.07s/it]
Epoch 55 | KGC loss: 1.757341, DiffHEG loss 81.418116:  14%|█▍        | 56/400 [14:06<1:26:25, 15.07s/it]
Epoch 56 | KGC loss: 1.725488, DiffHEG loss 81.415114:  14%|█▍        | 56/400 [14:21<1:26:25, 15.07s/it]
Epoch 56 | KGC loss: 1.725488, DiffHEG loss 81.415114:  14%|█▍        | 57/400 [14:21<1:26:08, 15.07s/it]
Epoch 57 | KGC loss: 1.766629, DiffHEG loss 81.408463:  14%|█▍        | 57/400 [14:36<1:26:08, 15.07s/it]
Epoch 57 | KGC loss: 1.766629, DiffHEG loss 81.408463:  14%|█▍        | 58/400 [14:36<1:25:52, 15.07s/it]
Epoch 58 | KGC loss: 1.733494, DiffHEG loss 81.410938:  14%|█▍        | 58/400 [14:51<1:25:52, 15.07s/it]
Epoch 58 | KGC loss: 1.733494, DiffHEG loss 81.410938:  15%|█▍        | 59/400 [14:51<1:25:36, 15.06s/it]
Epoch 59 | KGC loss: 1.756479, DiffHEG loss 81.410018:  15%|█▍        | 59/400 [15:06<1:25:36, 15.06s/it]
Epoch 59 | KGC loss: 1.756479, DiffHEG loss 81.410018:  15%|█▌        | 60/400 [15:06<1:25:20, 15.06s/it]
Epoch 60 | KGC loss: 1.723020, DiffHEG loss 81.402303:  15%|█▌        | 60/400 [15:21<1:25:20, 15.06s/it]
Epoch 60 | KGC loss: 1.723020, DiffHEG loss 81.402303:  15%|█▌        | 61/400 [15:21<1:25:04, 15.06s/it]
Epoch 61 | KGC loss: 1.756753, DiffHEG loss 81.412508:  15%|█▌        | 61/400 [15:36<1:25:04, 15.06s/it]
Epoch 61 | KGC loss: 1.756753, DiffHEG loss 81.412508:  16%|█▌        | 62/400 [15:36<1:24:50, 15.06s/it]
Epoch 62 | KGC loss: 1.723938, DiffHEG loss 81.408831:  16%|█▌        | 62/400 [15:51<1:24:50, 15.06s/it]
Epoch 62 | KGC loss: 1.723938, DiffHEG loss 81.408831:  16%|█▌        | 63/400 [15:51<1:24:35, 15.06s/it]
Epoch 63 | KGC loss: 1.748199, DiffHEG loss 81.406662:  16%|█▌        | 63/400 [16:06<1:24:35, 15.06s/it]
Epoch 63 | KGC loss: 1.748199, DiffHEG loss 81.406662:  16%|█▌        | 64/400 [16:06<1:24:21, 15.06s/it]
Epoch 64 | KGC loss: 1.709331, DiffHEG loss 81.416404:  16%|█▌        | 64/400 [16:21<1:24:21, 15.06s/it]
Epoch 64 | KGC loss: 1.709331, DiffHEG loss 81.416404:  16%|█▋        | 65/400 [16:21<1:24:07, 15.07s/it]
Epoch 65 | KGC loss: 1.734363, DiffHEG loss 81.405874:  16%|█▋        | 65/400 [16:36<1:24:07, 15.07s/it]
Epoch 65 | KGC loss: 1.734363, DiffHEG loss 81.405874:  16%|█▋        | 66/400 [16:36<1:23:51, 15.07s/it]
Epoch 66 | KGC loss: 1.718801, DiffHEG loss 81.404463:  16%|█▋        | 66/400 [16:51<1:23:51, 15.07s/it]
