train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=DB15K | seed=2 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.0 | simulate_native_text_missing_rate=0.3 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Simulated native text missingness summary:
  requested_native_missing_rate: 30.0000%
  applied_native_missing_rate: 30.0031%
  available_text_before_simulation: 12842
  simulated_native_missing_text_entities: 3853
Embedding missingness summary:
  num_entities: 12842
  missing_text_count: 3853 (30.0031%)
  missing_image_count: 0 (0.0000%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=39 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 401.613582, DiffHEG loss 254.962552:   0%|          | 0/400 [00:38<?, ?it/s]
Epoch 0 | KGC loss: 401.613582, DiffHEG loss 254.962552:   0%|          | 1/400 [00:38<4:16:58, 38.64s/it]
Epoch 1 | KGC loss: 22.505274, DiffHEG loss 187.177900:   0%|          | 1/400 [01:17<4:16:58, 38.64s/it] 
Epoch 1 | KGC loss: 22.505274, DiffHEG loss 187.177900:   0%|          | 2/400 [01:17<4:15:28, 38.51s/it]
Epoch 2 | KGC loss: 17.026972, DiffHEG loss 186.764840:   0%|          | 2/400 [01:55<4:15:28, 38.51s/it]
Epoch 2 | KGC loss: 17.026972, DiffHEG loss 186.764840:   1%|          | 3/400 [01:55<4:14:32, 38.47s/it]
Epoch 3 | KGC loss: 14.876938, DiffHEG loss 186.778730:   1%|          | 3/400 [02:33<4:14:32, 38.47s/it]
Epoch 3 | KGC loss: 14.876938, DiffHEG loss 186.778730:   1%|          | 4/400 [02:33<4:13:46, 38.45s/it]
Epoch 4 | KGC loss: 13.581803, DiffHEG loss 186.793766:   1%|          | 4/400 [03:12<4:13:46, 38.45s/it]
Epoch 4 | KGC loss: 13.581803, DiffHEG loss 186.793766:   1%|▏         | 5/400 [03:12<4:13:06, 38.45s/it]
Epoch 5 | KGC loss: 13.017041, DiffHEG loss 186.803600:   1%|▏         | 5/400 [03:50<4:13:06, 38.45s/it]
Epoch 5 | KGC loss: 13.017041, DiffHEG loss 186.803600:   2%|▏         | 6/400 [03:50<4:12:19, 38.43s/it]
Epoch 6 | KGC loss: 12.565408, DiffHEG loss 186.824408:   2%|▏         | 6/400 [04:29<4:12:19, 38.43s/it]
Epoch 6 | KGC loss: 12.565408, DiffHEG loss 186.824408:   2%|▏         | 7/400 [04:29<4:11:39, 38.42s/it]
Epoch 29 | KGC loss: 12.378271, DiffHEG loss 186.840528:   8%|▊         | 30/400 [19:12<3:56:59, 38.43s/it]
Epoch 30 | KGC loss: 12.288908, DiffHEG loss 186.810027:   8%|▊         | 30/400 [19:51<3:56:59, 38.43s/it]
Epoch 30 | KGC loss: 12.288908, DiffHEG loss 186.810027:   8%|▊         | 31/400 [19:51<3:56:23, 38.44s/it]
Epoch 31 | KGC loss: 12.366534, DiffHEG loss 186.764555:   8%|▊         | 31/400 [20:29<3:56:23, 38.44s/it]
Epoch 31 | KGC loss: 12.366534, DiffHEG loss 186.764555:   8%|▊         | 32/400 [20:29<3:55:47, 38.45s/it]
Epoch 32 | KGC loss: 12.354483, DiffHEG loss 186.806410:   8%|▊         | 32/400 [21:08<3:55:47, 38.45s/it]
Epoch 32 | KGC loss: 12.354483, DiffHEG loss 186.806410:   8%|▊         | 33/400 [21:08<3:55:06, 38.44s/it]
Epoch 33 | KGC loss: 12.400040, DiffHEG loss 186.794811:   8%|▊         | 33/400 [21:46<3:55:06, 38.44s/it]
Epoch 33 | KGC loss: 12.400040, DiffHEG loss 186.794811:   8%|▊         | 34/400 [21:46<3:54:32, 38.45s/it]
Epoch 34 | KGC loss: 12.336492, DiffHEG loss 186.768819:   8%|▊         | 34/400 [22:25<3:54:32, 38.45s/it]
Epoch 34 | KGC loss: 12.336492, DiffHEG loss 186.768819:   9%|▉         | 35/400 [22:25<3:53:57, 38.46s/it]
Epoch 35 | KGC loss: 12.459756, DiffHEG loss 186.737174:   9%|▉         | 35/400 [23:03<3:53:57, 38.46s/it]
Epoch 35 | KGC loss: 12.459756, DiffHEG loss 186.737174:   9%|▉         | 36/400 [23:03<3:53:21, 38.46s/it]
Epoch 36 | KGC loss: 12.330138, DiffHEG loss 186.738031:   9%|▉         | 36/400 [23:42<3:53:21, 38.46s/it]
Epoch 36 | KGC loss: 12.330138, DiffHEG loss 186.738031:   9%|▉         | 37/400 [23:42<3:52:42, 38.46s/it]
Epoch 37 | KGC loss: 12.398680, DiffHEG loss 186.759929:   9%|▉         | 37/400 [24:20<3:52:42, 38.46s/it]
Epoch 37 | KGC loss: 12.398680, DiffHEG loss 186.759929:  10%|▉         | 38/400 [24:20<3:52:00, 38.45s/it]
Epoch 38 | KGC loss: 12.297433, DiffHEG loss 186.716788:  10%|▉         | 38/400 [24:58<3:52:00, 38.45s/it]
Epoch 38 | KGC loss: 12.297433, DiffHEG loss 186.716788:  10%|▉         | 39/400 [24:58<3:51:21, 38.45s/it]
Epoch 39 | KGC loss: 12.404317, DiffHEG loss 186.667552:  10%|▉         | 39/400 [25:37<3:51:21, 38.45s/it]
Epoch 39 | KGC loss: 12.404317, DiffHEG loss 186.667552:  10%|█         | 40/400 [25:37<3:50:43, 38.45s/it]
Epoch 40 | KGC loss: 12.309270, DiffHEG loss 186.791324:  10%|█         | 40/400 [26:15<3:50:43, 38.45s/it]
Epoch 40 | KGC loss: 12.309270, DiffHEG loss 186.791324:  10%|█         | 41/400 [26:15<3:50:00, 38.44s/it]
Epoch 41 | KGC loss: 12.384957, DiffHEG loss 186.766171:  10%|█         | 41/400 [26:54<3:50:00, 38.44s/it]
Epoch 41 | KGC loss: 12.384957, DiffHEG loss 186.766171:  10%|█         | 42/400 [26:54<3:49:17, 38.43s/it]
Epoch 42 | KGC loss: 12.374044, DiffHEG loss 186.757034:  10%|█         | 42/400 [27:32<3:49:17, 38.43s/it]
Epoch 42 | KGC loss: 12.374044, DiffHEG loss 186.757034:  11%|█         | 43/400 [27:32<3:48:35, 38.42s/it]
Epoch 43 | KGC loss: 12.494785, DiffHEG loss 186.740888:  11%|█         | 43/400 [28:10<3:48:35, 38.42s/it]
Epoch 43 | KGC loss: 12.494785, DiffHEG loss 186.740888:  11%|█         | 44/400 [28:10<3:47:49, 38.40s/it]
Epoch 44 | KGC loss: 12.370468, DiffHEG loss 186.746324:  11%|█         | 44/400 [28:49<3:47:49, 38.40s/it]
Epoch 44 | KGC loss: 12.370468, DiffHEG loss 186.746324:  11%|█▏        | 45/400 [28:49<3:47:09, 38.39s/it]
Epoch 45 | KGC loss: 12.376749, DiffHEG loss 186.725399:  11%|█▏        | 45/400 [29:27<3:47:09, 38.39s/it]
Epoch 45 | KGC loss: 12.376749, DiffHEG loss 186.725399:  12%|█▏        | 46/400 [29:27<3:46:33, 38.40s/it]
Epoch 46 | KGC loss: 12.280358, DiffHEG loss 186.732265:  12%|█▏        | 46/400 [30:06<3:46:33, 38.40s/it]
Epoch 46 | KGC loss: 12.280358, DiffHEG loss 186.732265:  12%|█▏        | 47/400 [30:06<3:45:54, 38.40s/it]
Epoch 47 | KGC loss: 12.381884, DiffHEG loss 186.701697:  12%|█▏        | 47/400 [30:44<3:45:54, 38.40s/it]
Epoch 47 | KGC loss: 12.381884, DiffHEG loss 186.701697:  12%|█▏        | 48/400 [30:44<3:45:17, 38.40s/it]
Epoch 48 | KGC loss: 12.334797, DiffHEG loss 186.710640:  12%|█▏        | 48/400 [31:22<3:45:17, 38.40s/it]
Epoch 48 | KGC loss: 12.334797, DiffHEG loss 186.710640:  12%|█▏        | 49/400 [31:22<3:44:35, 38.39s/it]
Epoch 49 | KGC loss: 12.391184, DiffHEG loss 186.683250:  12%|█▏        | 49/400 [32:01<3:44:35, 38.39s/it]
Epoch 49 | KGC loss: 12.391184, DiffHEG loss 186.683250:  12%|█▎        | 50/400 [32:01<3:43:53, 38.38s/it]
Epoch 50 | KGC loss: 12.350814, DiffHEG loss 186.680231:  12%|█▎        | 50/400 [32:39<3:43:53, 38.38s/it]
Epoch 50 | KGC loss: 12.350814, DiffHEG loss 186.680231:  13%|█▎        | 51/400 [32:39<3:43:18, 38.39s/it]
Epoch 51 | KGC loss: 12.407801, DiffHEG loss 186.677993:  13%|█▎        | 51/400 [33:18<3:43:18, 38.39s/it]
Epoch 51 | KGC loss: 12.407801, DiffHEG loss 186.677993:  13%|█▎        | 52/400 [33:18<3:42:43, 38.40s/it]
Epoch 52 | KGC loss: 12.437528, DiffHEG loss 186.663278:  13%|█▎        | 52/400 [33:56<3:42:43, 38.40s/it]
Epoch 52 | KGC loss: 12.437528, DiffHEG loss 186.663278:  13%|█▎        | 53/400 [33:56<3:42:07, 38.41s/it]
Epoch 53 | KGC loss: 12.370705, DiffHEG loss 186.649490:  13%|█▎        | 53/400 [34:34<3:42:07, 38.41s/it]
Epoch 53 | KGC loss: 12.370705, DiffHEG loss 186.649490:  14%|█▎        | 54/400 [34:34<3:41:33, 38.42s/it]
Epoch 54 | KGC loss: 12.332422, DiffHEG loss 186.624486:  14%|█▎        | 54/400 [35:13<3:41:33, 38.42s/it]
Epoch 54 | KGC loss: 12.332422, DiffHEG loss 186.624486:  14%|█▍        | 55/400 [35:13<3:40:59, 38.43s/it]
Epoch 55 | KGC loss: 12.552921, DiffHEG loss 186.527987:  14%|█▍        | 55/400 [35:51<3:40:59, 38.43s/it]
Epoch 55 | KGC loss: 12.552921, DiffHEG loss 186.527987:  14%|█▍        | 56/400 [35:51<3:40:28, 38.45s/it]
Epoch 56 | KGC loss: 12.389267, DiffHEG loss 186.558824:  14%|█▍        | 56/400 [36:30<3:40:28, 38.45s/it]
Epoch 56 | KGC loss: 12.389267, DiffHEG loss 186.558824:  14%|█▍        | 57/400 [36:30<3:39:45, 38.44s/it]
Epoch 57 | KGC loss: 12.396024, DiffHEG loss 186.450852:  14%|█▍        | 57/400 [37:08<3:39:45, 38.44s/it]
Epoch 57 | KGC loss: 12.396024, DiffHEG loss 186.450852:  14%|█▍        | 58/400 [37:08<3:39:17, 38.47s/it]
Epoch 58 | KGC loss: 12.368767, DiffHEG loss 186.698319:  14%|█▍        | 58/400 [37:47<3:39:17, 38.47s/it]
Epoch 58 | KGC loss: 12.368767, DiffHEG loss 186.698319:  15%|█▍        | 59/400 [37:47<3:38:29, 38.44s/it]
Epoch 59 | KGC loss: 12.448489, DiffHEG loss 186.664482:  15%|█▍        | 59/400 [38:25<3:38:29, 38.44s/it]
Epoch 59 | KGC loss: 12.448489, DiffHEG loss 186.664482:  15%|█▌        | 60/400 [38:25<3:37:40, 38.41s/it]
Epoch 60 | KGC loss: 12.317466, DiffHEG loss 186.668491:  15%|█▌        | 60/400 [39:04<3:37:40, 38.41s/it]
Epoch 60 | KGC loss: 12.317466, DiffHEG loss 186.668491:  15%|█▌        | 61/400 [39:04<3:36:58, 38.40s/it]
Epoch 61 | KGC loss: 12.423345, DiffHEG loss 186.644371:  15%|█▌        | 61/400 [39:42<3:36:58, 38.40s/it]
Epoch 61 | KGC loss: 12.423345, DiffHEG loss 186.644371:  16%|█▌        | 62/400 [39:42<3:36:15, 38.39s/it]
Epoch 62 | KGC loss: 12.328805, DiffHEG loss 186.639786:  16%|█▌        | 62/400 [40:20<3:36:15, 38.39s/it]
Epoch 62 | KGC loss: 12.328805, DiffHEG loss 186.639786:  16%|█▌        | 63/400 [40:20<3:35:32, 38.38s/it]
Epoch 63 | KGC loss: 12.431717, DiffHEG loss 186.638048:  16%|█▌        | 63/400 [40:59<3:35:32, 38.38s/it]
Epoch 63 | KGC loss: 12.431717, DiffHEG loss 186.638048:  16%|█▌        | 64/400 [40:59<3:34:54, 38.38s/it]
Epoch 64 | KGC loss: 12.381810, DiffHEG loss 186.631403:  16%|█▌        | 64/400 [41:37<3:34:54, 38.38s/it]
Epoch 64 | KGC loss: 12.381810, DiffHEG loss 186.631403:  16%|█▋        | 65/400 [41:37<3:34:14, 38.37s/it]
Epoch 65 | KGC loss: 12.431972, DiffHEG loss 186.621604:  16%|█▋        | 65/400 [42:15<3:34:14, 38.37s/it]
Epoch 65 | KGC loss: 12.431972, DiffHEG loss 186.621604:  16%|█▋        | 66/400 [42:15<3:33:37, 38.38s/it]
Epoch 66 | KGC loss: 12.342830, DiffHEG loss 186.627175:  16%|█▋        | 66/400 [42:54<3:33:37, 38.38s/it]
