train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=DB15K | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.0 | simulate_native_text_missing_rate=0.3 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Simulated native text missingness summary:
  requested_native_missing_rate: 30.0000%
  applied_native_missing_rate: 30.0031%
  available_text_before_simulation: 12842
  simulated_native_missing_text_entities: 3853
Embedding missingness summary:
  num_entities: 12842
  missing_text_count: 3853 (30.0031%)
  missing_image_count: 0 (0.0000%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=39 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 437.857344, DiffHEG loss 266.487049:   0%|          | 0/400 [00:38<?, ?it/s]
Epoch 0 | KGC loss: 437.857344, DiffHEG loss 266.487049:   0%|          | 1/400 [00:38<4:15:45, 38.46s/it]
Epoch 1 | KGC loss: 22.393671, DiffHEG loss 187.148604:   0%|          | 1/400 [01:16<4:15:45, 38.46s/it] 
Epoch 1 | KGC loss: 22.393671, DiffHEG loss 187.148604:   0%|          | 2/400 [01:16<4:14:10, 38.32s/it]
Epoch 2 | KGC loss: 16.853099, DiffHEG loss 186.791670:   0%|          | 2/400 [01:54<4:14:10, 38.32s/it]
Epoch 2 | KGC loss: 16.853099, DiffHEG loss 186.791670:   1%|          | 3/400 [01:54<4:13:14, 38.27s/it]
Epoch 3 | KGC loss: 14.763281, DiffHEG loss 187.143895:   1%|          | 3/400 [02:33<4:13:14, 38.27s/it]
Epoch 3 | KGC loss: 14.763281, DiffHEG loss 187.143895:   1%|          | 4/400 [02:33<4:12:38, 38.28s/it]
Epoch 4 | KGC loss: 13.529017, DiffHEG loss 186.925306:   1%|          | 4/400 [03:11<4:12:38, 38.28s/it]
Epoch 4 | KGC loss: 13.529017, DiffHEG loss 186.925306:   1%|▏         | 5/400 [03:11<4:12:06, 38.29s/it]
Epoch 5 | KGC loss: 12.974887, DiffHEG loss 186.820526:   1%|▏         | 5/400 [03:49<4:12:06, 38.29s/it]
Epoch 5 | KGC loss: 12.974887, DiffHEG loss 186.820526:   2%|▏         | 6/400 [03:49<4:11:41, 38.33s/it]
Epoch 6 | KGC loss: 12.557679, DiffHEG loss 186.860551:   2%|▏         | 6/400 [04:28<4:11:41, 38.33s/it]
Epoch 6 | KGC loss: 12.557679, DiffHEG loss 186.860551:   2%|▏         | 7/400 [04:28<4:11:10, 38.35s/it]
Epoch 29 | KGC loss: 12.543201, DiffHEG loss 186.737387:   8%|▊         | 30/400 [19:11<3:56:05, 38.29s/it]
Epoch 30 | KGC loss: 12.372612, DiffHEG loss 186.713229:   8%|▊         | 30/400 [19:49<3:56:05, 38.29s/it]
Epoch 30 | KGC loss: 12.372612, DiffHEG loss 186.713229:   8%|▊         | 31/400 [19:49<3:55:18, 38.26s/it]
Epoch 31 | KGC loss: 12.385845, DiffHEG loss 186.699807:   8%|▊         | 31/400 [20:27<3:55:18, 38.26s/it]
Epoch 31 | KGC loss: 12.385845, DiffHEG loss 186.699807:   8%|▊         | 32/400 [20:27<3:54:34, 38.25s/it]
Epoch 32 | KGC loss: 12.337829, DiffHEG loss 186.723032:   8%|▊         | 32/400 [21:06<3:54:34, 38.25s/it]
Epoch 32 | KGC loss: 12.337829, DiffHEG loss 186.723032:   8%|▊         | 33/400 [21:06<3:53:51, 38.23s/it]
Epoch 33 | KGC loss: 12.383803, DiffHEG loss 186.715796:   8%|▊         | 33/400 [21:44<3:53:51, 38.23s/it]
Epoch 33 | KGC loss: 12.383803, DiffHEG loss 186.715796:   8%|▊         | 34/400 [21:44<3:53:11, 38.23s/it]
Epoch 34 | KGC loss: 12.322668, DiffHEG loss 186.726286:   8%|▊         | 34/400 [22:22<3:53:11, 38.23s/it]
Epoch 34 | KGC loss: 12.322668, DiffHEG loss 186.726286:   9%|▉         | 35/400 [22:22<3:52:30, 38.22s/it]
Epoch 35 | KGC loss: 12.397271, DiffHEG loss 186.721944:   9%|▉         | 35/400 [23:00<3:52:30, 38.22s/it]
Epoch 35 | KGC loss: 12.397271, DiffHEG loss 186.721944:   9%|▉         | 36/400 [23:00<3:51:50, 38.22s/it]
Epoch 36 | KGC loss: 12.296046, DiffHEG loss 186.716671:   9%|▉         | 36/400 [23:39<3:51:50, 38.22s/it]
Epoch 36 | KGC loss: 12.296046, DiffHEG loss 186.716671:   9%|▉         | 37/400 [23:39<3:51:11, 38.21s/it]
Epoch 37 | KGC loss: 12.363190, DiffHEG loss 186.700294:   9%|▉         | 37/400 [24:17<3:51:11, 38.21s/it]
Epoch 37 | KGC loss: 12.363190, DiffHEG loss 186.700294:  10%|▉         | 38/400 [24:17<3:50:33, 38.21s/it]
Epoch 38 | KGC loss: 12.244767, DiffHEG loss 186.705486:  10%|▉         | 38/400 [24:55<3:50:33, 38.21s/it]
Epoch 38 | KGC loss: 12.244767, DiffHEG loss 186.705486:  10%|▉         | 39/400 [24:55<3:49:54, 38.21s/it]
Epoch 39 | KGC loss: 12.392736, DiffHEG loss 186.711565:  10%|▉         | 39/400 [25:33<3:49:54, 38.21s/it]
Epoch 39 | KGC loss: 12.392736, DiffHEG loss 186.711565:  10%|█         | 40/400 [25:33<3:49:15, 38.21s/it]
Epoch 40 | KGC loss: 12.236330, DiffHEG loss 186.721153:  10%|█         | 40/400 [26:11<3:49:15, 38.21s/it]
Epoch 40 | KGC loss: 12.236330, DiffHEG loss 186.721153:  10%|█         | 41/400 [26:11<3:48:37, 38.21s/it]
Epoch 41 | KGC loss: 12.337447, DiffHEG loss 186.706303:  10%|█         | 41/400 [26:50<3:48:37, 38.21s/it]
Epoch 41 | KGC loss: 12.337447, DiffHEG loss 186.706303:  10%|█         | 42/400 [26:50<3:47:59, 38.21s/it]
Epoch 42 | KGC loss: 12.288679, DiffHEG loss 186.727902:  10%|█         | 42/400 [27:28<3:47:59, 38.21s/it]
Epoch 42 | KGC loss: 12.288679, DiffHEG loss 186.727902:  11%|█         | 43/400 [27:28<3:47:20, 38.21s/it]
Epoch 43 | KGC loss: 12.420588, DiffHEG loss 186.720980:  11%|█         | 43/400 [28:06<3:47:20, 38.21s/it]
Epoch 43 | KGC loss: 12.420588, DiffHEG loss 186.720980:  11%|█         | 44/400 [28:06<3:46:41, 38.21s/it]
Epoch 44 | KGC loss: 12.322728, DiffHEG loss 186.700587:  11%|█         | 44/400 [28:44<3:46:41, 38.21s/it]
Epoch 44 | KGC loss: 12.322728, DiffHEG loss 186.700587:  11%|█▏        | 45/400 [28:44<3:46:04, 38.21s/it]
Epoch 45 | KGC loss: 12.356900, DiffHEG loss 186.727864:  11%|█▏        | 45/400 [29:22<3:46:04, 38.21s/it]
Epoch 45 | KGC loss: 12.356900, DiffHEG loss 186.727864:  12%|█▏        | 46/400 [29:22<3:45:25, 38.21s/it]
Epoch 46 | KGC loss: 12.292547, DiffHEG loss 186.716190:  12%|█▏        | 46/400 [30:01<3:45:25, 38.21s/it]
Epoch 46 | KGC loss: 12.292547, DiffHEG loss 186.716190:  12%|█▏        | 47/400 [30:01<3:44:47, 38.21s/it]
Epoch 47 | KGC loss: 12.341063, DiffHEG loss 186.712109:  12%|█▏        | 47/400 [30:39<3:44:47, 38.21s/it]
Epoch 47 | KGC loss: 12.341063, DiffHEG loss 186.712109:  12%|█▏        | 48/400 [30:39<3:44:09, 38.21s/it]
Epoch 48 | KGC loss: 12.286539, DiffHEG loss 186.723070:  12%|█▏        | 48/400 [31:17<3:44:09, 38.21s/it]
Epoch 48 | KGC loss: 12.286539, DiffHEG loss 186.723070:  12%|█▏        | 49/400 [31:17<3:43:31, 38.21s/it]
Epoch 49 | KGC loss: 12.332540, DiffHEG loss 186.709566:  12%|█▏        | 49/400 [31:55<3:43:31, 38.21s/it]
Epoch 49 | KGC loss: 12.332540, DiffHEG loss 186.709566:  12%|█▎        | 50/400 [31:55<3:42:52, 38.21s/it]
Epoch 50 | KGC loss: 12.273918, DiffHEG loss 186.710655:  12%|█▎        | 50/400 [32:33<3:42:52, 38.21s/it]
Epoch 50 | KGC loss: 12.273918, DiffHEG loss 186.710655:  13%|█▎        | 51/400 [32:33<3:42:14, 38.21s/it]
Epoch 51 | KGC loss: 12.349829, DiffHEG loss 186.715546:  13%|█▎        | 51/400 [33:12<3:42:14, 38.21s/it]
Epoch 51 | KGC loss: 12.349829, DiffHEG loss 186.715546:  13%|█▎        | 52/400 [33:12<3:41:36, 38.21s/it]
Epoch 52 | KGC loss: 12.419711, DiffHEG loss 186.709907:  13%|█▎        | 52/400 [33:50<3:41:36, 38.21s/it]
Epoch 52 | KGC loss: 12.419711, DiffHEG loss 186.709907:  13%|█▎        | 53/400 [33:50<3:40:58, 38.21s/it]
Epoch 53 | KGC loss: 12.380143, DiffHEG loss 186.705940:  13%|█▎        | 53/400 [34:28<3:40:58, 38.21s/it]
Epoch 53 | KGC loss: 12.380143, DiffHEG loss 186.705940:  14%|█▎        | 54/400 [34:28<3:40:20, 38.21s/it]
Epoch 54 | KGC loss: 12.310710, DiffHEG loss 186.718925:  14%|█▎        | 54/400 [35:06<3:40:20, 38.21s/it]
Epoch 54 | KGC loss: 12.310710, DiffHEG loss 186.718925:  14%|█▍        | 55/400 [35:06<3:39:41, 38.21s/it]
Epoch 55 | KGC loss: 12.478137, DiffHEG loss 186.715036:  14%|█▍        | 55/400 [35:44<3:39:41, 38.21s/it]
Epoch 55 | KGC loss: 12.478137, DiffHEG loss 186.715036:  14%|█▍        | 56/400 [35:44<3:39:03, 38.21s/it]
Epoch 56 | KGC loss: 12.383830, DiffHEG loss 186.707227:  14%|█▍        | 56/400 [36:23<3:39:03, 38.21s/it]
Epoch 56 | KGC loss: 12.383830, DiffHEG loss 186.707227:  14%|█▍        | 57/400 [36:23<3:38:25, 38.21s/it]
Epoch 57 | KGC loss: 12.385004, DiffHEG loss 186.713902:  14%|█▍        | 57/400 [37:01<3:38:25, 38.21s/it]
Epoch 57 | KGC loss: 12.385004, DiffHEG loss 186.713902:  14%|█▍        | 58/400 [37:01<3:37:46, 38.21s/it]
Epoch 58 | KGC loss: 12.356560, DiffHEG loss 186.736193:  14%|█▍        | 58/400 [37:39<3:37:46, 38.21s/it]
Epoch 58 | KGC loss: 12.356560, DiffHEG loss 186.736193:  15%|█▍        | 59/400 [37:39<3:37:09, 38.21s/it]
Epoch 59 | KGC loss: 12.420656, DiffHEG loss 186.721416:  15%|█▍        | 59/400 [38:17<3:37:09, 38.21s/it]
Epoch 59 | KGC loss: 12.420656, DiffHEG loss 186.721416:  15%|█▌        | 60/400 [38:17<3:36:30, 38.21s/it]
Epoch 60 | KGC loss: 12.289375, DiffHEG loss 186.728432:  15%|█▌        | 60/400 [38:55<3:36:30, 38.21s/it]
Epoch 60 | KGC loss: 12.289375, DiffHEG loss 186.728432:  15%|█▌        | 61/400 [38:55<3:35:52, 38.21s/it]
Epoch 61 | KGC loss: 12.397556, DiffHEG loss 186.727190:  15%|█▌        | 61/400 [39:34<3:35:52, 38.21s/it]
Epoch 61 | KGC loss: 12.397556, DiffHEG loss 186.727190:  16%|█▌        | 62/400 [39:34<3:35:14, 38.21s/it]
Epoch 62 | KGC loss: 12.268193, DiffHEG loss 186.715279:  16%|█▌        | 62/400 [40:12<3:35:14, 38.21s/it]
Epoch 62 | KGC loss: 12.268193, DiffHEG loss 186.715279:  16%|█▌        | 63/400 [40:12<3:34:37, 38.21s/it]
Epoch 63 | KGC loss: 12.426460, DiffHEG loss 186.713612:  16%|█▌        | 63/400 [40:50<3:34:37, 38.21s/it]
Epoch 63 | KGC loss: 12.426460, DiffHEG loss 186.713612:  16%|█▌        | 64/400 [40:50<3:33:57, 38.21s/it]
Epoch 64 | KGC loss: 12.363648, DiffHEG loss 186.728533:  16%|█▌        | 64/400 [41:28<3:33:57, 38.21s/it]
Epoch 64 | KGC loss: 12.363648, DiffHEG loss 186.728533:  16%|█▋        | 65/400 [41:28<3:33:19, 38.21s/it]
Epoch 65 | KGC loss: 12.404538, DiffHEG loss 186.732471:  16%|█▋        | 65/400 [42:07<3:33:19, 38.21s/it]
Epoch 65 | KGC loss: 12.404538, DiffHEG loss 186.732471:  16%|█▋        | 66/400 [42:07<3:32:41, 38.21s/it]
Epoch 66 | KGC loss: 12.340075, DiffHEG loss 186.725501:  16%|█▋        | 66/400 [42:45<3:32:41, 38.21s/it]
