train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=DB15K | seed=2 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.0 | simulate_native_text_missing_rate=0.3 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=True | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=0.25 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Simulated native text missingness summary:
  requested_native_missing_rate: 30.0000%
  applied_native_missing_rate: 30.0031%
  available_text_before_simulation: 12842
  simulated_native_missing_text_entities: 3853
Embedding missingness summary:
  num_entities: 12842
  missing_text_count: 3853 (30.0031%)
  missing_image_count: 0 (0.0000%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=39 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 430.033600, DiffHEG loss 256.609757:   0%|          | 0/400 [00:43<?, ?it/s]
Epoch 0 | KGC loss: 430.033600, DiffHEG loss 256.609757:   0%|          | 1/400 [00:43<4:47:05, 43.17s/it]
Epoch 1 | KGC loss: 24.434339, DiffHEG loss 187.192017:   0%|          | 1/400 [01:26<4:47:05, 43.17s/it] 
Epoch 1 | KGC loss: 24.434339, DiffHEG loss 187.192017:   0%|          | 2/400 [01:26<4:45:33, 43.05s/it]
Epoch 2 | KGC loss: 18.379625, DiffHEG loss 186.763485:   0%|          | 2/400 [02:09<4:45:33, 43.05s/it]
Epoch 2 | KGC loss: 18.379625, DiffHEG loss 186.763485:   1%|          | 3/400 [02:09<4:44:32, 43.00s/it]
Epoch 3 | KGC loss: 16.106759, DiffHEG loss 186.775489:   1%|          | 3/400 [02:52<4:44:32, 43.00s/it]
Epoch 3 | KGC loss: 16.106759, DiffHEG loss 186.775489:   1%|          | 4/400 [02:52<4:43:47, 43.00s/it]
Epoch 4 | KGC loss: 14.786075, DiffHEG loss 186.788479:   1%|          | 4/400 [03:35<4:43:47, 43.00s/it]
Epoch 4 | KGC loss: 14.786075, DiffHEG loss 186.788479:   1%|▏         | 5/400 [03:35<4:43:02, 42.99s/it]
Epoch 5 | KGC loss: 14.241895, DiffHEG loss 186.799094:   1%|▏         | 5/400 [04:18<4:43:02, 42.99s/it]
Epoch 5 | KGC loss: 14.241895, DiffHEG loss 186.799094:   2%|▏         | 6/400 [04:18<4:42:18, 42.99s/it]
Epoch 6 | KGC loss: 13.807470, DiffHEG loss 186.820686:   2%|▏         | 6/400 [05:01<4:42:18, 42.99s/it]
Epoch 6 | KGC loss: 13.807470, DiffHEG loss 186.820686:   2%|▏         | 7/400 [05:01<4:41:36, 42.99s/it]
Epoch 29 | KGC loss: 14.200013, DiffHEG loss 186.787848:   8%|▊         | 30/400 [21:29<4:25:03, 42.98s/it]
Epoch 30 | KGC loss: 14.121699, DiffHEG loss 186.755156:   8%|▊         | 30/400 [22:12<4:25:03, 42.98s/it]
Epoch 30 | KGC loss: 14.121699, DiffHEG loss 186.755156:   8%|▊         | 31/400 [22:12<4:24:17, 42.97s/it]
Epoch 31 | KGC loss: 14.208913, DiffHEG loss 186.687104:   8%|▊         | 31/400 [22:55<4:24:17, 42.97s/it]
Epoch 31 | KGC loss: 14.208913, DiffHEG loss 186.687104:   8%|▊         | 32/400 [22:55<4:23:41, 42.99s/it]
Epoch 32 | KGC loss: 14.212671, DiffHEG loss 186.616330:   8%|▊         | 32/400 [23:38<4:23:41, 42.99s/it]
Epoch 32 | KGC loss: 14.212671, DiffHEG loss 186.616330:   8%|▊         | 33/400 [23:38<4:23:04, 43.01s/it]
Epoch 33 | KGC loss: 14.261408, DiffHEG loss 186.686763:   8%|▊         | 33/400 [24:21<4:23:04, 43.01s/it]
Epoch 33 | KGC loss: 14.261408, DiffHEG loss 186.686763:   8%|▊         | 34/400 [24:21<4:22:17, 43.00s/it]
Epoch 34 | KGC loss: 14.198836, DiffHEG loss 186.705710:   8%|▊         | 34/400 [25:04<4:22:17, 43.00s/it]
Epoch 34 | KGC loss: 14.198836, DiffHEG loss 186.705710:   9%|▉         | 35/400 [25:04<4:21:32, 42.99s/it]
Epoch 35 | KGC loss: 14.363494, DiffHEG loss 186.640121:   9%|▉         | 35/400 [25:47<4:21:32, 42.99s/it]
Epoch 35 | KGC loss: 14.363494, DiffHEG loss 186.640121:   9%|▉         | 36/400 [25:47<4:20:50, 43.00s/it]
Epoch 36 | KGC loss: 14.242144, DiffHEG loss 186.818469:   9%|▉         | 36/400 [26:30<4:20:50, 43.00s/it]
Epoch 36 | KGC loss: 14.242144, DiffHEG loss 186.818469:   9%|▉         | 37/400 [26:30<4:19:54, 42.96s/it]
Epoch 37 | KGC loss: 14.297197, DiffHEG loss 186.784190:   9%|▉         | 37/400 [27:13<4:19:54, 42.96s/it]
Epoch 37 | KGC loss: 14.297197, DiffHEG loss 186.784190:  10%|▉         | 38/400 [27:13<4:19:05, 42.94s/it]
Epoch 38 | KGC loss: 14.167846, DiffHEG loss 186.758171:  10%|▉         | 38/400 [27:55<4:19:05, 42.94s/it]
Epoch 38 | KGC loss: 14.167846, DiffHEG loss 186.758171:  10%|▉         | 39/400 [27:55<4:18:22, 42.94s/it]
Epoch 39 | KGC loss: 14.294160, DiffHEG loss 186.738779:  10%|▉         | 39/400 [28:38<4:18:22, 42.94s/it]
Epoch 39 | KGC loss: 14.294160, DiffHEG loss 186.738779:  10%|█         | 40/400 [28:38<4:17:38, 42.94s/it]
Epoch 40 | KGC loss: 14.198530, DiffHEG loss 186.715406:  10%|█         | 40/400 [29:21<4:17:38, 42.94s/it]
Epoch 40 | KGC loss: 14.198530, DiffHEG loss 186.715406:  10%|█         | 41/400 [29:21<4:16:49, 42.92s/it]
Epoch 41 | KGC loss: 14.287773, DiffHEG loss 186.697080:  10%|█         | 41/400 [30:04<4:16:49, 42.92s/it]
Epoch 41 | KGC loss: 14.287773, DiffHEG loss 186.697080:  10%|█         | 42/400 [30:04<4:16:07, 42.93s/it]
Epoch 42 | KGC loss: 14.237788, DiffHEG loss 186.690600:  10%|█         | 42/400 [30:47<4:16:07, 42.93s/it]
Epoch 42 | KGC loss: 14.237788, DiffHEG loss 186.690600:  11%|█         | 43/400 [30:47<4:15:21, 42.92s/it]
Epoch 43 | KGC loss: 14.361405, DiffHEG loss 186.675943:  11%|█         | 43/400 [31:30<4:15:21, 42.92s/it]
Epoch 43 | KGC loss: 14.361405, DiffHEG loss 186.675943:  11%|█         | 44/400 [31:30<4:14:40, 42.92s/it]
Epoch 44 | KGC loss: 14.261128, DiffHEG loss 186.670624:  11%|█         | 44/400 [32:13<4:14:40, 42.92s/it]
Epoch 44 | KGC loss: 14.261128, DiffHEG loss 186.670624:  11%|█▏        | 45/400 [32:13<4:13:59, 42.93s/it]
Epoch 45 | KGC loss: 14.249586, DiffHEG loss 186.638858:  11%|█▏        | 45/400 [32:56<4:13:59, 42.93s/it]
Epoch 45 | KGC loss: 14.249586, DiffHEG loss 186.638858:  12%|█▏        | 46/400 [32:56<4:13:20, 42.94s/it]
Epoch 46 | KGC loss: 14.191311, DiffHEG loss 186.620606:  12%|█▏        | 46/400 [33:39<4:13:20, 42.94s/it]
Epoch 46 | KGC loss: 14.191311, DiffHEG loss 186.620606:  12%|█▏        | 47/400 [33:39<4:12:37, 42.94s/it]
Epoch 47 | KGC loss: 14.270567, DiffHEG loss 186.502680:  12%|█▏        | 47/400 [34:22<4:12:37, 42.94s/it]
Epoch 47 | KGC loss: 14.270567, DiffHEG loss 186.502680:  12%|█▏        | 48/400 [34:22<4:11:59, 42.95s/it]
Epoch 48 | KGC loss: 14.215367, DiffHEG loss 186.399694:  12%|█▏        | 48/400 [35:05<4:11:59, 42.95s/it]
Epoch 48 | KGC loss: 14.215367, DiffHEG loss 186.399694:  12%|█▏        | 49/400 [35:05<4:11:22, 42.97s/it]
Epoch 49 | KGC loss: 14.274127, DiffHEG loss 186.556250:  12%|█▏        | 49/400 [35:48<4:11:22, 42.97s/it]
Epoch 49 | KGC loss: 14.274127, DiffHEG loss 186.556250:  12%|█▎        | 50/400 [35:48<4:10:43, 42.98s/it]
Epoch 50 | KGC loss: 14.210325, DiffHEG loss 186.483964:  12%|█▎        | 50/400 [36:31<4:10:43, 42.98s/it]
Epoch 50 | KGC loss: 14.210325, DiffHEG loss 186.483964:  13%|█▎        | 51/400 [36:31<4:10:00, 42.98s/it]
Epoch 51 | KGC loss: 14.262075, DiffHEG loss 186.438002:  13%|█▎        | 51/400 [37:14<4:10:00, 42.98s/it]
Epoch 51 | KGC loss: 14.262075, DiffHEG loss 186.438002:  13%|█▎        | 52/400 [37:14<4:09:24, 43.00s/it]
Epoch 52 | KGC loss: 14.300279, DiffHEG loss 186.693477:  13%|█▎        | 52/400 [37:57<4:09:24, 43.00s/it]
Epoch 52 | KGC loss: 14.300279, DiffHEG loss 186.693477:  13%|█▎        | 53/400 [37:57<4:08:31, 42.97s/it]
Epoch 53 | KGC loss: 14.277104, DiffHEG loss 186.656669:  13%|█▎        | 53/400 [38:40<4:08:31, 42.97s/it]
Epoch 53 | KGC loss: 14.277104, DiffHEG loss 186.656669:  14%|█▎        | 54/400 [38:40<4:07:38, 42.94s/it]
Epoch 54 | KGC loss: 14.222544, DiffHEG loss 186.650214:  14%|█▎        | 54/400 [39:23<4:07:38, 42.94s/it]
Epoch 54 | KGC loss: 14.222544, DiffHEG loss 186.650214:  14%|█▍        | 55/400 [39:23<4:06:50, 42.93s/it]
Epoch 55 | KGC loss: 14.410930, DiffHEG loss 186.628028:  14%|█▍        | 55/400 [40:06<4:06:50, 42.93s/it]
Epoch 55 | KGC loss: 14.410930, DiffHEG loss 186.628028:  14%|█▍        | 56/400 [40:06<4:06:08, 42.93s/it]
Epoch 56 | KGC loss: 14.264021, DiffHEG loss 186.597989:  14%|█▍        | 56/400 [40:48<4:06:08, 42.93s/it]
Epoch 56 | KGC loss: 14.264021, DiffHEG loss 186.597989:  14%|█▍        | 57/400 [40:48<4:05:23, 42.93s/it]
Epoch 57 | KGC loss: 14.217769, DiffHEG loss 186.574927:  14%|█▍        | 57/400 [41:31<4:05:23, 42.93s/it]
Epoch 57 | KGC loss: 14.217769, DiffHEG loss 186.574927:  14%|█▍        | 58/400 [41:31<4:04:41, 42.93s/it]
Epoch 58 | KGC loss: 14.206896, DiffHEG loss 186.594139:  14%|█▍        | 58/400 [42:14<4:04:41, 42.93s/it]
Epoch 58 | KGC loss: 14.206896, DiffHEG loss 186.594139:  15%|█▍        | 59/400 [42:14<4:03:59, 42.93s/it]
Epoch 59 | KGC loss: 14.291114, DiffHEG loss 186.619927:  15%|█▍        | 59/400 [42:57<4:03:59, 42.93s/it]
Epoch 59 | KGC loss: 14.291114, DiffHEG loss 186.619927:  15%|█▌        | 60/400 [42:57<4:03:22, 42.95s/it]
Epoch 60 | KGC loss: 14.163065, DiffHEG loss 186.589016:  15%|█▌        | 60/400 [43:40<4:03:22, 42.95s/it]
Epoch 60 | KGC loss: 14.163065, DiffHEG loss 186.589016:  15%|█▌        | 61/400 [43:40<4:02:38, 42.94s/it]
Epoch 61 | KGC loss: 14.239181, DiffHEG loss 186.615047:  15%|█▌        | 61/400 [44:23<4:02:38, 42.94s/it]
Epoch 61 | KGC loss: 14.239181, DiffHEG loss 186.615047:  16%|█▌        | 62/400 [44:23<4:01:57, 42.95s/it]
Epoch 62 | KGC loss: 14.128777, DiffHEG loss 186.668848:  16%|█▌        | 62/400 [45:06<4:01:57, 42.95s/it]
Epoch 62 | KGC loss: 14.128777, DiffHEG loss 186.668848:  16%|█▌        | 63/400 [45:06<4:01:10, 42.94s/it]
Epoch 63 | KGC loss: 14.233431, DiffHEG loss 186.702298:  16%|█▌        | 63/400 [45:49<4:01:10, 42.94s/it]
Epoch 63 | KGC loss: 14.233431, DiffHEG loss 186.702298:  16%|█▌        | 64/400 [45:49<4:00:23, 42.93s/it]
Epoch 64 | KGC loss: 14.121794, DiffHEG loss 186.691897:  16%|█▌        | 64/400 [46:32<4:00:23, 42.93s/it]
Epoch 64 | KGC loss: 14.121794, DiffHEG loss 186.691897:  16%|█▋        | 65/400 [46:32<3:59:39, 42.92s/it]
Epoch 65 | KGC loss: 14.157154, DiffHEG loss 186.692716:  16%|█▋        | 65/400 [47:15<3:59:39, 42.92s/it]
Epoch 65 | KGC loss: 14.157154, DiffHEG loss 186.692716:  16%|█▋        | 66/400 [47:15<3:58:54, 42.92s/it]
Epoch 66 | KGC loss: 14.047620, DiffHEG loss 186.697348:  16%|█▋        | 66/400 [47:58<3:58:54, 42.92s/it]
