train_dhns_rotate.py:735: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:736: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=MKG-W | seed=0 | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 851 (5.6733%)
  missing_image_count: 537 (3.5800%)
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 386.504342, DiffHEG loss 127.483182:   0%|          | 0/400 [00:15<?, ?it/s]
Epoch 0 | KGC loss: 386.504342, DiffHEG loss 127.483182:   0%|          | 1/400 [00:15<1:40:12, 15.07s/it]
Epoch 1 | KGC loss: 14.186133, DiffHEG loss 84.074300:   0%|          | 1/400 [00:29<1:40:12, 15.07s/it]  
Epoch 1 | KGC loss: 14.186133, DiffHEG loss 84.074300:   0%|          | 2/400 [00:29<1:38:57, 14.92s/it]
Epoch 2 | KGC loss: 7.824876, DiffHEG loss 81.838269:   0%|          | 2/400 [00:44<1:38:57, 14.92s/it] 
Epoch 2 | KGC loss: 7.824876, DiffHEG loss 81.838269:   1%|          | 3/400 [00:44<1:38:31, 14.89s/it]
Epoch 3 | KGC loss: 5.348766, DiffHEG loss 81.493516:   1%|          | 3/400 [00:59<1:38:31, 14.89s/it]
Epoch 3 | KGC loss: 5.348766, DiffHEG loss 81.493516:   1%|          | 4/400 [00:59<1:38:15, 14.89s/it]
Epoch 21 | KGC loss: 1.940431, DiffHEG loss 81.440968:   5%|▌         | 21/400 [05:27<1:34:16, 14.92s/it]
Epoch 21 | KGC loss: 1.940431, DiffHEG loss 81.440968:   6%|▌         | 22/400 [05:27<1:34:00, 14.92s/it]
Epoch 22 | KGC loss: 1.879134, DiffHEG loss 81.440031:   6%|▌         | 22/400 [05:42<1:34:00, 14.92s/it]
Epoch 22 | KGC loss: 1.879134, DiffHEG loss 81.440031:   6%|▌         | 23/400 [05:42<1:33:44, 14.92s/it]
Epoch 23 | KGC loss: 1.930092, DiffHEG loss 81.442994:   6%|▌         | 23/400 [05:57<1:33:44, 14.92s/it]
Epoch 23 | KGC loss: 1.930092, DiffHEG loss 81.442994:   6%|▌         | 24/400 [05:57<1:33:31, 14.92s/it]
Epoch 24 | KGC loss: 1.872414, DiffHEG loss 81.444086:   6%|▌         | 24/400 [06:12<1:33:31, 14.92s/it]
Epoch 24 | KGC loss: 1.872414, DiffHEG loss 81.444086:   6%|▋         | 25/400 [06:12<1:33:16, 14.92s/it]
Epoch 25 | KGC loss: 1.909556, DiffHEG loss 81.444396:   6%|▋         | 25/400 [06:27<1:33:16, 14.92s/it]
Epoch 25 | KGC loss: 1.909556, DiffHEG loss 81.444396:   6%|▋         | 26/400 [06:27<1:33:01, 14.92s/it]
Epoch 26 | KGC loss: 1.875715, DiffHEG loss 81.445449:   6%|▋         | 26/400 [06:42<1:33:01, 14.92s/it]
Epoch 26 | KGC loss: 1.875715, DiffHEG loss 81.445449:   7%|▋         | 27/400 [06:42<1:32:47, 14.93s/it]
Epoch 27 | KGC loss: 1.918516, DiffHEG loss 81.452282:   7%|▋         | 27/400 [06:57<1:32:47, 14.93s/it]
Epoch 27 | KGC loss: 1.918516, DiffHEG loss 81.452282:   7%|▋         | 28/400 [06:57<1:32:33, 14.93s/it]
Epoch 28 | KGC loss: 1.863278, DiffHEG loss 81.480448:   7%|▋         | 28/400 [07:12<1:32:33, 14.93s/it]
Epoch 28 | KGC loss: 1.863278, DiffHEG loss 81.480448:   7%|▋         | 29/400 [07:12<1:32:16, 14.92s/it]
Epoch 29 | KGC loss: 1.905266, DiffHEG loss 81.442461:   7%|▋         | 29/400 [07:27<1:32:16, 14.92s/it]
Epoch 29 | KGC loss: 1.905266, DiffHEG loss 81.442461:   8%|▊         | 30/400 [07:27<1:32:05, 14.93s/it]
Epoch 30 | KGC loss: 1.855599, DiffHEG loss 81.421587:   8%|▊         | 30/400 [07:42<1:32:05, 14.93s/it]
Epoch 30 | KGC loss: 1.855599, DiffHEG loss 81.421587:   8%|▊         | 31/400 [07:42<1:31:50, 14.93s/it]
Epoch 31 | KGC loss: 1.917838, DiffHEG loss 81.462002:   8%|▊         | 31/400 [07:57<1:31:50, 14.93s/it]
Epoch 31 | KGC loss: 1.917838, DiffHEG loss 81.462002:   8%|▊         | 32/400 [07:57<1:31:38, 14.94s/it]
Epoch 32 | KGC loss: 1.876700, DiffHEG loss 81.446352:   8%|▊         | 32/400 [08:12<1:31:38, 14.94s/it]
Epoch 32 | KGC loss: 1.876700, DiffHEG loss 81.446352:   8%|▊         | 33/400 [08:12<1:31:22, 14.94s/it]
Epoch 33 | KGC loss: 1.921180, DiffHEG loss 81.718667:   8%|▊         | 33/400 [08:27<1:31:22, 14.94s/it]
Epoch 33 | KGC loss: 1.921180, DiffHEG loss 81.718667:   8%|▊         | 34/400 [08:27<1:31:10, 14.95s/it]
Epoch 34 | KGC loss: 1.862582, DiffHEG loss 81.464323:   8%|▊         | 34/400 [08:42<1:31:10, 14.95s/it]
Epoch 34 | KGC loss: 1.862582, DiffHEG loss 81.464323:   9%|▉         | 35/400 [08:42<1:30:56, 14.95s/it]
Epoch 35 | KGC loss: 1.903195, DiffHEG loss 81.411991:   9%|▉         | 35/400 [08:57<1:30:56, 14.95s/it]
Epoch 35 | KGC loss: 1.903195, DiffHEG loss 81.411991:   9%|▉         | 36/400 [08:57<1:30:41, 14.95s/it]
Epoch 36 | KGC loss: 1.848907, DiffHEG loss 81.976279:   9%|▉         | 36/400 [09:12<1:30:41, 14.95s/it]
Epoch 36 | KGC loss: 1.848907, DiffHEG loss 81.976279:   9%|▉         | 37/400 [09:12<1:30:26, 14.95s/it]
Epoch 37 | KGC loss: 1.881929, DiffHEG loss 81.515844:   9%|▉         | 37/400 [09:27<1:30:26, 14.95s/it]
Epoch 37 | KGC loss: 1.881929, DiffHEG loss 81.515844:  10%|▉         | 38/400 [09:27<1:30:13, 14.95s/it]
Epoch 38 | KGC loss: 1.828881, DiffHEG loss 81.433023:  10%|▉         | 38/400 [09:41<1:30:13, 14.95s/it]
Epoch 38 | KGC loss: 1.828881, DiffHEG loss 81.433023:  10%|▉         | 39/400 [09:41<1:29:54, 14.94s/it]
Epoch 39 | KGC loss: 1.871518, DiffHEG loss 81.421871:  10%|▉         | 39/400 [09:56<1:29:54, 14.94s/it]
Epoch 39 | KGC loss: 1.871518, DiffHEG loss 81.421871:  10%|█         | 40/400 [09:56<1:29:38, 14.94s/it]
Epoch 40 | KGC loss: 1.855013, DiffHEG loss 81.411301:  10%|█         | 40/400 [10:11<1:29:38, 14.94s/it]
Epoch 40 | KGC loss: 1.855013, DiffHEG loss 81.411301:  10%|█         | 41/400 [10:11<1:29:23, 14.94s/it]
Epoch 41 | KGC loss: 1.876260, DiffHEG loss 81.420541:  10%|█         | 41/400 [10:26<1:29:23, 14.94s/it]
Epoch 41 | KGC loss: 1.876260, DiffHEG loss 81.420541:  10%|█         | 42/400 [10:26<1:29:09, 14.94s/it]
Epoch 42 | KGC loss: 1.828647, DiffHEG loss 81.399966:  10%|█         | 42/400 [10:41<1:29:09, 14.94s/it]
Epoch 42 | KGC loss: 1.828647, DiffHEG loss 81.399966:  11%|█         | 43/400 [10:41<1:28:57, 14.95s/it]
Epoch 43 | KGC loss: 1.890015, DiffHEG loss 81.408393:  11%|█         | 43/400 [10:56<1:28:57, 14.95s/it]
Epoch 43 | KGC loss: 1.890015, DiffHEG loss 81.408393:  11%|█         | 44/400 [10:56<1:28:41, 14.95s/it]
Epoch 44 | KGC loss: 1.839031, DiffHEG loss 81.410838:  11%|█         | 44/400 [11:11<1:28:41, 14.95s/it]
Epoch 44 | KGC loss: 1.839031, DiffHEG loss 81.410838:  11%|█▏        | 45/400 [11:11<1:28:28, 14.95s/it]
Epoch 45 | KGC loss: 1.878024, DiffHEG loss 81.388615:  11%|█▏        | 45/400 [11:26<1:28:28, 14.95s/it]
Epoch 45 | KGC loss: 1.878024, DiffHEG loss 81.388615:  12%|█▏        | 46/400 [11:26<1:28:16, 14.96s/it]
Epoch 46 | KGC loss: 1.858858, DiffHEG loss 81.384129:  12%|█▏        | 46/400 [11:41<1:28:16, 14.96s/it]
Epoch 46 | KGC loss: 1.858858, DiffHEG loss 81.384129:  12%|█▏        | 47/400 [11:41<1:28:03, 14.97s/it]
Epoch 47 | KGC loss: 1.888071, DiffHEG loss 81.381563:  12%|█▏        | 47/400 [11:56<1:28:03, 14.97s/it]
Epoch 47 | KGC loss: 1.888071, DiffHEG loss 81.381563:  12%|█▏        | 48/400 [11:56<1:27:47, 14.96s/it]
Epoch 48 | KGC loss: 1.873589, DiffHEG loss 81.352839:  12%|█▏        | 48/400 [12:11<1:27:47, 14.96s/it]
Epoch 48 | KGC loss: 1.873589, DiffHEG loss 81.352839:  12%|█▏        | 49/400 [12:11<1:27:31, 14.96s/it]
Epoch 49 | KGC loss: 1.902779, DiffHEG loss 81.548460:  12%|█▏        | 49/400 [12:26<1:27:31, 14.96s/it]
Epoch 49 | KGC loss: 1.902779, DiffHEG loss 81.548460:  12%|█▎        | 50/400 [12:26<1:27:15, 14.96s/it]
Epoch 50 | KGC loss: 1.852258, DiffHEG loss 81.427716:  12%|█▎        | 50/400 [12:41<1:27:15, 14.96s/it]
Epoch 50 | KGC loss: 1.852258, DiffHEG loss 81.427716:  13%|█▎        | 51/400 [12:41<1:26:56, 14.95s/it]
Epoch 51 | KGC loss: 1.884303, DiffHEG loss 81.435613:  13%|█▎        | 51/400 [12:56<1:26:56, 14.95s/it]
Epoch 51 | KGC loss: 1.884303, DiffHEG loss 81.435613:  13%|█▎        | 52/400 [12:56<1:26:42, 14.95s/it]
Epoch 52 | KGC loss: 1.851236, DiffHEG loss 81.426632:  13%|█▎        | 52/400 [13:11<1:26:42, 14.95s/it]
Epoch 52 | KGC loss: 1.851236, DiffHEG loss 81.426632:  13%|█▎        | 53/400 [13:11<1:26:22, 14.94s/it]
Epoch 53 | KGC loss: 1.881886, DiffHEG loss 81.412897:  13%|█▎        | 53/400 [13:26<1:26:22, 14.94s/it]
Epoch 53 | KGC loss: 1.881886, DiffHEG loss 81.412897:  14%|█▎        | 54/400 [13:26<1:26:08, 14.94s/it]
Epoch 54 | KGC loss: 1.849587, DiffHEG loss 81.408134:  14%|█▎        | 54/400 [13:41<1:26:08, 14.94s/it]
Epoch 54 | KGC loss: 1.849587, DiffHEG loss 81.408134:  14%|█▍        | 55/400 [13:41<1:25:51, 14.93s/it]
Epoch 55 | KGC loss: 1.876734, DiffHEG loss 81.423738:  14%|█▍        | 55/400 [13:56<1:25:51, 14.93s/it]
Epoch 55 | KGC loss: 1.876734, DiffHEG loss 81.423738:  14%|█▍        | 56/400 [13:56<1:25:36, 14.93s/it]
Epoch 56 | KGC loss: 1.849911, DiffHEG loss 81.417267:  14%|█▍        | 56/400 [14:10<1:25:36, 14.93s/it]
Epoch 56 | KGC loss: 1.849911, DiffHEG loss 81.417267:  14%|█▍        | 57/400 [14:10<1:25:18, 14.92s/it]
Epoch 57 | KGC loss: 1.902389, DiffHEG loss 81.403286:  14%|█▍        | 57/400 [14:25<1:25:18, 14.92s/it]
Epoch 57 | KGC loss: 1.902389, DiffHEG loss 81.403286:  14%|█▍        | 58/400 [14:25<1:25:01, 14.92s/it]
Epoch 58 | KGC loss: 1.867353, DiffHEG loss 81.405251:  14%|█▍        | 58/400 [14:40<1:25:01, 14.92s/it]
Epoch 58 | KGC loss: 1.867353, DiffHEG loss 81.405251:  15%|█▍        | 59/400 [14:40<1:24:46, 14.92s/it]
Epoch 59 | KGC loss: 1.870244, DiffHEG loss 81.406581:  15%|█▍        | 59/400 [14:55<1:24:46, 14.92s/it]
Epoch 59 | KGC loss: 1.870244, DiffHEG loss 81.406581:  15%|█▌        | 60/400 [14:55<1:24:34, 14.93s/it]
Epoch 60 | KGC loss: 1.831949, DiffHEG loss 81.392474:  15%|█▌        | 60/400 [15:10<1:24:34, 14.93s/it]
Epoch 60 | KGC loss: 1.831949, DiffHEG loss 81.392474:  15%|█▌        | 61/400 [15:10<1:24:22, 14.93s/it]
Epoch 61 | KGC loss: 1.863582, DiffHEG loss 81.402293:  15%|█▌        | 61/400 [15:25<1:24:22, 14.93s/it]
Epoch 61 | KGC loss: 1.863582, DiffHEG loss 81.402293:  16%|█▌        | 62/400 [15:25<1:24:06, 14.93s/it]
Epoch 62 | KGC loss: 1.826857, DiffHEG loss 81.393020:  16%|█▌        | 62/400 [15:40<1:24:06, 14.93s/it]
Epoch 62 | KGC loss: 1.826857, DiffHEG loss 81.393020:  16%|█▌        | 63/400 [15:40<1:23:51, 14.93s/it]
Epoch 63 | KGC loss: 1.851286, DiffHEG loss 81.391406:  16%|█▌        | 63/400 [15:55<1:23:51, 14.93s/it]
Epoch 63 | KGC loss: 1.851286, DiffHEG loss 81.391406:  16%|█▌        | 64/400 [15:55<1:23:35, 14.93s/it]
Epoch 64 | KGC loss: 1.806968, DiffHEG loss 81.399609:  16%|█▌        | 64/400 [16:10<1:23:35, 14.93s/it]
Epoch 64 | KGC loss: 1.806968, DiffHEG loss 81.399609:  16%|█▋        | 65/400 [16:10<1:23:19, 14.92s/it]
Epoch 65 | KGC loss: 1.837335, DiffHEG loss 81.385375:  16%|█▋        | 65/400 [16:25<1:23:19, 14.92s/it]
Epoch 65 | KGC loss: 1.837335, DiffHEG loss 81.385375:  16%|█▋        | 66/400 [16:25<1:23:03, 14.92s/it]
Epoch 66 | KGC loss: 1.821395, DiffHEG loss 81.380957:  16%|█▋        | 66/400 [16:40<1:23:03, 14.92s/it]
Epoch 66 | KGC loss: 1.821395, DiffHEG loss 81.380957:  17%|█▋        | 67/400 [16:40<1:22:48, 14.92s/it]
Epoch 67 | KGC loss: 1.840542, DiffHEG loss 81.395203:  17%|█▋        | 67/400 [16:55<1:22:48, 14.92s/it]
Epoch 67 | KGC loss: 1.840542, DiffHEG loss 81.395203:  17%|█▋        | 68/400 [16:55<1:22:34, 14.92s/it]
Epoch 68 | KGC loss: 1.813028, DiffHEG loss 81.389032:  17%|█▋        | 68/400 [17:10<1:22:34, 14.92s/it]
Epoch 68 | KGC loss: 1.813028, DiffHEG loss 81.389032:  17%|█▋        | 69/400 [17:10<1:22:21, 14.93s/it]
Epoch 69 | KGC loss: 1.838030, DiffHEG loss 81.384461:  17%|█▋        | 69/400 [17:24<1:22:21, 14.93s/it]
Epoch 69 | KGC loss: 1.838030, DiffHEG loss 81.384461:  18%|█▊        | 70/400 [17:24<1:22:08, 14.93s/it]
Epoch 70 | KGC loss: 1.791916, DiffHEG loss 81.365404:  18%|█▊        | 70/400 [17:39<1:22:08, 14.93s/it]
Epoch 70 | KGC loss: 1.791916, DiffHEG loss 81.365404:  18%|█▊        | 71/400 [17:39<1:21:51, 14.93s/it]
Epoch 71 | KGC loss: 1.829683, DiffHEG loss 81.366422:  18%|█▊        | 71/400 [17:54<1:21:51, 14.93s/it]
Epoch 71 | KGC loss: 1.829683, DiffHEG loss 81.366422:  18%|█▊        | 72/400 [17:54<1:21:39, 14.94s/it]
Epoch 72 | KGC loss: 1.772858, DiffHEG loss 81.353659:  18%|█▊        | 72/400 [18:09<1:21:39, 14.94s/it]
Epoch 72 | KGC loss: 1.772858, DiffHEG loss 81.353659:  18%|█▊        | 73/400 [18:09<1:21:25, 14.94s/it]
Epoch 73 | KGC loss: 1.812949, DiffHEG loss 81.360009:  18%|█▊        | 73/400 [18:24<1:21:25, 14.94s/it]
