train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=MKG-Y | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=True | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=0.25 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0016%
  available_text_before_injection: 12316
  additionally_masked_text_entities: 3695
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 6379 (42.5267%)
  missing_image_count: 756 (5.0400%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=10 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 265.941908, DiffHEG loss 89.089980:   0%|          | 0/400 [00:09<?, ?it/s]
Epoch 0 | KGC loss: 265.941908, DiffHEG loss 89.089980:   0%|          | 1/400 [00:09<1:06:19,  9.97s/it]
Epoch 1 | KGC loss: 11.511162, DiffHEG loss 61.352404:   0%|          | 1/400 [00:19<1:06:19,  9.97s/it] 
Epoch 1 | KGC loss: 11.511162, DiffHEG loss 61.352404:   0%|          | 2/400 [00:19<1:04:56,  9.79s/it]
Epoch 2 | KGC loss: 6.484158, DiffHEG loss 50.960251:   0%|          | 2/400 [00:29<1:04:56,  9.79s/it] 
Epoch 2 | KGC loss: 6.484158, DiffHEG loss 50.960251:   1%|          | 3/400 [00:29<1:04:22,  9.73s/it]
Epoch 3 | KGC loss: 4.717020, DiffHEG loss 48.569568:   1%|          | 3/400 [00:38<1:04:22,  9.73s/it]
Epoch 3 | KGC loss: 4.717020, DiffHEG loss 48.569568:   1%|          | 4/400 [00:38<1:04:05,  9.71s/it]
Epoch 4 | KGC loss: 3.437636, DiffHEG loss 48.102256:   1%|          | 4/400 [00:48<1:04:05,  9.71s/it]
Epoch 4 | KGC loss: 3.437636, DiffHEG loss 48.102256:   1%|▏         | 5/400 [00:48<1:03:49,  9.69s/it]
Epoch 5 | KGC loss: 2.612872, DiffHEG loss 47.960384:   1%|▏         | 5/400 [00:58<1:03:49,  9.69s/it]
Epoch 5 | KGC loss: 2.612872, DiffHEG loss 47.960384:   2%|▏         | 6/400 [00:58<1:03:36,  9.69s/it]
Epoch 6 | KGC loss: 2.049012, DiffHEG loss 47.911027:   2%|▏         | 6/400 [01:07<1:03:36,  9.69s/it]
Epoch 6 | KGC loss: 2.049012, DiffHEG loss 47.911027:   2%|▏         | 7/400 [01:07<1:03:25,  9.68s/it]
Epoch 29 | KGC loss: 0.420138, DiffHEG loss 47.911261:   8%|▊         | 30/400 [04:50<59:42,  9.68s/it]
Epoch 30 | KGC loss: 0.419082, DiffHEG loss 47.905438:   8%|▊         | 30/400 [05:00<59:42,  9.68s/it]
Epoch 30 | KGC loss: 0.419082, DiffHEG loss 47.905438:   8%|▊         | 31/400 [05:00<59:32,  9.68s/it]
Epoch 31 | KGC loss: 0.416977, DiffHEG loss 47.905275:   8%|▊         | 31/400 [05:09<59:32,  9.68s/it]
Epoch 31 | KGC loss: 0.416977, DiffHEG loss 47.905275:   8%|▊         | 32/400 [05:09<59:23,  9.68s/it]
Epoch 32 | KGC loss: 0.406397, DiffHEG loss 47.898433:   8%|▊         | 32/400 [05:19<59:23,  9.68s/it]
Epoch 32 | KGC loss: 0.406397, DiffHEG loss 47.898433:   8%|▊         | 33/400 [05:19<59:14,  9.68s/it]
Epoch 33 | KGC loss: 0.402851, DiffHEG loss 47.900262:   8%|▊         | 33/400 [05:29<59:14,  9.68s/it]
Epoch 33 | KGC loss: 0.402851, DiffHEG loss 47.900262:   8%|▊         | 34/400 [05:29<59:06,  9.69s/it]
Epoch 34 | KGC loss: 0.396261, DiffHEG loss 47.901966:   8%|▊         | 34/400 [05:39<59:06,  9.69s/it]
Epoch 34 | KGC loss: 0.396261, DiffHEG loss 47.901966:   9%|▉         | 35/400 [05:39<58:55,  9.69s/it]
Epoch 35 | KGC loss: 0.393859, DiffHEG loss 47.901329:   9%|▉         | 35/400 [05:48<58:55,  9.69s/it]
Epoch 35 | KGC loss: 0.393859, DiffHEG loss 47.901329:   9%|▉         | 36/400 [05:48<58:45,  9.68s/it]
Epoch 36 | KGC loss: 0.397628, DiffHEG loss 47.896096:   9%|▉         | 36/400 [05:58<58:45,  9.68s/it]
Epoch 36 | KGC loss: 0.397628, DiffHEG loss 47.896096:   9%|▉         | 37/400 [05:58<58:34,  9.68s/it]
Epoch 37 | KGC loss: 0.392896, DiffHEG loss 47.894843:   9%|▉         | 37/400 [06:08<58:34,  9.68s/it]
Epoch 37 | KGC loss: 0.392896, DiffHEG loss 47.894843:  10%|▉         | 38/400 [06:08<58:24,  9.68s/it]
Epoch 38 | KGC loss: 0.386023, DiffHEG loss 47.897506:  10%|▉         | 38/400 [06:17<58:24,  9.68s/it]
Epoch 38 | KGC loss: 0.386023, DiffHEG loss 47.897506:  10%|▉         | 39/400 [06:17<58:13,  9.68s/it]
Epoch 39 | KGC loss: 0.383599, DiffHEG loss 47.898097:  10%|▉         | 39/400 [06:27<58:13,  9.68s/it]
Epoch 39 | KGC loss: 0.383599, DiffHEG loss 47.898097:  10%|█         | 40/400 [06:27<58:04,  9.68s/it]
Epoch 40 | KGC loss: 0.391325, DiffHEG loss 47.898833:  10%|█         | 40/400 [06:37<58:04,  9.68s/it]
Epoch 40 | KGC loss: 0.391325, DiffHEG loss 47.898833:  10%|█         | 41/400 [06:37<57:53,  9.68s/it]
Epoch 41 | KGC loss: 0.392159, DiffHEG loss 47.893753:  10%|█         | 41/400 [06:46<57:53,  9.68s/it]
Epoch 41 | KGC loss: 0.392159, DiffHEG loss 47.893753:  10%|█         | 42/400 [06:46<57:44,  9.68s/it]
Epoch 42 | KGC loss: 0.386610, DiffHEG loss 47.904587:  10%|█         | 42/400 [06:56<57:44,  9.68s/it]
Epoch 42 | KGC loss: 0.386610, DiffHEG loss 47.904587:  11%|█         | 43/400 [06:56<57:35,  9.68s/it]
Epoch 43 | KGC loss: 0.382029, DiffHEG loss 47.895936:  11%|█         | 43/400 [07:06<57:35,  9.68s/it]
Epoch 43 | KGC loss: 0.382029, DiffHEG loss 47.895936:  11%|█         | 44/400 [07:06<57:26,  9.68s/it]
Epoch 44 | KGC loss: 0.375874, DiffHEG loss 47.894620:  11%|█         | 44/400 [07:15<57:26,  9.68s/it]
Epoch 44 | KGC loss: 0.375874, DiffHEG loss 47.894620:  11%|█▏        | 45/400 [07:15<57:17,  9.68s/it]
Epoch 45 | KGC loss: 0.376681, DiffHEG loss 47.906614:  11%|█▏        | 45/400 [07:25<57:17,  9.68s/it]
Epoch 45 | KGC loss: 0.376681, DiffHEG loss 47.906614:  12%|█▏        | 46/400 [07:25<57:08,  9.68s/it]
Epoch 46 | KGC loss: 0.380614, DiffHEG loss 47.899832:  12%|█▏        | 46/400 [07:35<57:08,  9.68s/it]
Epoch 46 | KGC loss: 0.380614, DiffHEG loss 47.899832:  12%|█▏        | 47/400 [07:35<56:57,  9.68s/it]
Epoch 47 | KGC loss: 0.375099, DiffHEG loss 47.909526:  12%|█▏        | 47/400 [07:44<56:57,  9.68s/it]
Epoch 47 | KGC loss: 0.375099, DiffHEG loss 47.909526:  12%|█▏        | 48/400 [07:44<56:47,  9.68s/it]
Epoch 48 | KGC loss: 0.391633, DiffHEG loss 47.899647:  12%|█▏        | 48/400 [07:54<56:47,  9.68s/it]
Epoch 48 | KGC loss: 0.391633, DiffHEG loss 47.899647:  12%|█▏        | 49/400 [07:54<56:39,  9.69s/it]
Epoch 49 | KGC loss: 0.382694, DiffHEG loss 47.905535:  12%|█▏        | 49/400 [08:04<56:39,  9.69s/it]
Epoch 49 | KGC loss: 0.382694, DiffHEG loss 47.905535:  12%|█▎        | 50/400 [08:04<56:29,  9.69s/it]
Epoch 50 | KGC loss: 0.388720, DiffHEG loss 47.897554:  12%|█▎        | 50/400 [08:13<56:29,  9.69s/it]
Epoch 50 | KGC loss: 0.388720, DiffHEG loss 47.897554:  13%|█▎        | 51/400 [08:13<56:20,  9.69s/it]
Epoch 51 | KGC loss: 0.393903, DiffHEG loss 47.892143:  13%|█▎        | 51/400 [08:23<56:20,  9.69s/it]
Epoch 51 | KGC loss: 0.393903, DiffHEG loss 47.892143:  13%|█▎        | 52/400 [08:23<56:11,  9.69s/it]
Epoch 52 | KGC loss: 0.387757, DiffHEG loss 47.891490:  13%|█▎        | 52/400 [08:33<56:11,  9.69s/it]
Epoch 52 | KGC loss: 0.387757, DiffHEG loss 47.891490:  13%|█▎        | 53/400 [08:33<56:01,  9.69s/it]
Epoch 53 | KGC loss: 0.407213, DiffHEG loss 47.903924:  13%|█▎        | 53/400 [08:42<56:01,  9.69s/it]
Epoch 53 | KGC loss: 0.407213, DiffHEG loss 47.903924:  14%|█▎        | 54/400 [08:42<55:53,  9.69s/it]
Epoch 54 | KGC loss: 0.387463, DiffHEG loss 47.896925:  14%|█▎        | 54/400 [08:52<55:53,  9.69s/it]
Epoch 54 | KGC loss: 0.387463, DiffHEG loss 47.896925:  14%|█▍        | 55/400 [08:52<55:42,  9.69s/it]
Epoch 55 | KGC loss: 0.398689, DiffHEG loss 47.897078:  14%|█▍        | 55/400 [09:02<55:42,  9.69s/it]
Epoch 55 | KGC loss: 0.398689, DiffHEG loss 47.897078:  14%|█▍        | 56/400 [09:02<55:33,  9.69s/it]
Epoch 56 | KGC loss: 0.396277, DiffHEG loss 47.981863:  14%|█▍        | 56/400 [09:12<55:33,  9.69s/it]
Epoch 56 | KGC loss: 0.396277, DiffHEG loss 47.981863:  14%|█▍        | 57/400 [09:12<55:25,  9.69s/it]
Epoch 57 | KGC loss: 0.401869, DiffHEG loss 47.913171:  14%|█▍        | 57/400 [09:21<55:25,  9.69s/it]
Epoch 57 | KGC loss: 0.401869, DiffHEG loss 47.913171:  14%|█▍        | 58/400 [09:21<55:16,  9.70s/it]
Epoch 58 | KGC loss: 0.387992, DiffHEG loss 47.885848:  14%|█▍        | 58/400 [09:31<55:16,  9.70s/it]
Epoch 58 | KGC loss: 0.387992, DiffHEG loss 47.885848:  15%|█▍        | 59/400 [09:31<55:06,  9.70s/it]
Epoch 59 | KGC loss: 0.405762, DiffHEG loss 47.910120:  15%|█▍        | 59/400 [09:41<55:06,  9.70s/it]
Epoch 59 | KGC loss: 0.405762, DiffHEG loss 47.910120:  15%|█▌        | 60/400 [09:41<54:55,  9.69s/it]
Epoch 60 | KGC loss: 0.423939, DiffHEG loss 47.905265:  15%|█▌        | 60/400 [09:50<54:55,  9.69s/it]
Epoch 60 | KGC loss: 0.423939, DiffHEG loss 47.905265:  15%|█▌        | 61/400 [09:50<54:45,  9.69s/it]
Epoch 61 | KGC loss: 0.401360, DiffHEG loss 47.897018:  15%|█▌        | 61/400 [10:00<54:45,  9.69s/it]
Epoch 61 | KGC loss: 0.401360, DiffHEG loss 47.897018:  16%|█▌        | 62/400 [10:00<54:35,  9.69s/it]
Epoch 62 | KGC loss: 0.402761, DiffHEG loss 47.891107:  16%|█▌        | 62/400 [10:10<54:35,  9.69s/it]
Epoch 62 | KGC loss: 0.402761, DiffHEG loss 47.891107:  16%|█▌        | 63/400 [10:10<54:25,  9.69s/it]
Epoch 63 | KGC loss: 0.392752, DiffHEG loss 47.887699:  16%|█▌        | 63/400 [10:19<54:25,  9.69s/it]
Epoch 63 | KGC loss: 0.392752, DiffHEG loss 47.887699:  16%|█▌        | 64/400 [10:19<54:16,  9.69s/it]
Epoch 64 | KGC loss: 0.394140, DiffHEG loss 47.881106:  16%|█▌        | 64/400 [10:29<54:16,  9.69s/it]
Epoch 64 | KGC loss: 0.394140, DiffHEG loss 47.881106:  16%|█▋        | 65/400 [10:29<54:06,  9.69s/it]
Epoch 65 | KGC loss: 0.395218, DiffHEG loss 47.878107:  16%|█▋        | 65/400 [10:39<54:06,  9.69s/it]
Epoch 65 | KGC loss: 0.395218, DiffHEG loss 47.878107:  16%|█▋        | 66/400 [10:39<53:57,  9.69s/it]
Epoch 66 | KGC loss: 0.388051, DiffHEG loss 47.886118:  16%|█▋        | 66/400 [10:48<53:57,  9.69s/it]
Epoch 66 | KGC loss: 0.388051, DiffHEG loss 47.886118:  17%|█▋        | 67/400 [10:48<53:46,  9.69s/it]
Epoch 67 | KGC loss: 0.399347, DiffHEG loss 47.967690:  17%|█▋        | 67/400 [10:58<53:46,  9.69s/it]
